Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee 
KENDRIYA VIDYALAYA NO-1,1600010,PUNJAB,PATIALA,O R S COLONY SANGRUR ROAD PATIALA CANTT PUNJAB,147001,0175,"2218907 ,",60425,,ombirsingh2001@gmail.com,,1974,1/25/2009 12:00:00 AM,OMBIR SINGH,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,KENDRIYA VIDYALAYA SANGATHAN
KSB WORLD SCHOOL,1630939,PUNJAB,PATIALA,"Vill: Burar, P.O. Daftriwala, Tehsil: Patran, Distt: Patiala",147105,1764,"9915662426 ,",,,singhbaljinder1@gmail.com,http://www.ksbworldschool.com,2011,4/9/2011 12:00:00 AM,Reeta David,0,"M.Sc., B.Ed",5,10,Secondary School,Provisional,1/4/2018,31/3/2023,KSB Educational & Health Care Society
LALA DEEP CHAND JAIN PUBLIC SCHOOL,1630429,PUNJAB,PATIALA,DERABASIG VILL MOHD PUR DISTT MOHALI PUNJAB,,1762,"280235 ,",01762281453,284069,singhalc7@gmail.com,,1998,3/5/2007 12:00:00 AM,CHANCHAL SINGHAL,2,M.A BEd,8,15,Senior Secondary,,Senior Secondary,,Senior Secondary
LALA SAWAN RAM MEMO PUBLIC SCHOOL,1630229,PUNJAB,PATIALA,V&PO LALRU DISTT PATIALA PUNJAB,140501,,"79160 , 78637",,,ramchhabra@yahoo.co.in,,1995,,MRS J SINGH,,,,,Secondary School,Provisional,1/4/2005,31/3/2010,LALA S R P S MANAGEMENT SOCIETY
MALWA INTERNATIONAL PUB SCHOOL,1630187,PUNJAB,PATIALA,PATIALA ROAD SAMANA DISTT. PATIALA PUNJAB.,147101,,",",,,,,1998,,R K SHARMA,,,,,Secondary School,Provisional,1/4/2003,31/3/2008,SAMANA EDN. INSTITUTION
MATA GUJRI SENIOR SECONDARY SCHOOL,1630687,PUNJAB,PATIALA,VILLAGE GUTHMARA POST OFFICE BEHRU TEHSIL & DISTT. PATIALA (PUNJAB),147111,0175,"2631440 ,",,01752631440,tejender.kaur@yahoo.com,,1999,4/1/1999 12:00:00 AM,TEJENDER KAUR,0,M.A. B.Ed,8,8,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,"MATA GUJRI PUBLIC SCHOOL MANAGEMENT SOCIATY DEVIGARH,PATIALA"
Modern Senior Secondary School,1630583,PUNJAB,PATIALA,"G.D.N.S. Road, Patiala",147003,0175,"5007335 ,",,0175-5003716,msss.tripatjit@gmail.com,http://www.modernschoolpatiala.org,1948,1/8/1948 12:00:00 AM,Tripatjit Kaur,0,M.A; M.Phil; B.Ed.; B.Journalism,8,22,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,Saraswati Vidyak Trust
Mother India Public School,1630519,PUNJAB,PATIALA,"NIYAL BYE-PASS PATRAN, DISTT PATIALA",147105,1764,"242071 ,",,,ldspatran@yahoo.com,,2007,4/1/2007 12:00:00 AM,PRAMOD KUMAR,0,"M.Phil., B. Ed.",15,20,Senior Secondary,,Senior Secondary,,Senior Secondary
Mount Litera Zee School Patiala,1631118,PUNJAB,PATIALA,"Sular Maain Road, Patiala 147001",147001,0175,"9988774476 ,",,,principal.patiala@mountlitera.com,http://www.mountliterapatiala.com,2013,4/15/2013 12:00:00 AM,Laveena Rajput,,M.A.B.Ed,11,2,Secondary School,Provisional,1/4/2017,31/3/2020,Mount Litera Education Foundation
MUKAT PUBLIC SCHOOL,1630226,PUNJAB,PATIALA,"NEAR PATIALA BY PASS RAILWAY CROSSING DAMAN HERI ROAD RAJPURA, DISTT PATIALA, PUNJAB",140401,1762,"223129 ,",423465,251455,daisykaushal59@gmail.com,,1996,7/3/2000 12:00:00 AM,Gayatri Kaushal,2,M.A. B.Ed.,13,22,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,MUKAT EDUCATIONAL TRUST
NANAKSAR ACADEMY,1630654,PUNJAB,PATIALA,"NANAKSAR ACADEMY,VILL SALEWALA,P.O KHANEWAL,JAKHAL ROAD,TEH PATRAN DISTT PATIALA PUNJAB 147105",147105,1764,"288111 ,",,01764-288111,nanaksar.academy@ymail.com,http://www.nanaksaracademy.com,2008,3/9/2008 12:00:00 AM,ANURADHA GOEL,0,"M.Sc.,B.Ed",8,6,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,BABA ISHER SINGH CHARITABLE TRUST JAGROAN LODHIANA
NARAIN PUBLIC SCHOOL,1630248,PUNJAB,PATIALA,SANOUR ROAD PATIALA PUNJAB,147103,0175,"6450348 , 2650153",,07622-232669,narainpublicschool@gmail.com,http://www.dpsrewa.com,2000,4/1/2010 12:00:00 AM,Hema Chopra,1,"M.Sc , B.Ed and Post BSc Diploma in Electronics",05,06,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,NARAIN EDUCATION SOCIETY
Narain Smart School,1631154,PUNJAB,PATIALA,Village Bhanra,147001,0175,"9115985103 ,",,,simmigill44@gmail.com,http://narainsmartschool.org.in/,2016,4/4/2016 12:00:00 AM,Simmi Gill,,M.A. B.ed,13,22,Secondary School,Provisional,4/1/2017,31/3/2020,NARAIN EDUCATIONAL SOCIETY
OUR LADY OF FATIMA CONVENT SEC SCH,1630012,PUNJAB,PATIALA,AJIT NAGAR PATIALA PUNJAB,147001,0175,"2214444 ,",79201,,selinesmj@yahoo.co.in,,1960,,SR CELINE ANTHONY,0,,,,Secondary School,Provisional,1/4/2014,31/3/2019,THE INST OF THE ERANCISCAN CLARIST
PATEL PUBLIC SCHOOL,1630097,PUNJAB,PATIALA,P M N COLLEGE ROAD RAJPURA PUNJAB,140401,1762,"225340 , 25298",9569332160,,rajpura_pps@yahoo.co.in,,1990,4/1/2006 12:00:00 AM,Anjali Singh,1,"M.A. B.Ed, P.hd",12,12,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,PATEL MEMORIAL EDUCATION SOCIETY
Pepsu International Public School,1631036,PUNJAB,PATIALA,147001,147003,0175,"2650006 ,",,,pepsuschool@gmail.com,http://www.pepsuschool.co.in,2012,4/2/2012 12:00:00 AM,Dr Daisy Sharma,,"P.hd, B.ed",15,10,Secondary School,Provisional,1/4/2016,31/3/2019,Seth Muni Lal Gupta Educational Society (Regd.)
Podar International School,1631021,PUNJAB,PATIALA,"Village-Pasiana,Sangrur Road,Patiala",147001,8725,"000651 ,",01905-260699,,principal.patiala@podar.org,http://www.podareducation.org,2014,4/10/2014 12:00:00 AM,Jaspreet Kaur Sandhu,1,"M.A.,B.Ed.,PGDCA",04,10,Secondary School,Provisional,1/4/2019,31/3/2020,Podar Education Trust
POLICE DAV PUBLIC SCHOOL,1630496,PUNJAB,PATIALA,"Dadhera, VPo-Kalyan, Nabha Road, Patiala, Punjab",147001,0175,"2366912 ,",260367,0175-2311116,principalpdav@yahoo.com,,2003,4/21/2003 12:00:00 AM,MEENA THAPAR,1,"M.A., B.Ed.",07,10,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,DAV College Managing Society and Punjab Police Education trust
Premier Public School,1630521,PUNJAB,PATIALA,"Patiala-Samana Road, Near Toll Tax, Chupki, Samana",147101,0175,"2309602 ,",01675-240715,,bewithpathania@gmail.com,,2007,4/2/2007 12:00:00 AM,AJAY PATHANIA,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,NOVA EDUCATIONAL SOCIETY
Radcliffe School Patiala,1631232,PUNJAB,PATIALA,"Radcliffe School,Rawas Brahmna,Dakala Road Near Over Bridge",147001,0,"01756450009 ,",,,patialaschool@radcliffe.in,,2012,2/4/2012 12:00:00 AM,MissPreeti Duggal,0,M.A; B.ed,6,13,Secondary School,Provisional,1/4/2018,31/3/2021,Radcliffe Foundation Punjab
RYAN INTERNATIONAL SCHOOL,1630576,PUNJAB,PATIALA,"URBAN ESTATE, PHASE -II",147002,0175,"2281333 ,",26231594,0175-2281233,ris.patiala@ryangroup.org,,2006,4/12/2009 12:00:00 AM,POOJA SHARMA,2,M.A (ENG.)B.ED,2,8,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,MOTHER INDIA EDUCATION SOCIETY
S D PUBLIC SCHOOL,1630228,PUNJAB,PATIALA,RAJPURA TOWN DISTT PATIALA PUNJAB,140401,1762,"526757 , 24974","24735,9646640040",,Kamal_rjp@yahoo.com,,1998,4/1/2008 12:00:00 AM,KAMALESH RANI GULATI,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,S D PUB SCH TRUST
S HARDAM SINGH PUBLIC SCHOOL,1630313,PUNJAB,PATIALA,JINDALPUR BHADSON DISTT PATIALA PUNJAB,147002,01765,"261367 , 2306560",260367,261567,szakhmi@yahoo.co.in,,2000,4/1/2002 12:00:00 AM,Mrs. SANGEETA ZAKHAMI,2,"B.Sc., M.A., M.Ed.",05,13,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,S HARDAM SINGH EDU & WEL SOCIETY
SAPT SRING PUBLIC SCHOOL,1630638,PUNJAB,PATIALA,"VILLAGE KUTHA KHERI, TEH. RAJPURA, DISTT PATIALA (PB) 140 401",140401,1762,"260111 ,",,,manjusibal16@gmail.com,,2008,2/17/2008 12:00:00 AM,MANJU SIBAL,0,"BA, B Ed",08,14,Secondary School,Provisional,1/4/2016,31/3/2021,JASMINE EDUCATIONAL & CULTURAL SOCIETY RAJPURA TOWN
SCHOLAR FIELDS PUBLIC SCHOOL,1630308,PUNJAB,PATIALA,MAJRI AKALIAN PATIALA SARHIND ROAD PATIALA PUNJAB,147001,0175,"2680481 , 2309481",231183,,sfpspatiala@gmail.com,,2004,4/1/1996 12:00:00 AM,Chandandeep Kaur Vice Principal,0,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,RAJA SAHIB EDUCATIONAL SOCIETY
SCHOLARS PUBLIC SCHOOL,1630292,PUNJAB,PATIALA,PATIALA CHANDIGARH BYE PASS ROAD PB NO 1 RAJPURA PATIALA PUNJAB,140401,0176,"243982 ,",501660,2265011,scholarsps@gmail.com,http://davintschool.org,2002,4/1/2005 12:00:00 AM,Sudesh Joshi,2,M.Com B.Ed,5,14,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,SAI VINAYAKA EDUCATION SOCIETY
SHIVALIK CONVENT SCHOOL,1630878,PUNJAB,PATIALA,"AMBALA ROAD , BANUR",140601,1762,"9855087537 ,",,,shivalikconventschool@yahoo.com,,2010,4/1/2010 12:00:00 AM,CHINU SHARMA,0,"M.Sc. , B.Ed.",5,4,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,SHIVALIK EDUCATIONAL AND WELFARE SOCIETY
Shivalik Public School,1630598,PUNJAB,PATIALA,"Shaheed Sewa Singh Thikriwala Nagar, Patiala",147003,0175,"2373207 ,",2075,0172-2629574,bhupinder1869@gmail.com,http://www.shivalik.org,1994,4/1/1994 12:00:00 AM,BHUPINDER KAUR BHAMRA,0,M.A. Eco. B.Ed.,6,14,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Shivalik Educational Society (Regd.) Chandigarh
Shri Usha Mata Public School,1630596,PUNJAB,PATIALA,"Shri Usha Mata Public School ,Dulladi Gate Nabha.Dist-Patiala(Punjab)Pin-147201",147201,1765,"225300 ,",,,balwantbishnoi@gmail.com,,1996,4/1/1996 12:00:00 AM,Balwant Singh,0,"B.Sc,M.A(English),B.Ed",6,12,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,"Shiv Mandir Sudhar Committee(Regd),Nabha"
Singhpura International School,1631083,PUNJAB,PATIALA,VPO Chappar,147021,0175,"08146995725, ,",,,sissinghpura@gmail.com,http://www.singhpura.org,2008,1/1/2008 12:00:00 AM,MRS.GIAN KAUR,1,"M.A.,M.Phil., B.Ed",6,12,Secondary School,Provisional,1/4/2018,31/3/2021,Singhpura Sducational Society
"Sparkling Kids The Foundation, Patran, Distt. Patiala.",1630986,PUNJAB,PATIALA,"Nial By Pass Road, Patran, Patiala",147105,1764,"9872891523, ,",,,sparklingkids2011@gmail.com,http://www.sparklingkids.in,2013,4/1/2013 12:00:00 AM,MRS. HARMANDEEP KAUR,1,"M.A, M.Ed",2,13,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,"NAHAR EDUCATIONAL SOCIETY, PATRAN"
SRI AUROBINDO INTERNATIONAL SCHOOL,1630084,PUNJAB,PATIALA,SRI AURBINDO MARG PATIALA PUNJAB,147001,0175,"2301336 ,",2306072,2226816,auroschoolpta@gmail.com,,1984,4/1/2005 12:00:00 AM,VINEETA TANDON,2,"MA, B.ED",5,20,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,SRI AURBINDO SOCIETY
SRI GURU HARKRISHAN PUBLIC SCHOOL,1630112,PUNJAB,PATIALA,PRESS AREA SHAHID SEWA SINGH THIKARIWALA NEAR RAJPURA ROAD PATIALA PUNJAB,141501,0175,"2370521 , 213301",379994,,kanwal.ghkps@gmail.com,,2006,6/9/2006 12:00:00 AM,KANWALJIT KAUR,2,"BSc, MA, MEd",5,7,Secondary School,Provisional,1/4/2018,31/3/2019,P. N. P. Educational trust
Sri Guru Harkrishan Public Senior Secondary School,1631208,PUNJAB,PATIALA,"Raipur,Seal Road,Bahadurgarh,Patiala",147002,,"0175 5060167 ,",,0175 2373155,sghkps11@gmail.com,http://www.sghss.co.in,2009,4/2/2009 12:00:00 AM,Mrs.Jasvinder kaur,0,"M.A, M.ED",20,4,Senior Secondary,Provisional,4/1/2018,31/ 3/ 2021,"Sri Guru Harkrishan Public School Management Committee, Raipur Bhadurgarh"
SRI GURU TEGH BAHADUR PUBLIC SCHOOL,1630166,PUNJAB,PATIALA,TRIPARI ROAD PATIALA PUNJAB,147001,0175,"2352375 , 222763",0175,2351197,anu.2711@rediffmail.com,,1998,7/1/2011 12:00:00 AM,ANU,2,"M.A., BED",7,9,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,B N KHALSA EDU TRUST PATIALA
SRI SUKHMANI INTERNATIONAL SCHOOL,1630099,PUNJAB,PATIALA,10KM ON CHANDIGARH AMBALA NATIONAL HIGHWAY DERA BASSI PATIALA PUNJAB,140507,1762,"524811 ,",603352,,sharmapoonam832@yahoo.in,,1991,4/7/2005 12:00:00 AM,POONAM SHARMA,1,M.A . M.Ed.,14,13,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,SHIVALIK SHIKSHA SOCIETY
SRS VIDYAPEETH,1631240,PUNJAB,PATIALA,"VILLAGE LALGARH, PATIALA ROAD, SAMANA-147101, DISTT. PATIALA (PUNJAB)",147101,,"9876400701 ,",,,srsvidyapeethschool@gmail.com,,2017,3/14/2017 12:00:00 AM,MRS. PUSHPINDER KAUR,1,"M.A.,B.Ed.",10,10,Secondary School,Provisional,1/4/2018,31/3/2021,"SITA RAM SINGLA CHARITABLE EDUCATIONAL SOCIETY, PATIALA ROAD, SAMANA-147101, DISTT. PATIALA (PUNJAB)"
ST. ATTRI PUBLIC SCHOOL,1630365,PUNJAB,PATIALA,NEAR SHIV MANDIR L MANDI PATIALA PUNJAB,140501,1762,"273052 ,",25580711,,st.attrischool@gmail.com,,2004,,SUMITA VERMA,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,SHRI RAM EDUCATIONAL & CHARI TRUST
st. mary's school,1630541,PUNJAB,PATIALA,"chaura road, sanaur, patiala",147103,0175,"2651644 ,","9915070521,9185077881",01752651088,paulkk2009@gmail.com,,2004,4/5/2004 12:00:00 AM,Fr.Paul Kuriakose CMI,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,st.mary''''''''s cmi educational and charitable society
ST. PETER'S ACADEMY,1630052,PUNJAB,PATIALA,AJIT NAGAR PATIALA PUNJAB,147001,0175,"2216819 , 214747",09904103573,2344092,boscojohn01@gmail.com,http://www.cimpor.com,1970,4/1/2002 12:00:00 AM,Fr John Bosco,2,"M.Com., M.Phil.",03,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,SIMLA CHANDIGARH EDUCATION SOCY
ST. SOLDIER PARADISE PUB SCHOOL,1630217,PUNJAB,PATIALA,DHAKOLI NEAR SEC 20 PANCHKULA DISTT PATIALA PUNJAB,140120,1762,"271112 ,",,,stsoldierdhakoli@yahoo.com,,1998,7/8/2002 12:00:00 AM,NEELAM BHAR,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,PARADISE EDN SOCIETY
St. Xavier International School,1630584,PUNJAB,PATIALA,"Shanti Nagar, Tafazalpura",147001,0175,"9914580764 ,",,0175-2224764,w.rupender@gmail.com,,1999,4/5/1999 12:00:00 AM,MANJIT KAUR,0,"M.A ,B.Ed",3,12,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,P & G Educational Society
ST. XAVIERS INTERNATIONAL SCHOOL,1630762,PUNJAB,PATIALA,"VILLAGE ATTALAN, SAMANA-PATRAN ROAD,PATIALA",147102,01,"7696568905 ,",,,sxaviers2016@gmail.com,,2006,3/1/2006 12:00:00 AM,Avijit Jana,1,"M.Sc.,B.Ed.",8,10,Secondary School,Provisional,1/4/2016,31/3/2021,"JENIA EDUCATIONAL SOCIETY, CHEEKA, DISTT. KAITHAL"
st.lawrence school,1630669,PUNJAB,PATIALA,"v.p.o-kakrala. teh- samana,distt- patiala, punjab",147102,1764,"258200 ,",,01764-222500,st.lawkkr@gmail.com,,2010,4/1/2010 12:00:00 AM,ASHWANI KUMAR,0,"m.a., b.ed",,,Secondary School,Provisional,1/4/2014,31/3/2019,"mata kamladevi charitable trust,samana"
Sushila Devi Public School,1630745,PUNJAB,PATIALA,"Village Kheri Mandlan, Patiala Rajpura Road",147001,0175,"6548182 ,",,,rekhagupta74@rediffmail.com,,2004,4/6/2004 12:00:00 AM,Rekha Gupta,0,"MA, B Ed",6,16,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,"Walaiti Ram Madan Lal Charitable Trust, Patiala"
Tagore International School,1630787,PUNJAB,PATIALA,Village Akbarpur (Afgana) Patiala,147111,0175,"2642042 ,",,0175-2642042,sharmarekha203@gmail.com,,2004,4/1/2005 12:00:00 AM,REKHA SHARMA,1,"M.A.(Eng.), M.Ed.",15,35,Secondary School,Provisional,1/4/2016,31/3/2021,Tagore Educational Charitable Society
THE HELIX OXFORD SMART SCHOOL,1630740,PUNJAB,PATIALA,"NIAL BYE PASS, PATRAN, PATIALA,",147105,91,"9257274004 ,",,,amarjotharika@gmail.com,,2011,3/1/2011 12:00:00 AM,AMARJOT KAUR,0,"M.A.,B.ed.",0,6,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,Helix educational society
"The Indo British School,Nabha",1630803,PUNJAB,PATIALA,"Near.Bhart Marbles,Patiala Road, nabha",147201,91,"7658855255 ,",,,ajayhimani@gmail.com,,2010,4/1/2010 12:00:00 AM,Himani Sheoran,2,M.A B.ed,10,30,Secondary School,Provisional,1/4/2016,31/3/2021,The Indo British Education society
THE MILLENNIUM SCHOOL,1630808,PUNJAB,PATIALA,"Village Nandpur Keshon, Sirhind Road, Patiala, Punjab",147001,096,"46800555 ,",,,principal.patiala@themillenniumschools.com,http://www.themillenniumschools.com,2011,4/1/2011 12:00:00 AM,Sally Andotra,2,"M.A., B.Ed.",11,8,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Sri Satya Sai Educational Trust
THE PARADISE INTERNATIONAL SCHOOL,1630274,PUNJAB,PATIALA,PATIALA PATRAN ROAD VILL ATTALAN DISTT PATIALA PUNJAB,147102,1764,"252704 , 252006",,,paraint2001@gmail.com,,2001,,PARMINDER KAUR,2,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,BALBIR MEMORIAL EDUCATIONAL SOCIETY
A P J PUBLIC SCHOOL,1630244,PUNJAB,rupnagar,WARD NO 4 MANDI KHARAR DISTT ROPAR PUNJAB,140301,0160,"9878961498 ,",245918,08192-263487,apjkhr@yahoo.com,,1994,6/29/1988 12:00:00 AM,JASVIR CHANDER,1,"b.sc. b.ed.,",10,12,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2017,AMAR PRAKASH JI EDU SOCIETY
Akal Academy Kamalpur,1631075,PUNJAB,rupnagar,"Village Kamalpur, PO Jhalian Kalan, Tehsil Chamkaur Sahib, Distt. Ropar, Punjab - 140111",140111,1881,"9464085365 ,",,,aakamalpur@akalacademy.ac.in,,2010,4/12/2010 12:00:00 AM,Shailza,,"MSc(Zoology), BEd.",05,05,Secondary School,Provisional,1/4/2016,31/3/2019,"The Kalgidhar Society, Baru Sahib"
AMBIKA PUBLIC SCHOOL,1630304,PUNJAB,rupnagar,"VILL BADLI, BADALA ROAD TEH KHARAR DISTT ROPAR PUNJAB",147001,0172,"2725220 ,",,,ambikacollege123@gmail.com,,2004,4/1/2005 12:00:00 AM,Om Parkash sharma,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,AMBIKA PRASAD PANDEY EDU & RES FOUN
ANEE'S SCHOOL,1630565,PUNJAB,rupnagar,SHIVJOT ENCLAVE KHARAR ROPAR,140301,91,"7527066621 ,",,0172-4642657,anees.school@yahoo.com,www.aneesschool.com,2008,3/26/2008 12:00:00 AM,SUNIL KUMAR,2,MA B Ed,5,8,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,AGGARWAL EDUCATIONAL TRUST (REGD)
ANEE'S SCHOOL,1630868,PUNJAB,rupnagar,SECTOR-69 Mohali,160062,91,"9464644444 ,",,01725044741,aneeschool.69@gmail.com,,2002,10/10/2002 12:00:00 AM,JITENDER SAXENA,0,M.A. B.Ed,8,11,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,AGGARWAL EDUCATIONAL TRUST
angels wld school,1630837,PUNJAB,rupnagar,"village barhi marauli , p.o. minda ,kharar minda road , tehsil chamkaur sahib",140101,91,"7508140551 ,",,,sharmadeep855@gmail.com,,2011,4/1/2011 12:00:00 AM,Deepika Sharma,0,"m.a., b.ed.",5,3,Secondary School,Provisional,1/4/2017,31/3/2022,piara singh bajwa charitable society
Ashmah International School,1630918,PUNJAB,rupnagar,"Near House No. 115, Sector 70, SAS Nagar Mohali (Punjab)",160071,0172,"4628139 ,",095010-07131,,arorapreeti005@gmail.com,http://www.ashmah.com,2005,4/18/2005 12:00:00 AM,AMARPREET KAUR,0,B.A. M.Ed.,5,9,Secondary School,Provisional,1/4/2018,31/3/2023,Lovewalk Educational & Welfare Trust
B B M B D A V PUBLIC SCHOOL,1630058,PUNJAB,rupnagar,NANGAL TOWNSHIP DISTT ROPAR PUNJAB,140124,1887,"223124 ,",01887-224924,,rajneeshsharmadav@gmail.com,,1985,7/1/2009 12:00:00 AM,RAJNEESH SHARMA,1,"M.Sc Phy, B.Ed",07,22,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,D A V COLLEGE MANAGING COMMITTEE
Bhai Nand Lal Public School,1630663,PUNJAB,rupnagar,Mataur Road via Anandpur Sahib,140118,1881,"233055 ,",,01887 233055,devindermatharu@gmail.com,,1992,2/6/1995 12:00:00 AM,Devinder Kaur,0,"M.A1,B.A,B.Ed,PGDCA",8,8,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,shiromani gurdwarara parbandhak committee
Capt. Amol Kalia Fertilizer Model Senior Secondary School,1630036,PUNJAB,rupnagar,"Sector-IV, NFL Township, naya nangal, Distt. Ropar, Punjab-140126",140126,,",",,,,,,,-,0,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,
CENTURY PUBLIC SCHOOL,1630307,PUNJAB,rupnagar,NAYA GAON TEH KHARAR DISTT ROPAR PUNJAB,146001,0172,"2785602 ,",0172,2785602,rajesh_bansal64@yahoo.co.in,,1995,6/1/2005 12:00:00 AM,Rajesh Kumar Bansal,1,"MPHILMATHS, B.ED.",11,15,Secondary School,Provisional,1/4/2018,31/3/2023,CENTURY EDUCATIONAL SOCIETY
"D.A.V.MODEL SR.SEC.SCHOOL, KURALI",1631095,PUNJAB,rupnagar,"NEAR RAILWAY STATION, KURALI",140103,0160,"2640154 ,",,01602645354,sudhachalana@icloud.com,http://www.davmodelsrsecschool.com,1970,4/1/1970 12:00:00 AM,Sudha Prabha Chalana,,M.A. B.Ed,28,38,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,DAV MODEL SCHOOL MANAGEMENT SOCIETY
GARDEN VALLEY INTERNATIONAL SCHOOL,1631181,PUNJAB,rupnagar,"VILLAGE CHATAMALA, KURALI ROAD,MORINDA",140101,91,"9041106442 ,",,,SANDHU.KULDEEPSINGH@GMAIL.COM,http://www.gvismorinda.in,2013,1/4/2013 12:00:00 AM,SONIKA SANDHU,,"B.ED, M.COM",5,15,Secondary School,Provisional,4/1/2017,31/3/2020,GARDEN VALLEY EDUCATIONAL & WELFARE SOCIETY
GARDEN VALLEY INTERNATIONAL SCHOOL,1630770,PUNJAB,rupnagar,"VILLAGE BELA, ROPAR,PUNJAB",140111,0,"8284037532 ,",251113,,gvisbela11@gmail.com,http://www.gvismachhiwara.in,2011,4/1/2011 12:00:00 AM,GURDEEP KAUR,2,"M.A., B.ED.",10,18,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,SARV JAN SEWA EDUCATIONAL SOCIETY
GEM PUBLIC SCHOOL,1630433,PUNJAB,rupnagar,"PHASE 3 B2 SECTOR-60, SAS NAGAR, MOHALI ROPAR PUNJAB",160060,0172,"5090720 , 5093734",,,lr.buvana@yahoo.com,http://www.alagojothiacademy.in,2008,6/5/2009 12:00:00 AM,R BUVANA,0,"b.a., b.a., m.a., b.ed.",5,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,GEN EDUCATIONAL SOCIETY
Genius international public school,1630464,PUNJAB,rupnagar,"near gurudwara solkhian, nh-21, ropar chandigarh highway, punjab",144401,1881,"240080 ,",01824-221624,,issh786s@gmail.com,,1999,6/1/2004 12:00:00 AM,Poonam Dogra,1,"m.sc.,m.ed.",15,14,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,smt maya devi sahdev edu society
Gillco International School,1630949,PUNJAB,rupnagar,"Gillco Valley, Sector-127, Distt. Mohali, P.O kharar, Punjab (140301)",140301,0160,"01606600497 ,",,01606600497,principal@gillcoschool.com,http://www.gillcoschool.com,2012,4/11/2013 12:00:00 AM,MRS.INDERPREET KAUR,1,"M.A. English, B.Ed, M.Ed",9,22,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,MATA HARCHARAN KAUR EDUCATIONAL TRUST
GOVT ADARSH SR.SEC. SCHOOL,1620028,PUNJAB,rupnagar,LODHIPUR ANANDPUR SAHIB PUNJAB,140118,1887,"212001 ,",09417166601,,gasss2011@gmail.com,,1954,7/3/2000 12:00:00 AM,RUCHI GROVER,2,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,PUNJAB EDUCATION DEV. BOARD CHANDIGARH
GREENWAYS SCHOOL,1630390,PUNJAB,rupnagar,"VILLAGE-RURKI HEERAN, TEH-CHAMKAURSAHIB, DISTT. ROPAR, PUNJAB",140112,0160,"2639256 ,",,,dharmender7752@gmail.com,,2004,4/1/2004 12:00:00 AM,D K Sharma,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 5/ 2021,BIBI BALBIR KAUR NATIONAL FOUND
