Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
,,,,,,,,,,,,,,,,,,,,,,,
army public school,980007,KERALA,THIRUVANANTHAPURAM,"pangode, thirumala po, trivandrum, kerala, pin 695006",695006,471,"2358242 ,",,4712353030,sindhusuresh754@gmail.com,,1985,6/25/2007 0:00,SINDHU SURESH,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,army welfare education society
,,,,,,,,,,,,,,,,,,,,,,,
ARYA CENTRAL SCHOOL,930001,KERALA,THIRUVANANTHAPURAM,PATTOM TRIVANDRUM KERALA,695004,471,"2446725 , 555543",445962,0423/43340,principal.aryacs@gmail.com,,1965,6/25/2007 0:00,Maitreyi Rajesh,2,"M.A,M.ED,M.PHIL,Phd",20,15,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,ARYA KUMAR ASHRAM PATTOM THIRUVANAN
,,,,,,,,,,,,,,,,,,,,,,,
B F M Residential English Medium School,930684,KERALA,THIRUVANANTHAPURAM,parasuvarikal neyyattinkara thiruvananthapuram distt kerala,695508,471,"2205020 , 2202314",4842792050,,kesmoses@gmail.com,,2003,4/1/2005 0:00,Keren sashya Moses,1,"msc ,b.ed",2,11,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,brible faith mission
,,,,,,,,,,,,,,,,,,,,,,,
BHARATH PUBLIC SCHOOL,930924,KERALA,THIRUVANANTHAPURAM,"KANNAMBA, VARKALA P.O. TRIVANDRUM DISTRICT KERALA",695141,470,"2608529 ,",9963185544,,bharathpublicschool@yahoo.com,,1998,6/1/1998 0:00,S SHERLY,2,"M.A., B.ED",7,7,Secondary School,Provisional,1/4/2015,31/3/2020,CHANDRODAYAM CHARITABLE SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
BHARATHEEYA VIDYAPEEDOM CENTRAL SCHOOL,931019,KERALA,THIRUVANANTHAPURAM,"PARASSALA P.O., THIRUVANANTHAPURAM,PIN-695502,KERALA",695502,471,"2203746 ,",,,principalbvpcs@gmail.cim,,2007,6/6/2007 0:00,PRATHAP RANA PRADEEP,0,"M.A.,M.Ed.,COPA,HINDI-SAHITYAACHARYA",9,11,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,Bharatheeya Vidyanikethan
,,,,,,,,,,,,,,,,,,,,,,,
BHARATIYA VIDYA BHAVAN SENIOR SECONDARY SCHOOL,930063,KERALA,THIRUVANANTHAPURAM,KODUNGANOOR P.O TRIVANDRUM KERALA,695013,471,"2360564 , 361400",360993,,sunilchacko71@yahoo.com,,1986,4/1/2004 0:00,SUNIL CHACKO,1,M.A. B.Ed.,5,15,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,B V BHAWAN BOMBAY
,,,,,,,,,,,,,,,,,,,,,,,
Bhavan's Vivekananda Vidya Mandir,930626,KERALA,THIRUVANANTHAPURAM,manvila sree kariyam thiruvanthapuram kerala,686637,471,"2594331 ,",26522,,radhaviswa@yahoo.com,,1995,6/5/2000 0:00,RADHA VISWAKUMAR,2,"b.com, b.ed",23,38,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,bhartiya vidya bhawan
,,,,,,,,,,,,,,,,,,,,,,,
BISHOP PEREIRA MEMORIAL SCHOOL,930300,KERALA,THIRUVANANTHAPURAM,KARAMOODU THONNAKKAL THIRUVANANTHAPURAM KERALA,695317,471,"2648810 ,",618810,,lalitha588@gmail.com,,1979,4/1/2006 0:00,LALITHA K,2,M.SCE.B.ED,10,15,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,PERCIVELL CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
blue mount public school,930598,KERALA,THIRUVANANTHAPURAM,thonnakkal thiruvananthapuram kerala,695317,471,"2618251 ,",26522,,jayamonjoy@gmail.com,,1995,2/3/2003 0:00,JAYAMON JOY,0,"b.com, b.ed",23,38,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,blue mount education trust
,,,,,,,,,,,,,,,,,,,,,,,
BPM MODEL SCHOOL,930428,KERALA,THIRUVANANTHAPURAM,PERETILL MOONGODU PO DISTT THIRUVANANTHAPURAM KERALA,695144,470,"2688013 , 681202",,,sasinair7@gmail.com,,1997,6/25/2007 0:00,RAJASHREE M S,1,B.E.(ELECTRICAL),10,13,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,BHASKARA PILLAI MEM CHARI TRUST
,,,,,,,,,,,,,,,,,,,,,,,
BRAHMASREE NITHYANANDA GURUKULA VIDYALAYAM,931051,KERALA,THIRUVANANTHAPURAM,"NETTANI, KEEZHAROOR P.O, NEYYANTTINKARA. TRIVANDRUM DIST",695130,471,"2275575 ,",,,,,2006,6/1/2006 0:00,PUSHPALATHA J C,1,"M.A, M.Ed.",10,25,Secondary School,Provisional,1/4/2016,31/3/2021,BRAHMASREE NITHYANANDA SWAMY RELIGIOUS AND CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
BRIGHT CENTRALSCHOOL,931301,KERALA,THIRUVANANTHAPURAM,"MALAMELPARAMPU, KANIYAPURAM PO",695301,,"04712751786, 04712168786 ,",,,brightcentralschool@gmail.com,http://www.brightcentralschool.com/,2004,6/1/2007 0:00,MR.BIJU S PILLAI,1,"M.A , BEd, PGDT",3,10,Secondary School,Provisional,1/4/2018,31/3/2021,TM HAJI MOHAMMED ABDUL KHADER LEBBA EDUCATIONAL CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
C.S.I.W.F CENTRAL SCHOOL,930806,KERALA,THIRUVANANTHAPURAM,"MEDICAL COLLEGE CAMPUS, KARAKONAM, THIRUVANANTHAPURAM",695504,471,"2250237 ,",26469071,0471 - 2316439,Prasana2015@gmail.com,,2000,6/1/2000 0:00,PRASANNA RANI C K,1,"B.Sc, B.Ed",8,22,Secondary School,Provisional,1/4/2018,31/3/2019,MEDICAL MISSION OF THE SOUTH KERALA DIOCESE OF THE CHURCH OF SOUTH INDIA OF THE SOUTH INDIA UNITED CHURCH
,,,,,,,,,,,,,,,,,,,,,,,
Carmel School,930904,KERALA,THIRUVANANTHAPURAM,Peyad Vilapplil Grama Panchayat Thiruvnanthapuram,695573,471,"2287025 ,",9526493883,4712326025,graceantony@gmail.com,,1963,6/1/1963 0:00,Sr GRACELYN,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Carmel Educational & Charitable Trust
,,,,,,,,,,,,,,,,,,,,,,,
Chinmaya Vidyalaya,930936,KERALA,THIRUVANANTHAPURAM,"Vellapally, Naruvamood Trivandrum",695020,471,"2401587 ,",,,lalithambikars@gmail.com,,1983,5/16/1983 0:00,R S Lalithambika,0,M.A.;B.Ed.,3,21,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,"Chinmaya Educational Cultural and Charitable Trust, Trivandrum"
,,,,,,,,,,,,,,,,,,,,,,,
Chinmaya Vidyalaya,931070,KERALA,THIRUVANANTHAPURAM,"Kattakada,Thiruvanathapuram, Neyyattinkara, kerala,",695572,471,"2291301 ,",,0471 2451533,skkcvk2098@gmail.com,http://www.chintvm.org,1983,5/16/1983 0:00,KRISHNAKUMARI S,2,"M.Sc.,B.Ed.",4,18,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,"Chinmaya Educational Cultural and Charitable Trust,Thiruvananthapuram"
,,,,,,,,,,,,,,,,,,,,,,,
CHINMAYA VIDYALAYA,930065,KERALA,THIRUVANANTHAPURAM,MANACAUD - ATTUKAL THIRUVANANTHAPURAM KERALA,695009,471,"2455692 ,",4712455692,,lekshmims567@yahoo.com,http://www.chintvm.org,1978,6/25/2007 0:00,LEKSHMI MS,2,"M Sc,B Ed,SET",5,19,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,MANAGEMENT COMMITTEE
,,,,,,,,,,,,,,,,,,,,,,,
CHINTHALAYA VIDYALAYAM,930721,KERALA,THIRUVANANTHAPURAM,DEVANCODE MYLAKKARA PO THIRUVANANTHAPURAM DISTT KERALA,695572,471,"2273955 ,",2355,,principal@chinthalaya.in,,2002,6/10/2004 0:00,VIMALA S,2,B.A. B.Ed,3,7,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,CHINTHALAYA ASHRAMMA TRUST
,,,,,,,,,,,,,,,,,,,,,,,
CHRIST NAGAR CENTRAL SCHOOL,931119,KERALA,THIRUVANANTHAPURAM,"CHRIST NAGAR CENTRAL, KAUDIAR PO, THIRUVANANTHAPURAM",695003,471,"0471-2318482-85, ,",,4712311986,christcentraltvm@gmail.com,http://www.christnagarcentralschool.edu.in,2005,6/1/2005 0:00,MR.BINO PATTARKALAM CMI,1,MA M Ed,11,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Christ Nagar Educational and Charitable Trust
,,,,,,,,,,,,,,,,,,,,,,,
CHRIST NAGAR CENTRAL SCHOOL,931160,KERALA,THIRUVANANTHAPURAM,"KUCHAPURAM, AMACHAL.P.O, KATTAKADA.",695572,471,"0471-2257373, ,",,,kecarmel.k@gmail.com,http://www.kecarmel.org/,2008,6/2/2008 0:00,MRS. SHINY MATHEW,1,"MA, MEd",10,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,ST JOSEPH EDUCATIONAL AND CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
CHRIST NAGAR SENIOR SECONDARY SCHOOL,930254,KERALA,THIRUVANANTHAPURAM,CHAVARAPURAM THIRUVALLOM P.O TRIVANANATHAPURAM KERALA,695027,471,"2383775 , 383771",4742061964,474251222,KURIANCHACLKALA@GMAIL.COM,,1997,6/2/1997 0:00,MATHEWS CHACKALACKAL,2,"MA.,M.Phil,P.hD",3,26,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2015,CHRIST NAGAR EDNL CHAR TRUST
,,,,,,,,,,,,,,,,,,,,,,,
CHRISTU JYOTHI ENGLISH MEDIUM SCHOOL,930586,KERALA,THIRUVANANTHAPURAM,THAZHNNMALA CHULLIMANOOR PO NEDUMANGAD THIRUVANANTHAPURAM KERALA,695541,472,"2878902 ,",291525,2227712031,kevinmdas18@gmail.com,,1999,6/13/2006 0:00,SINI C DAS,2,"M.A., M.Ed.",30,35,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,DIVYA JYOTHI EDU & CHARI TRUST
,,,,,,,,,,,,,,,,,,,,,,,
CORDOVA PUBLIC SCHOOL,930139,KERALA,THIRUVANANTHAPURAM,CORDOVA NAGAR NH BY PASS POONTHURA PO THIRUVANTHAPURAM KERALA,695026,471,"2383819 ,",,,cordovasssprincipal@gmail.com,,1995,6/25/2007 0:00,Kamaludheen KT,2,M.A. B.Ed,5,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,KERALA EDU & CHARI TRUST
,,,,,,,,,,,,,,,,,,,,,,,
CRESCENT CENTRAL SCHOOL,930221,KERALA,THIRUVANANTHAPURAM,PANANGODE PO PERINGAMMALA THIRUVANANTHAPURAM KERALA,695563,472,"2845731 ,",9864028899,2270204,crescentctrlschool@gmail.com,http://dpsguwahati.org,1992,4/1/2005 0:00,BUSHARAMOL A I,2,"M.A, B. Ed",15,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,CRESCENT SERVICE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
DR AMBEDKAR VIDYA NIKETAN,920001,KERALA,THIRUVANANTHAPURAM,"NJARANELLI, ELANCHIYAM PO TRIVANARIM",695563,472,"2846631 ,",,,vijayakumarpanayam@gmail.com,,1991,4/1/1991 0:00,N VIJAYAKUMAR,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2021,navodaya vidyalaya samiti
,,,,,,,,,,,,,,,,,,,,,,,
DR. G.R. PUBLIC SCHOOL,930229,KERALA,THIRUVANANTHAPURAM,OORUTTUKALA NEYYATTUNKARA THIRUVANTHAPURAM,695121,471,"2222310 ,",4712221351,,joe.amj@gmail.com,drgrpublicschool.com,1991,6/25/2007 0:00,MARIA JOE JAGADHESH,1,"MA, MA, PGDPM, BEd",20,20,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,THE MADHAVI MANDIRAM LOKA SEVA TRUS
,,,,,,,,,,,,,,,,,,,,,,,
FATIMA PUBLIC SCHOOL,930891,KERALA,THIRUVANANTHAPURAM,"KOTTAMOM, CHENGAL VILLAGE, THIRUVANATHAPURAM",695122,471,"2230174 ,",,,shaniyajohn@gmail.com,,2005,8/1/2005 0:00,SHANIYA JOHN,1,"M.Sc, M.Phil, B.Ed",3,5,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,FATHIMA EDUCATIONAL AND CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
Harvest Mission English Medium School,931150,KERALA,THIRUVANANTHAPURAM,"Harvest Mission Centre, Pongode, Parandode P O, Thiruvananthapuram",695542,472,"2892151 ,",,,harvestbabujoy@gmail.com,,1999,6/3/1999 0:00,BABUJOY T,0,"MA, MEd",0,2,Secondary School,Provisional,1/4/2017,31/3/2022,Harvest Mission Trust
,,,,,,,,,,,,,,,,,,,,,,,
HOLY ANGELS SCHOOL,930565,KERALA,THIRUVANANTHAPURAM,VANCHIYOOR THIRUVANATHAPURAM KERALA,695001,471,"2476799 ,",2462181,,holyangelscbse@yahoo.com,,2004,6/4/2001 0:00,SR M ADELAIDE,2,"M.A,B.Ed",16,20,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,H A EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
HOLY CROSS ENGLISH SCHOOL,931048,KERALA,THIRUVANANTHAPURAM,"VETTINADU, VATTAPPARA P.O. THIRUVANANTHAPURAM, KERALA",698028,472,"2586991 ,",,,sheebal2005@gmail.com,,1992,6/1/1992 0:00,SHEEBA L,0,BSc BEd.,5,9,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,ASIAN MERCY CENTRES OF INDIA
,,,,,,,,,,,,,,,,,,,,,,,
HOLY FAMILY ENGLISH MEDIUM SCHOOL,930889,KERALA,THIRUVANANTHAPURAM,"PACHALLOOR, TRIVANDRUM-27",695027,471,"2384932 ,",9544451982,,holyfamilytvm@gmail.com,,2002,6/5/2002 0:00,SR JESSY P K,0,,,,Secondary School,Provisional,1/4/2015,31/3/2020,holy family charitable society
,,,,,,,,,,,,,,,,,,,,,,,
HOLY INNOCENTS PUBLIC SCHOOL,930877,KERALA,THIRUVANANTHAPURAM,"KALLUMALAKUNNU, VENNICODE POST, VARKALA PIN 695318",695318,470,"2612380 ,",7748216259,,lijijoshwa1@gmail.com,,2006,6/1/2006 0:00,LIJI JOSHWA,2,"M A, B Ed",4,7,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Oblates of St. Joseph Educational and charitable trust
,,,,,,,,,,,,,,,,,,,,,,,
HOLY SPIRIT SCHOOL,930875,KERALA,THIRUVANANTHAPURAM,"POONKULAM,VELLAYANI P.O THIRUVANANTHAPURAM KERALA",695522,471,"2482928 ,",1257234033,,archanatabraham@gmail.com,,2002,6/5/2002 0:00,BINDUMOL,2,"M.A , BEd.",25,15,Secondary School,Provisional,1/4/2015,31/3/2020,HOLY SPIRIT
,,,,,,,,,,,,,,,,,,,,,,,
HOLY TRINITY PUBLIC SCHOOL,931203,KERALA,THIRUVANANTHAPURAM,"KAKKANAM , MATHAPURAM , MARAYAMUTTOM.P.O , NEYYATTINKARA ,THIRUVANANTHAPURAM, KERALA STATE.",695131,471,"2276287 ,",,,principal@holytrinitypublicschool.com,,2002,6/3/2002 0:00,MARGARET STANCILAS,0,"MA , B.Ed",13,13,Secondary School,Provisional,1/4/2017,31/3/2019,Holy Trinity Visitation Educational Trust
,,,,,,,,,,,,,,,,,,,,,,,
INFANT JESUS CENTRAL SCHOOL,931043,KERALA,THIRUVANANTHAPURAM,"PONGUMMOODU, MEDICAL COLLEGE P.O., THIRUVANANTHAPURAM",695011,471,"2559923 ,",2436125,,sharusalem@gmail.com,,2004,6/1/2004 0:00,Salomi K Abraham,2,"MA, BED",15,16,Secondary School,Provisional,1/4/2016,31/3/2021,Daughters of Mary St. Marys Province Educational and Charitable Society
,,,,,,,,,,,,,,,,,,,,,,,
INFANT JESUS SCHOOL,930691,KERALA,THIRUVANANTHAPURAM,KURAVANKONUM KOWDIAR PO THIRUVANANTHAPURAM KERALA,695003,471,"2430477 ,",27674227,,suku60@gmail.com,,1999,7/3/2000 0:00,S RAJENDRAN,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,BETHONY EDU SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
JAMA-ATH SCHOOL KANNIAKULANGARA,931069,KERALA,THIRUVANANTHAPURAM,VEMBAYAM.P.O,695615,472,"2830500 ,",,,hasthan17@yahoo.com,,2004,5/26/2004 0:00,ABDUL SALEEM,1,"B.A,B.ED",5,25,Secondary School,Provisional,1/4/2017,31/3/2022,KANNIAKULANGARA JAMA-ATH EDUCATION TRUST
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR CENTRAL SCHOOL,930627,KERALA,THIRUVANANTHAPURAM,KANJIRAMKULAM THIRUVANANTHAPURAM KERALA,695524,471,"2260483 ,",,,jcsk1@yahoo.co.in,,1998,6/1/1998 0:00,SUJITH D N,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,JAWAHAR EDUCATION SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR NAVODAYA VIDYALAYA,940013,KERALA,THIRUVANANTHAPURAM,CHETTACHAL PO VITHURA THIRUVANTHAPURAM KERALA,695551,472,"2859664 ,",2849300,2859664,kspjnv@yahoo.co.in,,1986,3/31/2011 0:00,K S PRAKASKUMAR,1,"M.Sc., M.Ed.",12,19,Senior Secondary,Provisional,1/4/2006,31/ 3/ 2009,navodaya vidyalaya samiti
,,,,,,,,,,,,,,,,,,,,,,,
Jawahar Public School,930167,KERALA,THIRUVANANTHAPURAM,"edava verkala, trivandrum",695311,470,"2660376 , 600715",222340,,princijpss@gmail.com,,1988,6/15/2010 0:00,FR CYRIAC KANAYIL CMI,2,m.a. b.ed.,20,15,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,jawahar educational trust
,,,,,,,,,,,,,,,,,,,,,,,
JYOTHIS CENTRAL SCHOOL,930756,KERALA,THIRUVANANTHAPURAM,"KAZHAKUTTOM P.O., DISTT THIRUVANANTHAPURAM, KERALA",695582,471,"2705857 , 5548751",,,jyothisgroup@gmail.com,,2004,7/3/2000 0:00,SALITHA L,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SSC MEDICAL & EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
JYOTI NILAYAM SECONDARY SCHOOL,930807,KERALA,THIRUVANANTHAPURAM,"St.ANDREWS, St.XAVIER,S COLLEGE P.O, THIRUVANANTHAPURAM",695586,471,"2704296 ,",,,srarchanapaul@gmail.com,,1972,1/1/1972 0:00,ARCHANA PAUL,0,MSc MEd,15,20,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Shanti Sadan Society
,,,,,,,,,,,,,,,,,,,,,,,
KAIRALI VIDYA BHAVAN,930342,KERALA,THIRUVANANTHAPURAM,NETTIRACHIRA NEDUMANGAD PO THIRUVANANTHAPURAM KERALA,695541,472,"2813240 ,",,,lekhasantha@gmail.com,,1993,6/5/2000 0:00,LEKHA SANTHAKUMARI,2,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,FRIENDS ASSOCIATION FOR CUL & EDN
,,,,,,,,,,,,,,,,,,,,,,,
KAVIATTU ENGLISH MEDIUM SCHOOL,930408,KERALA,THIRUVANANTHAPURAM,PIRAPPANCODE PO THIRUVANANTHAPURAM KERALA,695607,472,"2583399 ,",2758565,,meenasashok@gmail.com,,1992,10/17/1969 0:00,MEENA S,2,MA Bed,12,17,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,KAVIATTU EDNL AND CULTURAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
KENDRIYA VIDYALAYA,900025,KERALA,THIRUVANANTHAPURAM,AFS AKKULAM TRIVANDRUM KERALA,695031,471,"2441266 ,",3440839,2580425,josemathewkvs@gmail.com,,1964,4/1/1991 0:00,JOSE MATHEW,1,M.A. Ph.D. M.Ed.,9,29,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2020,KENDRIYA VIDYALAYA SANGATHAN
,,,,,,,,,,,,,,,,,,,,,,,
KENDRIYA VIDYALAYA,900006,KERALA,THIRUVANANTHAPURAM,PANGODE TIRUMALA (PO) TRIVANDRUM KERALA,695006,471,"2351784 ,",598274,,cicyroymathew@gmail.com,,1980,4/1/1991 0:00,CICY ROY MATHEW,1,,,,Senior Secondary,Provisional,1/4/2003,31/ 3/ 2017,KENDRIYA VIDYALAYA SANGATHAN
,,,,,,,,,,,,,,,,,,,,,,,
KENDRIYA VIDYALAYA,900004,KERALA,THIRUVANANTHAPURAM,PATTOM TRIVANDRUM KERALA,695004,471,"2445854 ,",442742,,ajaykvprincipal@gmail.com,,1976,4/1/1991 0:00,S AJAYAKUMAR,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2020,KENDRIYA VIDYALAYA SANGATHAN
,,,,,,,,,,,,,,,,,,,,,,,
KENDRIYA VIDYALAYA,900029,KERALA,THIRUVANANTHAPURAM,"SAP CAMP, PEROORKADA, TRIVENDRUM, KERALA",695005,471,"2439697 ,",27857029,,jyothimohannv@gmail.com,,1994,4/1/1991 0:00,JYOTHI MOHAN N V,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,Kendriya Vidyalaya Sangathan
,,,,,,,,,,,,,,,,,,,,,,,
KENDRIYA VIDYALAYA NO.1,900013,KERALA,THIRUVANANTHAPURAM,C R P F CAMPUS PALLIPURAM TRIVANDRUM KERALA,695316,471,"2750425 ,",421107,2466171,ghoshshri@gmail.com,http://www.kv2kota.g,1984,6/24/2006 0:00,GHOSH S,1,m. sc.,3,30,Senior Secondary,Provisional,1/4/2003,31/ 3/ 2008,KENDRIYA VIDYALAYA SANGATHAN
,,,,,,,,,,,,,,,,,,,,,,,
KK ENGLISH MEDIUM SCHOOL,931017,KERALA,THIRUVANANTHAPURAM,"KK ENGLISH MEDIUM SCHOOL, KOLLAMKAVU, PAZHAKUTTY P.O, NEDUMANGAD TALUK, PIN 695561",695561,472,"2813130 ,",,,priyasmanoj79@gmail.com,,2003,6/2/2003 0:00,Priya S,0,"MA, BEd",4,5,Secondary School,Provisional,1/4/2016,31/3/2021,"KK Trust, Nedumangad"
,,,,,,,,,,,,,,,,,,,,,,,
LOURDS MOUNT PUBLIC SCHOOL,930742,KERALA,THIRUVANANTHAPURAM,KANAKKODE VATAPPARA PO THIRUVANANTHAPURAM KERALA,695028,472,"2587900 , 2586241",27052268,27052270,puttanany@gmail.com,http://www.suprabhat.ac,2000,4/1/2005 0:00,THOMAS,1,"B.Sc.,B.Ed.",2,21,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,THE FRANCISVAN BROTHRS THE CHARI SOCEITY
,,,,,,,,,,,,,,,,,,,,,,,
LOVEDALE RESIDENTIAL SCHOOL,930448,KERALA,THIRUVANANTHAPURAM,"THOTTIKKALLU PERUMKULOM THIRUVANANTHAPURAM DISTT., KERALA",695102,470,"2621910 , 624528",622883,,jayakumar.balakrishnan@yahoo.com,,1998,7/2/2001 0:00,JAYAKUMAR B,2,"M.A., B.ED.",6,20,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,COVEDELE RESIDENTIAL SCHOOL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
LOYOLA SCHOOL,930570,KERALA,THIRUVANANTHAPURAM,SREEKARIYAM PO THIRUVANANTHAPURAM KERALA,695017,471,"2597883 ,",4712592058,2590380,loyolatvmcbse@yahoo.co.in,,2001,4/1/2005 0:00,Brinda A Nair,1,"M.Sc. Zoology, B.Ed.",3,30,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,KERALA JESUIT SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
M A M MODEL SCHOOL,930383,KERALA,THIRUVANANTHAPURAM,"METCA LAND CHAVARCODE, PALAYAMKUNNU PO TRIVANDRUM PO DISTT KERALA",695146,91,"9497717805 ,",,,chandranprabala@yahoo.com,,1997,4/1/2005 0:00,N PRABALA CHANDRAN,2,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,MUSLIM EDUCATION TRUST
,,,,,,,,,,,,,,,,,,,,,,,
MADAVOOR CENTRAL SCHOOL,930888,KERALA,THIRUVANANTHAPURAM,"MANKONAM, PULIYOOR KONAM(P.O) THIRUVANANTHAPURAM(DIST) KERALA PIN - 695604",695604,470,"2681330 ,",,,safeershas@gmail.com,,2000,6/1/2000 0:00,SAFEERSHA S,0,"M.A,B.ed",3,10,Secondary School,Provisional,1/4/2015,31/3/2020,KUNDOORKONAM EDUCATIONAL AND CULTURAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
MAHATMA GANDHI MEMORIAL MODEL SCHOOL,930049,KERALA,THIRUVANANTHAPURAM,AYIROOR POST VARKALA TRIVANDRUM DIST. KERALA,695310,470,"2602193 , 604641",438110,0181-2442888,poojasajith11@gmail.com,http://www.mgneducationaltrust.org,1983,4/7/2005 0:00,POOJA S,2,B.A. B.Ed.,3,25,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,AYKIA PRADYINI TRUST
,,,,,,,,,,,,,,,,,,,,,,,
MANNANIYA PUBLIC SCHOOL,931087,KERALA,THIRUVANANTHAPURAM,SREENIVASAPURAM P.O VARKALA TRIVANDRUM (DIST) KERALA (STATE),695145,470,"2612141 ,",,,principalmannaniyaschool@gmail.com,,2002,6/3/2002 0:00,SUNIL V,1,"MA, M.Ed",5,27,Secondary School,Provisional,1/4/2016,31/3/2021,JAMIA MANNANIYA ISLAMIYA CHARITABLE SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
Mar Baselios English Medium School,930937,KERALA,THIRUVANANTHAPURAM,"Kuttamala, Amboori, Neyyatinkara,",695505,471,"2245868 ,",4872292520,,geenabinith@gmail.com,,1998,6/1/1998 0:00,GEEN C L,1,"MA, B.Ed SET",1,8,Secondary School,Provisional,1/4/2015,31/3/2020,Malankara Catholic Educational and Charitable Society
,,,,,,,,,,,,,,,,,,,,,,,
Mar Gregorios Memorial Central Public School,930869,KERALA,THIRUVANANTHAPURAM,"MGM Central Public School Near Akkulam Bridge, NH By-Pass, Kuzhivila, Karimanal Post. THIRUVANANTHAPURAM 695583",695583,91,"9562508242 ,",,,bindhuramesh73@gmail.com,http://www.mgmschool.com,2005,6/1/2005 0:00,BINDHU S R,1,M.Sc. P.G.D.E,25,35,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Geevarghese Yohannan Charitable Trust
,,,,,,,,,,,,,,,,,,,,,,,
MAR THOMA CENTRAL SCHOOL,931008,KERALA,THIRUVANANTHAPURAM,"PUTHENKADAVU, CHERUNNIYOOR, VARKALA, TRIVANDRUM, KERALA",695142,470,"2600505 ,",,4702157545,jijoanchal@gmail.com,http://164.100.50.30/form/mainpage.aspx,2006,6/1/2006 0:00,Jijo T Mutheri,2,"M.Sc, M Ed",10,15,Secondary School,Provisional,1/4/2016,31/3/2021,Mar Thoma Church Thiruvananthapuram-Kollam diocesan development society
,,,,,,,,,,,,,,,,,,,,,,,
