Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee 
Vinayak International School,1730512,RAJASTHAN,SIKAR,Near Do Janti Balaji,332301,1571,"223121 ,",,,visftr@yahoo.com,,2010,4/1/2010 12:00:00 AM,MURARI LAL VASHISTHA,0,M.A. M.Ed.,20,8,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,NEW VINAYAK SHIKSHA SAMITI
VINAYAK INTERNATIONAL SCHOOL,1730642,RAJASTHAN,SIKAR,"SIKAR ROAD,LAXMANGARH DISTRICT - SIKAR(RAJ.) PIN - 332311",332311,1573,"7665136314 ,",,,lokendrakumar92@gmail.com,,2010,4/1/2010 12:00:00 AM,LOKENDRA KUMAR,0,"M.A, B.Ed",5,3,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,vinayak shiksha shiksha sankul samiti lalasi
ADARSH VIDYA MANDIR,1730119,RAJASTHAN,SIROHI,"SHANKAR VIDYA PEETH, MOUNT ABU, RAJASTHAN",307501,2974,"235370 , 235142",,,dheerajshipra@gmail.com,,1989,,DHEERAJ KUMAR SHARMA,1,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,
B.S. MEMORIAL SCHOOL,1730390,RAJASTHAN,SIROHI,"CHOUDHARY COLONY, OPP. SHANI KUNJ, DISTT SIROHI, RAJASTHAN",307026,2974,"221131 ,",491581,02974-221133,bsmsprincipal@gmail.com,,2002,7/1/2002 12:00:00 AM,PRAMOD CHOUDHARY,1,"BA, B.Ed,MA (P.)",06,05,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2020,b.s. memorial school
EMMANUEL MISSION SENIOR SECONDARY SCHOOL,1730811,RAJASTHAN,SIROHI,.,307001,2972,"221527 ,",,02972293054,tompsam@gmail.com,http://www.emmanuelsirohi.com,1986,7/1/1986 12:00:00 AM,TOM P SAM,,"MA, BED",12,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,"Emmanuel School Society,Kota"
GOVT TRIBAL RESIDENTIAL SCHOOL,1720002,RAJASTHAN,SIROHI,AABU ROAD SIROHI RAJASTHAN,,02974,"228081 ,",,,,,,,NARAYAN SINGH SISODIA,,,,,Senior Secondary,Provisional,1/4/2006,31/ 3/ 2008,
H G INTERNATIONAL SCHOOL,1730139,RAJASTHAN,SIROHI,"NEAR JAIN TEMPLE MANPUR, ABU ROAD DT.SIROHI RAJASTHAN",307026,2974,"222945 , 225020",225520,225646,PRINCIPAL@HGISCHOOL.CO.IN,,1999,7/1/2009 12:00:00 AM,MANJU SINGH,1,M.A. History,6,10,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,AABUDA SHIKSHA SANSTHA
JAWAHAR NAVODAYA VIDYALAYA,1740021,RAJASTHAN,SIROHI,KALANDRI DISTT SIROHI RAJASTHAN,307802,2972,"264356 ,",22253,,sureshchandrajnv@gmail.com,,1992,4/30/2014 12:00:00 AM,SURESH CHANDRA,2,ma,4,15,Senior Secondary,Provisional,1/4/2004,31/ 3/ 2009,NAVODAYA VIDYALAYA SAMITI
KENDRIYA VIDYALAYA,1700017,RAJASTHAN,SIROHI,ISA MOUNT ABU DT.SIROHI RAJASTHAN,307501,2974,"237208 ,",208,,ur_meghwal@rediffmail.com,,1979,1/25/2009 12:00:00 AM,U R MEGHWAL,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2024,KENDRIYA VIDYALAYA SANGATHAN
LAKSHMIPAT SINGHANIA SCHOOL,1730050,RAJASTHAN,SIROHI,JAYKAY PURAM DISTT SIROHI RAJASTHAN,307019,2971,"244467 ,",919929092751,244417,anilsharma2511@gmail.com,,1981,,ANIL SHARMA,1,MSC PHY B ED,10,24,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,LAKSHMI CEMENT
Maruti International School,1730795,RAJASTHAN,SIROHI,"Opp.Sarga Mata Mandir, National Highway, Udwariya, Swroopganj",307023,0000,"9982300500 ,",,,seemanant@gmail.com,http://www.marutiinternationalschool.in,2015,7/1/2015 12:00:00 AM,Jitendra Pal Singh,,"MA, B.Ed",16,14,Secondary School,Provisional,1/4/2017,31/3/2020,"Maruti Internaional School Sansthan, Swaroopganj"
PADMA BINANI PUBLIC SCHOOL,1730145,RAJASTHAN,SIROHI,BINANIGRAM PINDWADA TEHSIL SIROHI DISTT RAJASTHAN,307022,2971,"235189 ,",228379,111704,taniruddha29@gmail.com,,2002,1/7/2005 12:00:00 AM,Aniruddha Tiwari,0,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Child Welfare Society
RAILWAY HIGH SEC. SCHOOL,1780021,RAJASTHAN,SIROHI,"NEAR RLY STATION, ABU ROAD, DISTT- SIROHI, RAJASTHAN",307026,2974,"223888 ,",,,akc.abr@gmail.com,,1994,8/12/2007 12:00:00 AM,Ashok Kumar Chauhan,0,"M.SC., M.Ed",,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2020,durgah committee
ROYAL RAJASTHAN PUBLIC SCHOOL,1730572,RAJASTHAN,SIROHI,"kHASRA NO.318, RISHIKESH ROAD, UMARNI, ABU ROAD, SIROHI",307026,2974,"294187 ,",,,royalrajasthanschool@gmail.com,http://www.rrps.edu.in,2010,5/1/2010 12:00:00 AM,MEENAKSHI M KADAM,1,M.A B.Ed PGDFM,20,26,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,DAHIBEN BABULALJI PATHAK CHARITABLE TRUST PUNE
Sai Baba Public School,1730428,RAJASTHAN,SIROHI,"Sai Vihar Colony, Chandmari Road, Aburoad Byepass,",307026,2974,"225500 ,",,,meena.tarun96@gmail.com,,2005,7/7/2005 12:00:00 AM,Meenakshi Tanwar,0,"B.A., B.ed.",5,10,Secondary School,Provisional,1/4/2013,31/3/2018,Shri Shirdi Sai Baba Shiksha Sansthan
SHRI AJIT VIDYA MANDIR,1730228,RAJASTHAN,SIROHI,SHANTI NAGAR SIROHI DISTT SIROHI RAJASTHAN,307001,2972,"223211 ,",,223303,arunkumargiri0008@gmail.com,www.shriajitschool.org,1985,6/1/2000 12:00:00 AM,ARUN KUMAR GIRI,1,M.Sc. M.Ed.,32,06,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,SHRI AJIT VIDYA MANDIR
ST JOHN'S SCHOOL,1730196,RAJASTHAN,SIROHI,SHANTIVAN PO ABU ROAD RAJASTHAN,307510,2974,"228085 , 228088",02974-228095,228333,umashyam@yahoo.co.in,,1998,7/1/1997 12:00:00 AM,UMA SHYAM,2,M. Sc. B. Ed.,15,15,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2020,ST JOHN'S EDUCATIONAL SOCIETY
ST PAUL'S SENIOR SECONDARY SCHOOL,1730241,RAJASTHAN,SIROHI,YANDHI NAGAR ABU ROAD DISTT SIROHI RAJ,307026,2974,"225003 ,",,,vijeshchoubisa@gmail.com,www.spsabr.edu.in,1989,4/3/2006 12:00:00 AM,VIJESH KUMAR CHOUBISA,0,M.A. B.Ed.,3,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,ST PAUL'S SCHOOL SOCIETY
ST. ANSELMS SCHOOL,1730169,RAJASTHAN,SIROHI,RICO COLONY AMBAJI ROAD ABU ROAD SIROHI RAJASTHAN,307026,2974,"226713 ,",23027,260148,schiramel@gmail.com,http://www.rukmanidevischool.com,1989,7/1/2008 12:00:00 AM,SIMON ANTONY CHIRAMEL,1,"MA, M COM, B COM",3,10,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,PARAM PRASAD CHARITABLE SOCIETY
ST. PAUL'S HR. SEC. SCHOOL,1730318,RAJASTHAN,SIROHI,POST BOX NO. -2,307001,2972,"220191 ,",220973,2370670,jojova24@gmail.com,,1982,7/1/2008 12:00:00 AM,JOJO ABRAHAM,2,M.A. B.Ed.,35,45,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,SHOOL MANAGEMENT COMMITTEE
ST.PAULS SCHOOL,1730689,RAJASTHAN,SIROHI,"SHEOGANJ P.O.,SHEOGANJ,SIROHI(dt)",307027,0297,"216111 ,",,,jkarimankal@gmail.com,,2007,7/2/2007 12:00:00 AM,FR JAMES JOSEPH,0,MA M.ED,12,13,Secondary School,Provisional,1/4/2018,31/3/2023,PARAM PRASAD CHARITABLE SOCIETY
swami vivekanand govt model school,1720063,RAJASTHAN,SIROHI,"block -pindwara, distt- sirohi, rajasthan",,00,"00 ,",,,svyas1742@gmail.com,,1862,7/3/1995 12:00:00 AM,SHYAM SUNDER VYAS,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2021,"maharashtra regional board of education(mrbe upto secondary stage) and juni college of education of the church of nth india, nagpur"
swami vivekanand govt model school,1720058,RAJASTHAN,SIROHI,"derol, teh- reodar, sirohi, rajasthan",307514,2975,"000000 ,",,,DEEPCHANDLAKHWAN@GMAIL.COM,,,,DEEPCHAND,0,,,,Secondary School,Provisional,1/4/2017,31/3/2021,
A.S.M. PUBLIC SCHOOL,1730453,RAJASTHAN,SRI GANGANAGAR,C.C. HEAD PADAMPUR DISTT. SRI GANGANAGAR,335041,1505,"281428 ,",,01505-222927,bspannuasm@gmail.com,,2001,4/1/2001 12:00:00 AM,Beant Singh Pannu,1,M.Sc. B.Ed,03,08,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,A.S. MEMORIAL SHIKSHAN SAMITI
Akal Academy,1730714,RAJASTHAN,SRI GANGANAGAR,"31BB PADAMPUR, VPO 4JJ, TEHSIL PADAMPUR, DISTT. SRI GAGANAGAR, RAJASTHAN-335024",335041,1505,"01505210174, ,",,,khemsg@yahoo.co.in,,2008,11/2/2008 12:00:00 AM,MRS.SUKHWINDER KAUR,1,"M.A(Eng.), BEd.",05,16,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,"The Kalgidhar Trust, Baru Sahib"
AMBITION PUBLIC SCHOOL,1730740,RAJASTHAN,SRI GANGANAGAR,"Village- 15 SGR, P.O.- Sardarpura Bika, Tehsil- Suratgarh, Dist.- SGNR",335804,00,"8946828321 ,",,,virenderpunia20@gmail.com,http://www.aps15sgrsuratgarh.com,2012,4/9/2012 12:00:00 AM,VIRENDER SINGH PUNIA,,"M.A.,B.Ed.",3,5,Secondary School,Provisional,1/4/2016,31/3/2019,"AMBITION SHIKSHAN SAMITI, 15 SGR"
ARMY PUBLIC SCHOOL,1780015,RAJASTHAN,SRI GANGANAGAR,SRI GANGANAGAR PO SADHUWALI RAJASTHAN RAJASTHAN,335001,0154,"2492192 ,",424618,-,kmanpreetkaur901@gmail.com,http://stpaulsbeawar.com,1981,4/1/2005 12:00:00 AM,MANPREET KAUR,1,M.A.B.ED.,12,17,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,ARMY WELFARE EDUCATION SOCIETY
ARMY PUBLIC SCHOOL,1780016,RAJASTHAN,SRI GANGANAGAR,C/O 170 INF.BDE. C/O 56 APO SURATGARH ( SRI GANGA NAGAR ) RAJASTHAN,152123,1509,"9602003457 ,",06562-225929,,chauhanmanju09@gmail.com,,2003,4/1/2004 12:00:00 AM,Manju Chauhan,2,M.A. B.ed.,2,6,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2020,ARMY WELFARE EDUCATION SOCIETY
ARORVANSH PUBLIC SCHOOL,1730265,RAJASTHAN,SRI GANGANAGAR,GAGAN PATH JAWAHAR NAGAR SRI GANGA NAGAR RAJASTHAN,335001,0154,"2460405 ,",,0278-2568222,sachinkumarkukkar@gmail.com,http://www.swamigurukul.com,2007,8/12/2007 12:00:00 AM,SACHIN KUMAR KUKKAR,0,"M.Com, B.Ed",1,5,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,SRI ARORVANSH SHIKSHAN PRABANDH SAMITI
ASIAN PUBLIC SCHOOL,1730199,RAJASTHAN,SRI GANGANAGAR,35 BB GAJSINGH PUR DISTT SRIGANGANAGAR RAJASTHAN,335024,1505,"230146 , 230646",230102,,asianpublicschool02@gmail.com,,2002,3/16/2000 12:00:00 AM,KAMAL SINGH,0,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,ASIAN PUBLIC SCHOOL
b.s.f. SR SEC school,1780025,RAJASTHAN,SRI GANGANAGAR,"sri ganganagar, rajasthan",335001,0154,"2440375 ,",2440930,,,,,2/1/2018 12:00:00 AM,SOHAN LAL,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2018,
BABA HARDWARI NATH PUBLIC SCHOOL,1730807,RAJASTHAN,SRI GANGANAGAR,VILLAGE- NATHWALA(2ML),335001,0154,"2464031 ,",,,byuvisoni@gmail.com,,1966,7/1/1965 12:00:00 AM,BHUPENDER SINGH,,"M.A, B.ED.",6,10,Secondary School,Provisional,1/4/2017,31/3/2020,BABA HARDWARI NATH DHERMARTH SARWJANIK PERNAYAS
bihani childerns academy,1730128,RAJASTHAN,SRI GANGANAGAR,sriganga nagar gaganpath jawahar nagar sriganga nagar rajasthan,335001,0154,"2460807 ,","2460807,9829891519",2464504,bihanisgnr_001@yahoo.com,www.bihanieducationtrust.,2003,7/15/2003 12:00:00 AM,Mr. Ajay Kumar Pandey,1,"ma,bed",,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,urmila devi adarsh sewa sikkhya samiti
BLOOMING DALES INTERNATIONAL SCHOOL,1730455,RAJASTHAN,SRI GANGANAGAR,"2 M.L., NATHWALA, HANUMANGARH ROAD, DISTT SRIGANGANAGAR, RAJASTHAN",335001,154,"2461423 ,",,01542461421,bdismeetusharma@gmail.com,http://www.bdissgnr.org,2009,4/1/2009 12:00:00 AM,Meetu Sharma,2,"M.Sc., B.Ed.",10,7,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,BHARTI CHARITABLE TRUST
Blossom Academy,1730524,RAJASTHAN,SRI GANGANAGAR,suratgarh,335804,1509,"223471 ,",07376336200,,hemamendiratta@gmail.com,,2007,4/1/2009 12:00:00 AM,HEMA MENDIRATTA,1,"M.A.,B.Ed.",2,12,Secondary School,Provisional,1/4/2015,31/3/2020,"Blossom Educational And Welfare Trust,Suratgarh"
BRIGHTLANDS CONVENT SCHOOL,1730478,RAJASTHAN,SRI GANGANAGAR,"PADAMPUR BY PASS,OPP RADHASWAMI DERA, 4 ML",335001,,"01542460120 ,",,01542474689,lalitdoda_65@rediffmail.com,,1996,2/14/1996 12:00:00 AM,LEENA GUMBER,0,"M.A.,B.ed.",5,10,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2017,BRIGHTLANDS CONVENT PRABANDH SAMITI
CH MOTA RAM MEEL MEMORIAL SR SEC PUBLIC SCHOOL,1730258,RAJASTHAN,SRI GANGANAGAR,PUBLIC SCHOOL 5 NRD NIRWANA VIA SARDAR GARH TEH SURAT GARH SHRI GANGANAGAR RAJASTHAN,335705,1509,"256157 , 215369",2803171,,dattapapli@yahoo.co.in,,1990,4/1/2005 12:00:00 AM,SUMAN DATTA,2,"M.A., B.Ed",15,5,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,MOTA RAM MEEL MEMORIAL PUB SCHOOL
D.A.V. CENTENARY PUBLIC SCHOOL,1730623,RAJASTHAN,SRI GANGANAGAR,"46 F MOURAN, SRI KARANPUR, SRI GANGANAGAR,",335073,1501,"227500 ,",,,dav_skp@yahoo.com,,2003,4/1/2003 12:00:00 AM,HARJIT KOUR,0,M.A. B.ED.,4,6,Secondary School,Provisional,1/4/2017,31/3/2022,D.A.V. Shikshan Samiti Sri Karanpur
DAV CENTENARY PUBLIC SCHOOL,1730297,RAJASTHAN,SRI GANGANAGAR,"ANOOP GARH, SRI GANGANGAR RAJASTHAN",335701,1498,"254725 ,",01462-225545,-,jai123_pareek@yahoo.co.in,http://stpaulsbeawar.com,1981,7/1/2006 12:00:00 AM,JAIPAL PAREEK,1,M.A.B.ED.,12,17,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,DAV CENTENARY PUB SCH EDU SOCIETY
DAV CENTENARY PUBLIC SCHOOL,1730308,RAJASTHAN,SRI GANGANAGAR,"OPP NAGARPALIKA, SADULSHAHAR, SRI GANGANAGAR, RAJASTHAN",335062,1503,"222111 , 222111",01542440102,0154244039,neerajyadav1977@gmail.com,,1976,7/1/2008 12:00:00 AM,NEERAJ KUMAR YADAV,1,"M.A.,Phd.,B.ed.",14,14,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,DIRECTOR GENERAL B S F
FLORADALE PUBLIC SCHOOL,1730354,RAJASTHAN,SRI GANGANAGAR,"RADHASWAMI SATSANG BHAWAN, PADAMPUR BYE PASS, VIDYADEEP VIHAR, SRIGANGA NAGAR",335001,0154,"2477977 ,",,,fdpsjimmy@gmail.com,,,,HEENA BHATEJA,0,,,,Senior Secondary,,Senior Secondary,,Senior Secondary
GANGANAGAR PUBLIC SCHOOL,1730433,RAJASTHAN,SRI GANGANAGAR,"7-E-CHOTI,HANUMANGARH ROAD",335001,0154,"2462329 ,",4893146,01542462329,drjasmohansingh@gmail.com,,2009,1/1/1997 12:00:00 AM,Jaskanwal Kaur,2,M.A. M.ed,15,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,GANGANAGAR PUBLIC SCHOOLSOCIETY
golden public school,1730303,RAJASTHAN,SRI GANGANAGAR,"gaj singhpur, padam pur road, sri ganga nagar,",335024,1505,"231231 ,",01462-225545,-,riturajmam@yahoo.com,http://stpaulsbeawar.com,1981,7/1/2008 12:00:00 AM,RITURAJ KAUR,1,m.a.b.ed.,12,17,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,dav centenary pub sch edu society
Golden Rays Public School,1730663,RAJASTHAN,SRI GANGANAGAR,"Teen Puli, P.O- Mohanpura Sri Ganganagar Pin code 335001",335001,0154,"2443746 ,",,,goldenrays2003@gmail.com,,2003,4/1/2003 12:00:00 AM,SANGEETA RANI,0,"M.A, B.Ed",3,5,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Golden Rays Shri Mohanlal Chandel Memorial Shikshan Samiti
GOOD SHEPHERD PUBLIC SCHOOL,1730198,RAJASTHAN,SRI GANGANAGAR,ADJOINING PADHIMATHI BED COLLEGE SECTOR 8 JAWHARNAGAR SRI GANGANAGAR RAJASTHAN,335001,0154,"2462321 , 462321",2466379,2460271,principal_gsps@live.in,,1994,,AMOLDEEP KAUR,1,"MA, B.ED.",12,15,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,GOOD SHEPHERD PUBLIC SCHOOL
GURU HARKRISHAN PUBLIC SCHOOL,1730049,RAJASTHAN,SRI GANGANAGAR,TEEN PULI SRI GANGA NAGAR RAJASTHAN,335001,0154,"2440403 ,",01542440403,,wigms@hotmail.com,http://www.ghpsgnr.org,1986,7/1/2005 12:00:00 AM,Manpreet Singh Wig,1,"M.Phil, Bed.",17,23,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,G H P S SOCY
GURU HARKRISHAN PUBLIC SCHOOL,1730086,RAJASTHAN,SRI GANGANAGAR,11 P.S. RAISINGH NAGAR DISTT SRIGANGANAGAR RAJASTHAN,335051,1507,"220471 , 20391",,,ghksch11ps@gmail.com,,,,HARDEEP SINGH SANDHU,,,,,Senior Secondary,Provisional,1/4/2003,31/ 3/ 2008,
H L Convent School,1730785,RAJASTHAN,SRI GANGANAGAR,"Home Land City NH ? 15, Surat Garh Road, Dist. Sri Ganganagar, Rajasthan",335001,0154,"7073888029 ,","9509696964 , 9351969905",,SAIMEGEETA@GMAIL.COM,hlcssgnr[At]gmail[Dot]com,2001,7/26/2003 12:00:00 AM,GEETA BHARDWAJ,2,"M.Sc., B.Ed., PGPD",06,21,Secondary School,Provisional,1/4/2017,31/3/2020,HOMELAND EDUCATIONAL SOCIETY
JAWAHAR NAVODAYA VIDYALAYA,1740016,RAJASTHAN,SRI GANGANAGAR,MAHIYANWALI SRIGANGANAGAR DISTT RAJASTHAN,335025,0154,"2671031 ,",836,,skrai1960@gmail.com,,1988,3/31/2012 12:00:00 AM,SUNIL KUMAR RAI,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,NAVODAYA VIDYALAYA SAMITI
"jawahar navodaya vidyalaya,",1740034,RAJASTHAN,SRI GANGANAGAR,"baropal road, near crpf (rtc), suratgarh, dist,sri ganganagar-ii, rajasthan- 335 804",,1509,"220351 ,",,,jnvsuratgarh2014@gmail.com,,,,GEETA MISHRA,0,,,,Secondary School,,Secondary School,,Secondary School
JINDAL PUBLIC SCHOOL,1730432,RAJASTHAN,SRI GANGANAGAR,VPO MAHIYAN WALI,335001,0154,"2671699 ,",01294074218,01542671700,principaljindalpublicschool@gmail.com,,2005,4/7/2005 12:00:00 AM,VINOD KUMAR THAKUR,1,"M.Sc.PHYSICS,B.ed. M.A. EDUCATION",1,4,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,JINDAL EDUCATIONAL AND SOCIAL DEVELOPMENT SOCIETY MAHIYANWALI
KENDRIYA VIDYALAYA,1700018,RAJASTHAN,SRI GANGANAGAR,SRI GANGANAGAR CANTT RAJASTHAN,335001,0154,"2492353 ,",23322,,kvsgnr@rediffmail.com,,1980,,L C MATORIA,,,,,Senior Secondary,Provisional,26/9/1986,31/ 3/ 2003,KENDRIYA VIDYALAYA SANGATHAN
kendriya vidyalaya,1700065,RAJASTHAN,SRI GANGANAGAR,"bsf, raisingh nagar, distt. sriganganagar, rajasthan",335051,1507,"222488 ,",09983340986,,jnarayan1967@gmail.com,,1993,4/1/1991 12:00:00 AM,JAGDISH NARAYAN,0,,,,Secondary School,Provisional,1/4/2016,31/3/2021,Kendriya Vidyalaya Sangathan
KENDRIYA VIDYALAYA,1700027,RAJASTHAN,SRI GANGANAGAR,B S F ANUPGARH SRIGANGANAGAR DISTT RAJASTHAN,335701,1498,"252174 ,",,,profnavalsingh@gmail.com,,1986,,NAVAL SINGH,,,,,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2011,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,1700031,RAJASTHAN,SRI GANGANAGAR,LALGARH JATTAN DISTT SRIGANGANAGAR RAJASTHAN,335037,1503,"277888 ,",22118,,geetasethikvs@gmail.com,,1985,,GEETA SETHI,,,,,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2009,KENDRIYA VIDYALAYA SANGATHAN
kendriya vidyalaya,1700037,RAJASTHAN,SRI GANGANAGAR,suratgarh cantt sriganganagar rajasthan,335804,1509,"268444 ,",270433,270400,nlalkvs@gmail.com,,1986,1/25/2009 12:00:00 AM,NARSI LAL,1,"m.a.,b.ed",02,28,Senior Secondary,Provisional,1/4/2011,31/ 3/ 2013,kendriya vidyalaya sangathan
KENDRIYA VIDYALAYA,1700055,RAJASTHAN,SRI GANGANAGAR,"STPS SURATGARH DISTT SRI GANGANAGAR, RAJASTHAN",335804,1509,"245407 ,",07442440105,0744244010,alka_aj@rediffmail.com,http://www.kvno1kota.nic,1982,4/1/1991 12:00:00 AM,ALKA N PAWAR,1,"Ph.D. M.Sc., M.Ed.",15,15,Senior Secondary,Provisional,1/4/2006,31/ 3/ 2008,Kendriya Vidyalaya Sangathan
kendriya vidyalaya no.1,1700019,RAJASTHAN,SRI GANGANAGAR,a f s suratgarh sriganganagar rajasthan,335804,1509,"270333 ,",270433,270400,rc_dehru@yahoo.com,,1981,1/25/2009 12:00:00 AM,Ramchander Dehru,1,"m.a.,b.ed",02,28,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2022,kendriya vidyalaya sangathan
KENDRIYA VIDYALAYA NO.2,1700057,RAJASTHAN,SRI GANGANAGAR,"AFS, SURATGARH, DISTT. SRIGANGANAGAR, RAJASTHAN",335804,1509,"270320 ,",430599,2384713,Blmahich@rediffmail.com,http://www.kvcalicutone.o,1997,4/1/1991 12:00:00 AM,B L MAHICH,1,Msc. MEd,05,18,Secondary School,Provisional,1/4/2013,31/3/2014,KENDRIYA VIDYALAYA SANGATHAN
KHALSA ACADEMY SHIKSHAN SAMITI,1730226,RAJASTHAN,SRI GANGANAGAR,15 ML HANUMANGARH ABOHAR BYE PASS ROAD SRIGANGA NAGAR RAJASTHAN,225001,0154,"2100455 ,",27311222,,khalsa_academy@yahoo.com,,2002,7/1/2005 12:00:00 AM,SARIKA KOCHAR,2,"M.A, B.Ed",3,21,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,KHALSA ACADEMY
LAV KUSH MODEL SCHOOL,1730192,RAJASTHAN,SRI GANGANAGAR,"PADAMPUR ROAD NEAR 5-A, GURDWARA SRI GANGANAGAR RAJASTHAN",335001,0154,"2480754 , 432054",2498,,NISHAGUPTAANMOL@GMAIL.COM,http://dpsvndadri.com/,1992,4/1/2005 12:00:00 AM,NISHA GUPTA,2,20,20,20,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,LAV KUSH MODEL SCHOOL COMMITTEE
M S M SENIOR SECONDARY SCHOOL,1730742,RAJASTHAN,SRI GANGANAGAR,7-Z,335001,0154,"2451375 ,",,,principal.msmsainikschool.in@gmail.com,,1987,7/1/1987 12:00:00 AM,RADHEY SHYAM SWAMI,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,"M. S. Memorial Public School Samiti, Sri Ganganagar"
M.D.CHILDREN ACADMY,1730576,RAJASTHAN,SRI GANGANAGAR,12 T.K. RAISINGHNAGAR,335051,1507,"222140 ,",,01507223130,sunilraharrahar@gmail.com,,2009,4/1/2009 12:00:00 AM,VINOD KUMAR,0,M.A. B.Ed.,5,7,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,MD MEMORIAL EDUCATIONAL & SOCIAL WELFAIR TRUST RAISINGHNAGAR
MAYOOR SCHOOL,1730730,RAJASTHAN,SRI GANGANAGAR,"H.H. FARMS POWER HOUSE ROAD, KARNI SINGH MARG",335001,0154,"01542440344, ,",,,principal@mayoorschool.edu.in,http://www.mayoorschool.edu.in/n,2014,7/4/2014 12:00:00 AM,DR. MRS. ROIANA KHAN,1,Doctorate,16,22,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Ravindra Memorial Trust
"N.C.A. senior secondary school,nai mandi Gharsana",1730664,RAJASTHAN,SRI GANGANAGAR,"NAI MANDI GHARSANA, NEW GHARSANA, DIST SRI GANGA NAGAR",335711,0,"7734845300 ,",,01506-251567,ncagsn@gmail.com,,2001,7/1/2001 12:00:00 AM,BHUPENDER KUMAR ARORA,0,"M.A,Med",5,10,Secondary School,Provisional,1/4/2014,31/3/2017,N.C.A.siksha prabandh simiti nai mandi Gharsana
new era central school,1730607,RAJASTHAN,SRI GANGANAGAR,anoopgarh sri ganga nagar,335701,1498,"253181 ,",,01498253831,aashishnagpal2014@gmail.com,http://www.necs.com,2004,4/1/2004 12:00:00 AM,AASHISH NAGPAL,0,"b.sc, b.ed",4,4,Secondary School,Provisional,1/4/2017,31/3/2019,new era welfare soceity
NOSEGAY PUBLIC SCHOOL,1730122,RAJASTHAN,SRI GANGANAGAR,SRI GANGA NAGAR 7 E CHHOTE HANUMANGARH ROAD RAJASTHAN,335001,0154,"2465813 ,",0154-2465874,2465648,nosegaysgnr@hotmail.com,,1962,7/27/2006 12:00:00 AM,NYMPHAEA SUDEN REDDY,2,"M. com, B.Ed.",2,6,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,Kishor Suryawanshi Memorial Trust
