Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee 
the orbis school,1130390,MAHARASHTRA,PUNE,"keshavnagar, mundhwa, Haveli pune",411036,020,"65608888 ,",,02026342642,principal.pune1@theorbisschool.com,http://www.thebisschool.com,2010,6/7/2010 12:00:00 AM,Mala Jetly,0,"m.a., b.ed",5,21,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,bis education society
The Orbis School,1130749,MAHARASHTRA,PUNE,"35, 2D/1, Keshavnagar-Manjari Road, Mundhwa",411036,,"02065600590 ,",,,info.pune2@theorbisschool.com,http://www.theorbisschool.com,2014,6/11/2014 12:00:00 AM,Mrs.Gunjan Srivastava,2,"MSc, B.Ed",5,15,Secondary School,Provisional,1/4/2018,31/3/2021,Orbis Education Society
The Orchid School,1130279,MAHARASHTRA,PUNE,S.no 80/1/2/1 Baner Mahalunge Road Baner Pune,411045,020,"65007681 ,",919422218110,020 65007680,namratamajhail@theorchidschool.org,http://www.theorchidschool.org,2004,6/20/2005 12:00:00 AM,NAMRATA MAJHAIL,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Pradnya Niketan Education Society
The vatsalya school,1130207,MAHARASHTRA,PUNE,"SR NO. 16 MAUJE, WADACHIWADI, UNDRI, TEH. HAVELI, PUNE",411040,020,"26853181 ,",26851517,020 - 27052590,VARORA@VATSALYASCHOOL.COM,http://www.jspm.edu.in,2006,6/8/2006 12:00:00 AM,VINITA ARORA,1,M.Sc B.Ed,6,17,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Jayawant Shikshan prasarak Mandal's
Trinity International School,1130707,MAHARASHTRA,PUNE,"Sr No 25 7 27, Kondhwa Annexe Road, Near bopdev Ghat",411048,020,"24269100 ,",27137065,,kjeitispune@gmail.com,http://www.trinityinternationalschool.in,2014,6/16/2014 12:00:00 AM,Madhuri Halwalkar,2,,,,Secondary School,Provisional,1/4/2017,31/3/2020,K.J.s Educational Institute
Vidya Pratishthans Dr. Cyrus Poonawalla School,1130823,MAHARASHTRA,PUNE,"Vidya Pratishthans Dr. Cyrus Poonawalla School, Rui, Vidyanagari,",413133,,"02112-243691 ,",,02112-239159,vpdcps@vidyapratishthan.com,,2016,6/22/2016 12:00:00 AM,MISS YASHASWINI TRIMBAKRAO NIGADE,1,"M.A., B.Ed., DSM",01,25,Middle Class,Provisional,1/4/2018,31/3/2021,VIDYA PRATISHTHAN
VIDYA PRATISHTHANS ENGLISH MEDIUM SCHOOL,1130045,MAHARASHTRA,PUNE,"MIDC BHIGWAN ROAD BHIGWAN ROAD BARAMATI DISTT PUNE, MAHARASHTRA",413133,2112,"239271 , 43141",43141,239272,radhakore.vp@gmail.com,,1998,3/1/2004 12:00:00 AM,Radha Kore,2,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,CATHOLIC DIOCESE OF LUCKNOW UP
Vidya Pratishthans Indapur English Medium School,1130828,MAHARASHTRA,PUNE,Vidyanagari Indapur Akluj Link Road Tal Indapur Dist Pune,413106,,"02111225613 ,",,02111225713,vpiems@gmail.com,,2006,6/1/2006 12:00:00 AM,MRS. JAGTAP JYOTI SUNIL,1,M.A.B.Ed.D.Ed.DSM,10,20,Secondary School,Provisional,1/4/2018,31/3/2021,Vidya Pratishthan
"VIDYA PRATISHTHANS NEW BAL VIKAS MANDIR, PIMPLI, BARAMATI, DIST-PUNE",1130827,MAHARASHTRA,PUNE,"A/p - Pimpli, Tal - Baramati, Dist - Pune 413102",413102,,"02112-221920 ,",,02112-227720,vpnewbalvikas@rediffmail.com,http://www.vpnbvm.org,2005,6/15/2005 12:00:00 AM,MRS. KALPANA AVINASH BARAWKAR,1,B.Sc. B.Ed.,12,24,Secondary School,Provisional,1/4/2018,31/3/2021,Vidya Pratishthan
Vidya Pratishthans Someshwar English Medium School,1130817,MAHARASHTRA,PUNE,"A/p- Waghalwadi- Someshwar, Tal-Baramati, Dist- Pune",412306,,"02112283306 ,",,,vpsems@vidyapratishthan.com,http://www.vpsomeshwar.org,2007,6/16/2007 12:00:00 AM,MR. SACHIN ARVIND PATHAK,1,M.A. B.Ed.,02,10,Secondary School,Provisional,1/4/2018,31/3/2021,Vidya Pratishthan Baramati
Vidyashilp Public School,1130280,MAHARASHTRA,PUNE,"S.No 9/2, Yevalewadi, Kondhwa Budruk, Tal- Haveli",411048,020,"9595221940 ,",,,sahanakk@gmail.com,www.vidyashilp.in,2008,6/9/2008 12:00:00 AM,Sahana Arif,0,"MA, B.Ed, PGDCA",05,08,Secondary School,Provisional,1/4/2014,31/3/2019,Vidyavardhani Education & Research Foundation
VIDYAVALLEY INTERNATIONAL SCHOOL,1130788,MAHARASHTRA,PUNE,"AT POST : CHAKAN, TALUKA: KHED DISTRICT: PUNE",410501,,"9921663636 ,",,9921663636,vidyavalley.chakan@gmail.com,http://www.vidyavalley.chakan.org,2016,6/27/2016 12:00:00 AM,MRS. KALPLATA DCRUZ,1,M.A. B.Ed,10,10,Secondary School,Provisional,1/4/2018,31/3/2021,SHRI S P DESHMUKH SHIKSHAN SANSTHA
vikhe patil memial school,1130362,MAHARASHTRA,PUNE,"survey no.44/6,vikhe patil nagar,lohegaon",411047,020,"65106600 ,",2545951,,mb.bmona@gmail.com,http://www.vpmslohegaon.g,2009,6/18/2009 12:00:00 AM,MRINALINI BHOSALE,1,"m.a(i),b.ed",6,10,Secondary School,Provisional,1/4/2017,31/3/2022,dr. vikhe patil foundation pune
VIKHE PATIL MEMORIAL SCHOOL,1130119,MAHARASHTRA,PUNE,OPP SENAPATI BAPAT ROAD PATRAKARNAGAR PUNE MAHARASHTRA,411016,020,"25658170 , 25660050",01212645116,,kiran.jadhav@drvpf.org,,1991,4/5/2005 12:00:00 AM,KIRAN JADHAV,2,"M.A., B.Ed., M.Phil.His",18,20,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,DR VIKHE PATIL FOUNDATION PUNE
VISHWAKALYAN ENGLISH MEDIUM SCHOOL,1130796,MAHARASHTRA,PUNE,"GAT NUMBER 1207,SONAVANE VASTI,CHIKHALI",411062,0,"02065107952 ,",,,vishwakalyan.school@gmail.com,,2009,6/15/2009 12:00:00 AM,MissBASANTI AKADASH MAHANANDA,0,"M.SC, B.ED",05,16,Secondary School,Provisional,1/4/2018,31/3/2021,SETH MANIKCHAND FOUNDATION
Zainabia English Medium School,1130569,MAHARASHTRA,PUNE,Patas Road,413102,,"02112-221117 ,",,,insia20@yahoo.com,http://www.zainabiaschoool.com,2004,6/15/2004 12:00:00 AM,Mrs.Nasikwala Insia,0,"M.Com, B Ed, PGDEA",10,15,Secondary School,Provisional,1/4/2017,31/3/2020,Abbas Mohammed Hussain Educational Trust
BAPUSAHEB D.D. VISPUTE PRIMARY ENGLISH SCHOOL,1130543,MAHARASHTRA,RAIGAD,GUT NO 104 DEVAD VICHUMBE ADJECENT MUMBAI PUNE EXPRESS HIGHWAY AT DEVAD VICHUMBE TAL PANVEL DIST RAIGAD,410206,,"9920098088 ,",,02227462889,dhanrajadarsh@rediffmail.com,,2011,6/15/2011 12:00:00 AM,Mrs.SHAIKH AAREFA S,0,"M.A ,M.COM, B.ED & M.A. (EDUCATION) & DSM",05,10,Middle Class,Provisional,1/4/2015,31/3/2018,SHREE RISHIKESH SHIKSHAN PRASARAK MANDAL NAVI MUMBAI
DAV INTERNATIONAL SCHOOL,1130102,MAHARASHTRA,RAIGAD,"PLOT 31, SECTOR 15 KHARGHAR NAVI MUMBAI MAHARASHTRA",410210,022,"27743556 , 27875872",,,smaindiratta@yahoo.com,,1990,8/12/2007 12:00:00 AM,SEEMA MAINDIRATTA,2,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,DAV COLLEGE TRUST & MGMT SOCIETY
David English Medium School,1130450,MAHARASHTRA,RAIGAD,"At - Narvekar wadi, Chondhi, Bamansure, Taluka - Alibag",402201,0214,"7773936477 ,",,,sharmilakhamkar@gmail.com,,2005,6/13/2007 12:00:00 AM,Sharmila Sadanand Khamkar,0,B.A. M.Com. B.Ed,3,22,Secondary School,Provisional,1/4/2016,31/3/2019,David Education Society
DELHI PUBLIC SCHOOL PANVEL,1130717,MAHARASHTRA,RAIGAD,"PLOT NO 27, SANGURLI, TAL-PANVEL, Dist: Raigad",410221,,"02227467236 ,",,,core@dpspanvel.com,http://www.dpspanvel.com,2015,6/14/2015 12:00:00 AM,Mrs.Anita Dua,,M.Sc. B.Ed.,15,32,Secondary School,Provisional,4/1/2017,31/3/2020,Shri Siddhivinayak Gyan Mandir Educational Trust
Gregorian Public School,1130494,MAHARASHTRA,RAIGAD,"Killa, Dhatav P.O. Roha, Dist. Raigad",402116,021,"7875916600 ,",,,suma.sam1970@gmail.com,,2006,6/5/2006 12:00:00 AM,SUMA SAM,0,M.Sc. B.Ed. M.Ed. Persuing,08,22,Secondary School,Provisional,1/4/2017,31/3/2022,Gregorian Community
HOCL School,1130254,MAHARASHTRA,RAIGAD,"h.o.c.l. school, rasayani, Raigad, Maharashtra",410207,2192,"252192 ,",,952192 252195,reeman@mes.ac.in,http://www.meshocints.ac.in,2006,6/13/2006 12:00:00 AM,REEMA UTTAM NIKALJE,2,"M.ed, B.ed, MA",10,15,Secondary School,Provisional,1/4/2018,31/3/2020,mahatma education society
J M RATHI ENGLISH SCHOOL AND JUNIOR COLLEGE,1130806,MAHARASHTRA,RAIGAD,J M Rathi English School And Junior College SUDARSHAN NAGAR,402116,,"02194263867 ,",,,principal.cbse@jmreschool.com,http://www.jmreschool.com,1976,7/22/1976 12:00:00 AM,MISSLEENA DAVID,1,M.A M.Sc. M.Ed,5,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,SHRI JAGANNATH RATHI CHARITY TRUST
JAWAHAR NAVODAYA VIDYALAYA,1140026,MAHARASHTRA,RAIGAD,NIZAMPUR TAL MANGON DIST. RAIGAD MAHARASHTRA,402120,0214,"0268386 ,",50996,251260,yennair@gmail.com,,1993,3/31/2011 12:00:00 AM,P K NARAYANAN,2,"MA,BEd.",08,20,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,NVS
JINDAL MOUNT LITERA ZEE SCHOOL,1130363,MAHARASHTRA,RAIGAD,Pipe Nagar; BKG Road (NH- 17); Village: Sukeli; Taluka: Roha; Near Nagothane; District: Raigad ; Maharashtra State; PIN-402126,402126,2194,"238845 ,",,02194 238513,mlzsnagothane@gmail.com,http://my.mountlitera.com/90,2011,6/15/2011 12:00:00 AM,SAVITA SHARMA,0,MA; B Ed,7,16,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,B C Jindal Medical Welfare & Education Society.
JINDAL VIDYA MANDIR,1130035,MAHARASHTRA,RAIGAD,village salav p.o. revdanda murud taluk raigad dist maharashtra,402202,2144,"260110 , 40110-9",260110,260550,ravinder.rana@jsw.in,,1982,4/7/2005 12:00:00 AM,RAVINDER RANA,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,vikram jan seva trust
kendriya vidyalaya,1100017,MAHARASHTRA,RAIGAD,n a d karanja post tal-uran raigad dist. maharashtra,400704,022,"27222132 , 7222132",4225040,2384713,sks.kvs2015@gmail.com,http://www.kvcalicutone.o,1970,1/25/2009 12:00:00 AM,SANJEEV KUMAR SAMBHARIA,2,msc. med,05,18,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,kendriya vidyalaya sangathan
LADY KHATUN MARIUM SCHOOL,1130041,MAHARASHTRA,RAIGAD,S M Y SEAMEN WELFARE FOUNDATION TALUK PANVEL RAIGAD DT DT RAIGAD MAHARASHTRA,410206,022,"27212903 , 721-228",27212888,27212201,d.paul@lkmschool.org,http://www.tsrahaman.org,1994,6/2/2006 12:00:00 AM,DAISAMMA PAUL,2,M Sc.Che.B.Ed.,3,20,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,DAV COLLEGE & MANAG COMMITTEE
M E S PUBLIC SCHOOL,1130740,MAHARASHTRA,RAIGAD,Sector No 14,410218,,"02227421088 ,",,02041038108,publicschool@mespune.in,http://www.mespune.in/,2014,6/15/2014 12:00:00 AM,Mrs.Madhavi Matlapurklar,,M.A. B.Ed.,10,10,Secondary School,Provisional,4/1/2017,31/3/2020,Maharashtra Education Society
MDN FUTURE SCHOOL ROHA,1130653,MAHARASHTRA,RAIGAD,"WARASGAON,BHIRA ROAD,TALUKA ROHA,DIST - RAIGAD",402304,,"8378897333 ,",,,devdc82@gmail.com,http://www.mdnfutureschoolroha.com,2005,6/17/2006 12:00:00 AM,Mrs.Anita Sinha,,"MA, B.Ed",10,25,Secondary School,Provisional,1/4/2017,31/3/2020,"Kolad Vibhag Shikshan Prasarak Mandal,Kolad"
MNR International School,1130822,MAHARASHTRA,RAIGAD,"Village Palaspe, Mumbai-Goa HighWay, Taluka Panvel, Navi Mumbai, Dist.Raigad",410206,,"02227433131 ,",,02227434141,nms@mnrindia.org,http://www.mnrschool.edu.in,2016,6/15/2016 12:00:00 AM,MRS. VANITHA ANAND,1,"M.A., M.Phil, B.Ed",11,13,Secondary School,Provisional,1/4/2018,31/3/2021,MNR Educational Council
MNR School of Excellence,1130230,MAHARASHTRA,RAIGAD,"Plot No.28, Sector - 6, Navi Mumbai",400021,022,"27433131 ,",4869383,040-23067380,hmmum.mnr@gmail.com,http://www.mnrindia.org,2008,6/23/2008 12:00:00 AM,AKHILA DINESH,2,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,MNR Educational Trust
Navyug English Medium School,1130795,MAHARASHTRA,RAIGAD,"At Ladavali, Post Tetghar, Taluka Mahad, District Raigad",402301,0,"02145222344 ,",,02145223114,navyug.org@gmail.com,http://www.navyugedu.org,1978,6/15/1984 12:00:00 AM,Mrs.Ujwala Sanjay Raste,0,B.Sc. B.Ed,16,24,Secondary School,Provisional,1/4/2018,31/3/2021,Navyug Vidyapeeth Trust
New Horizon Public School,1130164,MAHARASHTRA,RAIGAD,"Sector 13,Khanda Colony, New Panvel West.",410206,022,"2746156768 ,",,,prashantbukkawar@gmail.com,http://www.newhorizonps.com,2007,6/21/2007 12:00:00 AM,PRASHANT BUKKAWAR,0,,15,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,Nagar Yuvak Shikshan Sanstha(Airoli)
RAIGAD MILITARY SCHOOL & JUNIOR COLLEGE,1130027,MAHARASHTRA,RAIGAD,"AT : ACHALOLI TAL. MAHAD DIST. RAIGAD, MAHARASHTRA",402301,02145,"22601 , 22602",24389,,rms10@sify.com,,,,SRIPRAKASH C ADHIKARI,1,,,,Senior Secondary,Provisional,1/4/2003,31/ 3/ 2008,
Ramsheth Thakur Public School,1130299,MAHARASHTRA,RAIGAD,"Plot No-11, Sector-19, Kharghar, Navi Mumbai",410210,022,"27744410 ,",,,aloni.raj4@gmail.com,,1992,6/14/2009 12:00:00 AM,RAJ ALONI,0,"B. Sc.(Maths), B. Ed. DCM",4,18,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Janadan Bhagat Shikshan Prasarak Sanstha
Reliance Foundation School,1130033,MAHARASHTRA,RAIGAD,"Bombay Pune Highway, Lodhivali, Dist. Raigad, Maharashtra- 410207",410206,2192,"255101 , 55007",022-27463853,255007,vsrama16@gmail.com,,1992,4/7/2005 12:00:00 AM,RAMA LAKSHMI VEMURI,2,M.A. B.ED.,16,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,J H AMBANI POUNDATION
Reliance Foundation School,1130093,MAHARASHTRA,RAIGAD,"P.O. Petrochemicals Township, Nagothane, Dist. Raigad, Maharashtra- 402125",402125,2194,"666082 ,",277443,261265,shampa.sarkar@ril.com,www.bjmcarmelacademy.com,1991,5/5/2003 12:00:00 AM,Shampa P Sarkar,2,"MA,Bph,Bth,Bed",9,10,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,THE CMI SERVICE SOCIETY
Shantiniketan Public School,1130319,MAHARASHTRA,RAIGAD,"Sector 2, Plot No. 27, NEW PANVEL, DISTT RAIGAD.",410206,022,"27450083 ,",222791,022-27450083,principalshantiniketan@gmail.com,http://www.theshantiniketan.com,2009,6/14/2010 12:00:00 AM,SWATI ROY,2,"M.A., B.Ed.",6,13,Secondary School,Provisional,1/4/2016,31/3/2021,New Jai Bharat Shikshan Prasarak Mandal
Shree Swaminarayan Gurukul International School,1130675,MAHARASHTRA,RAIGAD,"NH-4, Kandroli Village, Asarevadi Road, Chowk Post, Khalapur Taluqa, Raigad Dist., Pin-410206, Maharashtra",410206,,"09916720651 ,",,,navimumbai@gurukul.org,http://www.gurukul.org/navimumbai,2016,6/27/2016 12:00:00 AM,Mr.Ajay kumar Das,,"B.A., M.A., B.Ed.",8,14,Secondary School,Provisional,1/4/2017,31/3/2020,Shree Swaminarayan Gurukul Hyderabad
ST JOSEPH HIGH SCHOOL,1130094,MAHARASHTRA,RAIGAD,PLOT NO 8 SECTOR 7 NEW PANVEL NAVI MUMBAI DISTT RAIGAD MAHARSHTRA,410206,022,"60228099 , 5599027",627802,-,kalpanaskd@yahoo.co.in,,2003,6/2/2008 12:00:00 AM,KALPANA DWIVEDI,2,"M.A.,M.Ed.,",2,15,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2017,LIBERTY EDUCATION SOCIETY
St. Wilfred Education School,1130474,MAHARASHTRA,RAIGAD,"Shedung Toll Naka, Opp. Aayush Resort, Bombay Puna Highway, Panvel",402201,2143,"239061 ,",,0141-2784426,principal.stwilfredschool@gmail.com,http://www.stwilfreds.com,2012,4/1/2012 12:00:00 AM,Shachi Jolly,0,"M.Sc,B.Ed",5,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,St.Wilfred Education Society
"THE ELITE PUBLIC SCHOOL, TALOJA, NAVI MUMBAI",1130767,MAHARASHTRA,RAIGAD,"THE ELITE PUBLIC SCHOOL, PLOT NO-29, SECTOR - 11, TALOJA PANCHNAND",410208,,"02264642100 ,",,02227425177,principal_tepstaloja@yahoo.com,,2014,6/1/2014 12:00:00 AM,MRS. ALKA MOHANTY,1,"BSc, M.A.,M.Ed,M.Phil",6,7,Secondary School,Provisional,1/4/2018,31/3/2021,KAMAL GAURI HIRU PATIL SHIKSHAN SANSTHA
Yadavrao Tasgaonkar Public School,1130488,MAHARASHTRA,RAIGAD,"Dr. N.Y.Tasgaonkar Education Complex, Bhivpuri Road Station",410201,022,"9594974926 ,",,,pratiksharokade06@gmail.com,http://www.tasgaonkartech.com/,2003,7/2/2009 12:00:00 AM,PRATIKSHA DINKAR ROKADE,0,"B.Sc. ,M.Ed.",2,21,Secondary School,Provisional,1/4/2014,31/3/2017,Saraswati Education Society
YAK PUBLIC SCHOOL,1130538,MAHARASHTRA,RAIGAD,"AT. HAL BUDRUK, POST KHALAPUR",410202,0219,"2267203 ,",,0227838654650,principal@yakschool.com,http://www.yakindia.com,2013,6/17/2013 12:00:00 AM,Dilip Kumar Das,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,YAK EDUCATION TRUST
BAL BHARATI PUBLIC SCHOOL,1130158,MAHARASHTRA,RATNAGIRI,"RGPPL, POST ANJANWEL, TALUK, GUHAGAR, DISTT RATNAGIRI",415703,2359,"24119 ,",,,kpadmamohan@yahoo.com,,,,K PADMA MOHAN,0,,,,Senior Secondary,,Senior Secondary,,Senior Secondary
JAWAHAR NAVODAYA VIDYALAYA,1140024,MAHARASHTRA,RATNAGIRI,"AT. PADVE, TALUK RAJAPUR, DISTT. RATNAGIRI, MAHARASHTRA",415712,023,"205650 ,",82734,,ravindra.khandare@gmail.com,,1993,3/31/2012 12:00:00 AM,RAVINDRA RAMBHAU KHNDARE,1,,,,Senior Secondary,Provisional,1/4/2018,1/ 4/ 2020,Navodaya Vidyalaya Samiti
jindal vidya mandir,1130464,MAHARASHTRA,RATNAGIRI,jswel township zone-i village cheferi post jaigad distt ratnagiri,415614,2357,"242700 ,",,02357-242508,ishwari.sharma@jsw.in,http://www.jvm.in,2010,6/14/2010 12:00:00 AM,ISHWARI SHARMA,0,"ma,bed",03,15,Secondary School,Provisional,1/4/2018,31/3/2023,"jindal education trust,vasind"
Mane's International School,1130491,MAHARASHTRA,RATNAGIRI,"CHAITANYANAGAR, A/P KUWARBAV, TAL & DIST. RATNAGIRI-415639",415639,2352,"203322 ,",,02352 230056,udsouzasheila@yahoo.com,,2010,6/15/2010 12:00:00 AM,SHEILA JUDITH URSULA DSOUZA,2,"M.A, B.Ed.",2,16,Secondary School,Provisional,1/4/2015,31/3/2018,Prabodhan Shikshan Prasarak Sanstha
Navnirman High English Medium School,1130433,MAHARASHTRA,RATNAGIRI,"P-63, MIDC, At. Mirjole, Ratnagiri",415639,0235,"228441 ,",,02352 230812,najmam40@gmail.com,,1998,6/7/2006 12:00:00 AM,Najama Salim Mujawar,0,M.A. BEd.,3,20,Secondary School,Provisional,1/4/2017,31/3/2022,Navnirman Shikshan Sanstha
P.S.BANE INTERNATIONAL SCHOOL,1130809,MAHARASHTRA,RATNAGIRI,"a/p. sadavli, ratnsindhu nagar",415804,,"02354262026 ,",,,psbaneinternational@gmail.com,,2016,6/14/2016 12:00:00 AM,MRS. PEDNEKAR NILAM NIKHIL,1,M Sc B Ed,1,5,Middle Class,Provisional,1/4/2018,31/3/2021,MAHARASHTRIYA SHIKSHAN SANSTHA
RamRaje International School,1130603,MAHARASHTRA,RATNAGIRI,"Bhagvan mahaveer vidya sankul, near prant office, Dapoli",415712,2358,"284457 ,",,,rajpure.sandeep@gmail.com,,2013,6/7/2010 12:00:00 AM,Nilesh Teredesai,,B.E,10,5,Secondary School,Provisional,1/4/2016,31/3/2019,Distinctive Education Society
Royary English Medium School Khed,1130244,MAHARASHTRA,RATNAGIRI,At post- Khed,415709,2356,"260270 ,",,-,pbhumita@ymail.com,,2008,6/2/2008 12:00:00 AM,PATEL BHUMITA JAYESH,0,M.A.B.Ed,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Rotary Pratishthan Khed
"Saraswati Vidyamandir English Medium School, Dapoli",1130416,MAHARASHTRA,RATNAGIRI,"At Jalgaon (Pangarwadi), Post & Taluka : Dapoli, Dist.: Ratnagiri",415712,2358,"690165 ,",,,principal@svems.in,,2003,6/9/2003 12:00:00 AM,SARIKA SAMEER GUJARATHI,0,"M.Sc. (Maths), B. Ed.",6,10,Secondary School,Provisional,1/4/2016,31/3/2021,"SIDDHI EDUCATION SOCIETY, DAPOLI"
Saroj Mehta intenational School,1130797,MAHARASHTRA,RATNAGIRI,Saroj mehta international school,415712,1262,"9920033006 ,",01262,,spm0057@gmail.com,http://sarojmehtainternational.com,2016,6/1/2016 12:00:00 AM,Mr.Rahul M,2,Msc.Bed,10,5,Secondary School,Provisional,1/4/2018,31/3/2021,"Santoshbhai Mehta Foundation,Dapoli"
UMME KHADIJA ENGLISH MEDIUM SCHOOL,1130544,MAHARASHTRA,RATNAGIRI,AT AND POST VISAPUR TALUKA DAPOLI DISTRICT RATNAGIRI,415716,2358,"921944919 ,",,,kharatv612@gmail.com,,2007,6/11/2007 12:00:00 AM,VAISHALI KHARAT,0,M.A. B.ED,3,6,Secondary School,Provisional,1/4/2017,31/3/2020,DARULFALHA EDUCATIONAL AND WELFARE TRUST
Yash English Academy,1130580,MAHARASHTRA,RATNAGIRI,Dhamnavne-kapila Park,415605,2355,"250333 ,",,,radharani1011@gmail.com,http://www.shree-sesorg.com,2008,6/7/2008 12:00:00 AM,RADHA SANJAY MADDHALKAR,,B.com M. Ed,5,15,Middle Class,Provisional,1/4/2016,31/3/2019,shree sadguru education society
ADARSH PUBLIC SCHOOL.VITA,1130271,MAHARASHTRA,SANGLI,ADARSH PUBLIC SCHOOL KUNDAL ROAD,415311,2347,"273501 ,",,02347272072,jannat11282@gmail.com,,1994,6/1/2009 12:00:00 AM,Halagale Mohmadrafiq Badshah,0,BSc.M.A.BEd.PhD(US).PhD(UK),22,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,LHP CHARITABLE TRUST
ANANDSAGAR PUBLIC SCHOOL,1130306,MAHARASHTRA,SANGLI,"MANERAJURI ROAD,CHINCHANI, TASGAON",416312,2346,"250164 ,",,,principalaspstasgaon@gmail.com,,2009,6/9/2010 12:00:00 AM,WILSON DAVID,0,"M Sc, B Ed",15,24,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,"ANANDSAGAR CHARITABLE TRUST, TASGAON"
APPASAHEB BIRNALE PUBLIC SCHOOL,1130074,MAHARASHTRA,SANGLI,SHINDE MALA SANGLI MAHARASHTRA,416416,0233,"2313992 , 2313993",222936,271457,principal@abpssangli.edu.in,http://www.cvtarapur.org,1995,6/12/1992 12:00:00 AM,ASSISI JOSEPH FURTADO,1,"MA,BEd",16,24,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,SHRI VASANTRAO BANDUJI PATIL TRUST
"cambridge school, miraj",1130472,MAHARASHTRA,SANGLI,"795, gulabrao patil educational campus near govt. milk dairy, miraj",416410,0233,"2212894 ,",,02332212147,pawar.indira@gmail.com,,2010,6/1/2010 12:00:00 AM,INDIRA RAGHUNATH PATIL,0,m.a. m.ed.,03,20,Secondary School,Provisional,1/4/2017,31/3/2022,"gulabrao patil memial trust, sangli"
d.k.patil english medium school,1130462,MAHARASHTRA,SANGLI,"survey no308,chichani,tal.-tasgaon,dist.sangli",416312,,"02346-285200 ,",,02346-285200,bhagirathipatiltrust@gmail.com,http://bhagirathieducation.com,2007,6/6/2007 12:00:00 AM,mrs.poonam prakash nesargi,0,bsc.bed,2,4,Secondary School,Provisional,1/4/2014,31/3/2017,"smt.bhagirathi ramrao patil charitable trust, tasgaon,tal.-tasgaon, dist.-sangli"
Dnyandeep International School,1130515,MAHARASHTRA,SANGLI,"Mandale Mala, Takari Road, Urnu Islampur, Walwa sangli,",415409,2342,"02342222999 ,",,02342222999,dattajiraopatil@yahoo.com,http://www.dnyandeepinternationalschool.org,2010,7/12/2010 12:00:00 AM,MRS. DIPALI KORADE,1,M.A. M.Sc. B.Ed.,6,12,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2022,N.D.Patil Pratishthan
"HON. ANNASAHEB DANGE INTERNATIONAL SCHOOL , ISLAMPUR",1130723,MAHARASHTRA,SANGLI,"AT.PO. ISLAMPUR, TQ. WALWA, DIST. SANGLI",415409,1763,"02342241105 ,",,02342241106,dangerajendra64@gmail.com,,2004,6/18/2004 12:00:00 AM,Mrs.SALUNKHE POONAM JAIDEEP,0,"M.Sc., B.Ed.",5,5,Middle Class,Provisional,4/1/2017,31/3/2020,"SANT DNYANESHWAR SHIKSHAN SANSTHA, ISLAMPUR"
IDEAL ENGLISH SCHOOL,1130500,MAHARASHTRA,SANGLI,"Tasgaon Manerajuri Road, Chinchni",416312,2346,"250386 ,",,,dmithari73@gmail.com,,1977,8/15/1977 12:00:00 AM,Dattaprasad Baliram Mithari,0,M.A B.Ed,10,40,Secondary School,Provisional,1/4/2017,31/3/2022,IDEAL EDUCATION SOCIETY
JAWAHAR NAVODAYA VIDYALAYA,1140007,MAHARASHTRA,SANGLI,PALUS TASGAON SANGLI DIST. MAHARASHTRA,416310,2346,"226318 ,",57454,,ashoksali1962@rediffmail.com,,1991,3/31/2012 12:00:00 AM,ASHOK SALI,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,NAVODAYA VIDYALAYA SAMITI
