Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee 
Uday Public School,1030552,MADHYA PRADESH,SEONI,"Lugharwada,",480661,7692,"228051 ,",,,udaypublicschoolseoni@yahoo.co.in,,2006,6/26/2006 12:00:00 AM,Raghvendra Thakur,0,"M.Sc.,M.Ed.,LL.B.",14,30,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2024,Smt. Badan Bai Jatan Bai Maloo Memorial Society
Bal Bharati Public School,1030801,MADHYA PRADESH,SHAHDOL,"Moser Baer Power (MP) Limited, Village & Post Jaithari, Dist Anuppur",484330,91,"8435002663 ,",,,authorhitesh@gmail.com,http://www.bbpsapr.org,2012,7/9/2012 12:00:00 AM,HITESH TIWARI,0,"M.Sc(Maths), MSc(CS) , B.Ed(SEDE), PGDCA",3,13,Secondary School,Provisional,1/4/2018,31/3/2019,CHILD EDUCATION SOCIETY
CARMEL CONVENT HIGHER SECONDARY SCHOOL,1030313,MADHYA PRADESH,SHAHDOL,"P.O. AMLAI PAPER MILLS, SOHAGPUR, DISTT SHAHDOL, MADHYA PRADESH",486001,7652,"289025 ,",,0427 2296665,CARMELCONVENT_AMLAI@REDIFFMAIL.COM,http://www.kailashmaansarovar.g,2003,7/3/2000 12:00:00 AM,SR DAISE MARIA,2,"m.sc., b.ed.,",6,26,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,KATYANI SHIKSHAN SAMITI
CENTRAL ACADEMY INTERNATIONAL SCHOOL,1031024,MADHYA PRADESH,SHAHDOL,"705/3 SHANTI KUNJ, MAU TEHSIL- BEOHARI DISTRICT- SHAHDOL M.P.",484774,,"932987303 ,",,,mishraravi1485@gmail.com,http://www.casisbeo.org,2017,4/1/2017 12:00:00 AM,DR.VIJAYKANT MISHRA,1,M.Sc. B.ed,6,4,Secondary School,Provisional,1/4/2018,31/3/2021,PANDIT RAMAVILASH SEVA SANSTHAN
DAV BURHAR PUBLIC SCHOOL,1030134,MADHYA PRADESH,SHAHDOL,PAKARIA JAITPUR ROAD BURHAR DISTT SHAHDOL MADHYA PRADESH,484110,7652,"260400 , 260591",,0755-2725122,davbps@gmail.com,http://www.giisthailand.g,1999,9/1/2007 12:00:00 AM,J S P PATNAIK,1,"m.a. eng. m.ed., m.b.a.",15,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,DAV COLLEGE MANAGING COMM
DVM PUBLIC SCHOOL ANUPPUR (M.P.),1030605,MADHYA PRADESH,SHAHDOL,"DVM PUBLIC SCHOOL MODEL SCHOOL ROAD, ANUPPUR DISTT.-ANUPPUR (M.P.)",484224,7659,"290868 ,",,07659-222394,dvmpublicschoolanuppur@gmail.com,http://www.dvmsociety.com,2010,7/7/2010 12:00:00 AM,SUSHILA KULWANT,0,M.A. B.Ed.,15,17,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2019,DAYANAND VEDIC MISSION EDUCATIONAL&CHARITABLE MANAGMENT SOCIETY DELHI
"DVM PUBLIC SCHOOL Chachai Road OPM Amlai,Distt Shahdol (M.P.)484117",1030888,MADHYA PRADESH,SHAHDOL,DVM Public School Chachai Road OPM Amlai Distt Shahdol (MP) 484117,484117,,"07652-286897 ,",,07652-286897,dvmpublicschoolamlai@gmail.com,http://www.dvmsociety.com,2011,7/1/2011 12:00:00 AM,Mrs.Sushila Kulwant,,M.A. B.Ed.,10,17,Secondary School,Provisional,1/4/2016,31/3/2019,Dayanand vedic mission educational & Chartible management society Delhi
EKLAVYA MODEL RESIDENTIAL SCHOOL,1020017,MADHYA PRADESH,SHAHDOL,"SOHAGPUR, SHAHDOL, IN DIET CAMPUS, SHAHDOL, MADHYA PRADESH",484001,0000,"0000000 ,",,,tiwaribaalmukund@gmail.com,,1985,4/1/2005 12:00:00 AM,BAAL MUKUND TIWARI,0,"M.A.(ENG), B.ED",,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2018,shri sajjan singh shiksha samiti
EKLAVYA MODEL RESIDENTIAL SCHOOL,1020007,MADHYA PRADESH,SHAHDOL,ANUPPUR PO BARBASPUR DISTT ANUPPUR MADHYA PRADESH,484224,7659,"290851 ,",290054,2358390,amitpratapsingh7@gmail.com,,1991,4/1/1991 12:00:00 AM,PHOOL SINGH PATTAVI,1,"M.Sc., M.Phil., M.Ed.",10,10,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2010,NAVODAYA VIDYALAYA SAMITI
GOOD SHEPHERED SCHOOL,1030258,MADHYA PRADESH,SHAHDOL,"PANDAV NAGAR, DISTT SHAHDOL, MADHYA PRADESH",484001,7652,"240282 , 240269",,,gscs_sdl@rediffmail.com,,1971,4/1/2005 12:00:00 AM,MERCELET,2,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,NIRMAL JYOTI EDUCATIONAL SOCIETY
Green bells public school English Medium,1030746,MADHYA PRADESH,SHAHDOL,"dhanpuri,ward no. 1, sohagpur",484114,7652,"251242 ,",,07652-251242,principalgps77@gmail.com,http://www.gbsburhar.com,2005,7/1/2005 12:00:00 AM,GOBINDA CHANDRA DAS,0,"MA. Bed,",8,13,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Niyazi Educational Society Dhanpuri
JAWAHAR NAVODAYA VIDYALAYA,1040045,MADHYA PRADESH,SHAHDOL,"MAU, BEOHARI, DISTT SHAHDOL, MADHYA PRADESH",484774,0765,"290209 ,",8966005565,,atripathi.tripathi63@gmail.com,,1993,3/31/2012 12:00:00 AM,ALOK TRIPATHI,2,,,,Senior Secondary,Provisional,1/4/2011,31/ 3/ 2014,NAVODAYA VIDYALAYA SAMITI
JAWAHAR NAVODAYA VIDYALAYA,1040017,MADHYA PRADESH,SHAHDOL,AMARKANTAK DISTT SHAHDOL MADHYA PRADESH,484886,7629,"269424 ,",7629269460,7629269606,jnvanuppur@gmail.com,http://www.jnvamk.org,1987,4/30/2014 12:00:00 AM,KAVITA SINGH,2,M.Sc. B.Ed,10,15,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2022,NAVODAYA VIDYALAYA SAMITI
KALYANIKA KENDRA SHIKSHA NIKETAN,1030142,MADHYA PRADESH,SHAHDOL,AMARKANTAK DISTT SHAHDOL MADHYA PRADESH,484886,7629,"269560 , 69590",07629269590,269560,carchanarao@gmail.com,,1998,,C ARCHANA RAO,1,M.A. B.Ed.,10,5,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,SHRI KALYAN SEVA ASHRAM TRUST
KENDRIYA VIDYALAYA,1000026,MADHYA PRADESH,SHAHDOL,S E C L P O DHANPURI SHAHDOL DISTT MADHYA PRADESH,484114,7652,"250235 ,",280,8826707,dhanpurikv@gmail.com,,1983,4/1/1991 12:00:00 AM,ANOSH SAMSON,1,,,,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2013,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,1000027,MADHYA PRADESH,SHAHDOL,JAMUNA COLLIERY DISTT ANUPPUR MADHYA PRADESH,484444,7658,"265433 ,",265295,265433,akashokj175@gmail.com,http://kvsecljamuna.com,1985,4/1/1991 12:00:00 AM,ASHOK KUMAR,1,"M.A.Eng, B.Ed., M. Phil",1,11,Senior Secondary,Provisional,1/4/2011,31/ 3/ 2016,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,1000049,MADHYA PRADESH,SHAHDOL,LAW COLLEGE CAMPUS SHAHDOL MADHYA PRADESH,484001,0765,"2240033 , 5260",07652,245260,deybalram@gmail.com,kvsshahdol.com,1993,7/27/2006 12:00:00 AM,B R DEY,1,MA History,5,30,Senior Secondary,Provisional,1/4/2007,31/ 3/ 2012,KENDRIYA VIDYALAYA SANGATHAN
"kindriya vidyalaya,",1000097,MADHYA PRADESH,SHAHDOL,"igntu campus, lalpur, amarkantak, distt. anuppur, madhya predesh-484886",,0762,"9269739 ,",,,luvnavkp@gmail.com,,,11/8/2017 12:00:00 AM,PRACHI DIXIT,0,,,,Secondary School,,Secondary School,,Secondary School
Maharishi Vidya Mandir,1030422,MADHYA PRADESH,SHAHDOL,"Masta Complex Near Polytechic Ground Pandav Nagar Shahdol, MP-484001",484001,7652,"248412 ,",,,principalmvmshahdol@yahoo.com,,1992,4/1/1992 12:00:00 AM,BHAVANA TIWARI,0,"M.Sc, Maths, B.Ed",7,11,Senior Secondary,,Senior Secondary,,Senior Secondary
R.C. English Medium Higher Secondary School,1030607,MADHYA PRADESH,SHAHDOL,"M.P.P.G.C. LTD, Post:- Chachai District Anuppur/Shahdol Pincode-484220 Madhya Pradesh",484220,7659,"263378 ,",,07659-263423,rcschool@rediffmail.com,,1975,7/6/1970 12:00:00 AM,PRANAY VERMA,0,"M.A.,B.Ed.",15,15,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Rewa Coal Fields Education Society
RAMAKRISHNA VIVEKANANDA VIDYAPEETH,1030150,MADHYA PRADESH,SHAHDOL,KAPILDHARA COLONY PO BIJURI SHAHDOL MADHYA PRADESH,484440,7658,"264037 ,",9770344777,,vinuar.g@gmail.com,www.rkvvbijuri.org,1999,7/1/2003 12:00:00 AM,GAYATHRI G,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,RAMAKRISHNA SEWA SAMITI ASHRAM
south east central railway mixed high school,1080016,MADHYA PRADESH,SHAHDOL,"shahdol, madhya pradesh",484001,0765,"267278 ,",0972876606,,tiknoo786shyama@gmail.com,,1979,9/26/1995 12:00:00 AM,SHYAMA TIKNOO,0,"m.a.(soc & eco), b.ed",,,Secondary School,Provisional,1/4/2020,31/3/2023,socity sec railway
ST JOSEPH'S MISSION SCHOOL,1030257,MADHYA PRADESH,SHAHDOL,PO BIJURI DISTT ANUPPUR MADHYA PRADESH,484440,7658,"264701 ,",07658264190,7658264701,stjmsb@gmail.com,,2002,7/3/2000 12:00:00 AM,TOMY THOMAS A,1,"MA,BEd",14,20,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,ASSOCIATION FOR WELFARE & REG DEV
"St. Joseph's Convent School, Kotma",1030436,MADHYA PRADESH,SHAHDOL,"Joseph Nagar, Manedragarh Road, Kotma P.O. 484334 Annuppur Distt. M.P.",484334,7658,"234117 ,",241465,,sjcskotma@gmail.com,http://www.sjtkotma.com,2001,7/16/2001 12:00:00 AM,SR MARIAM VARGHESE,1,B.A.(B.Ed.),5,7,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,"Jabalpur Diocesan Educational Society, Jabalpur"
ETERNAL SCHOOL OF STUDIES,1030950,MADHYA PRADESH,SHAJAPUR,"A.B. ROAD, VILLAGE BARWAL, TEHSIL & DISTRICT SHAJAPUR",465001,,"07364229615 ,",,,info.eternalschool@yahoo.com,,2007,7/1/2007 12:00:00 AM,Mrs.SOWDAMINI JHALA,0,M.SC. B.ED.,15,15,Secondary School,Provisional,1/4/2017,31/3/2020,ETERNAL SHIKSHA AVAM VIKAS SAMITI
HIND JUNIOR COLLEGE,1030754,MADHYA PRADESH,SHAJAPUR,"opposite railway station, Gram Kanja, Shajapur",465001,0736,"270500 ,",117066,,hjc.sjr@gmail.com,,2008,7/1/2008 12:00:00 AM,PREETI SINGH RATHORE,1,M.A B.ED,5,9,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,GANGARAM JI BHIMAVAD SMRITI SHIKSHAN SAMITI
JAWAHAR NAVODAYA VIDYALAYA,1040036,MADHYA PRADESH,SHAJAPUR,ARANIYAKALA TEL - KALAPIPAL DISTT. SHAJAPUR MADHYA PRADESH,465333,0736,"254900 ,",450350,251260,jnvshajapur@gmail.com,,1995,3/31/2012 12:00:00 AM,KAMINI SHRIVASTAVA,2,"ma,bed.",08,20,Senior Secondary,Provisional,1/4/2003,31/ 3/ 2008,Navodaya Vidyalaya Samiti
Kakka International School,1030596,MADHYA PRADESH,SHAJAPUR,"Kakka International School , Bhaisoda Road, Nalkheda Post-Nalkheda, Tehsil - Nalkheda , District - Shajapur (M.P.) Pin code-465445",465445,7361,"223107 ,",260367,,kakka.int.school@gmail.com,,2010,7/1/2010 12:00:00 AM,KIRAN MUNDRA,2,"M.A.(sociology),B.Ed.",5,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Shri ramkumar Education And Research Society
KAUTILYA EDUCATION ACADEMY,1030483,MADHYA PRADESH,SHAJAPUR,A.B.ROAD,465441,7364,"205641 ,",,,keb781@gmail.com,,2008,7/1/2008 12:00:00 AM,Thomas John,0,M.A.B.Ed.,5,10,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,KAUTILYA SOCIAL AND WELFARE SOCIETY
Kautilya Educational Academy,1030716,MADHYA PRADESH,SHAJAPUR,"A.B. Road, MAKSI",465106,0736,"3233195 ,",,,anil.6.paul@gmail.com,,2006,7/1/2006 12:00:00 AM,Anil,0,M.A.M.Ed.,8,5,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Smt. Batasi Devi Education Society
KENDRIYA VIDYALAYA,1000074,MADHYA PRADESH,SHAJAPUR,KILA ROAD DISTT SHAJAPUR MP,465001,7364,"228988 ,",,,avyas1177@gmail.com,,1999,7/27/2006 12:00:00 AM,ATUL VYAS,1,,,,Senior Secondary,Provisional,1/4/2011,31/ 3/ 2014,KENDRIYA VIDYALAYA SANGATHAN
MAHARISHI VIDYA MANDIR,1030160,MADHYA PRADESH,SHAJAPUR,"BERCHA ROAD, DISTT SHAJAPUR, MADHYA PRADESH",465001,7364,"229018 ,",,,patidargiriraj96@yahoo.in,,1995,,Giriraj Patidar,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,MAHARISHI SHIKSHA SANSTHAN
om international school,1030537,MADHYA PRADESH,SHAJAPUR,khardoun kalan. tehsil kalapipal distt. shajapur,685581,0751,"07360-20500 ,",07312414058,,suree10in@gmail.com,,2009,7/1/2009 12:00:00 AM,suresh akash pabra,2,"b.ed, l.l.b, m.com",3,29,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,shri hari prasad education society
pushpa convent higher secondary school,1030534,MADHYA PRADESH,SHAJAPUR,agar - malwa shajapur dt mp - 465441,465441,7362,"258058 ,",01716450842,07342513201,cmabraham28@gamil.com,,1978,7/10/1978 12:00:00 AM,Abraham C M,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,diocese of ujjain
SAHAJ PUBLIC SCHOOL,1030486,MADHYA PRADESH,SHAJAPUR,"Dupada Road, Village Girvar, Shajapur (MP)",465001,7364,"271084 ,",0294 2410439,,jainankur@engineer.com,,2003,7/1/2003 12:00:00 AM,ANKUR JAIN,1,"M.Sc., LL.B., B.Ed.",10,13,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,"Jain Maniratna Educational & Cultural Society, Shajapur"
Sahara Public School,1030554,MADHYA PRADESH,SHAJAPUR,"KURAWAR ROAD, KALAPIPAL MANDI, DISTT SHAJAPUR, MADHYA PRADESH- 465337",465337,7360,"268364 ,",,,sahara.cbse@gmail.com,,2010,4/1/2010 12:00:00 AM,ALPHONSE PILLAI,0,B.Ed.,5,8,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,shri o.b.dubey smarti shiksha samiti
"sarasvati vidhya mandir higher secondary school,",1030701,MADHYA PRADESH,SHAJAPUR,"dupada marg, Shajapur, m.p.",465001,7364,"226758 ,",,,bholaramrajbhar@gmail.com,,1990,7/1/1989 12:00:00 AM,BHOLARAM RAJBHAR,0,m.a.,15,20,Secondary School,Provisional,1/4/2017,31/3/2022,Digmber rao tijare bal kalyan samti
Scholars Academy,1030447,MADHYA PRADESH,SHAJAPUR,"Near Jata Shankar, Shujalpur.",465333,7360,"244401 ,",285127,07360242360,geetadeshmukh71@gmail.com,,2005,4/1/2005 12:00:00 AM,GEETA DESHMUKH,2,"M.Com., B.Ed.",9,5,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,Shri Stayaprasanna Deshumkh Smruti Shiksha Samiti
SHREE SANSKAR ACADEMY,1030263,MADHYA PRADESH,SHAJAPUR,AGAR MALVA DISTT SHAJAPUR MADHYA PRADESH,465441,7362,"259660 ,",07362-258650,7362258439,ssaagar2000@gmail.com,,2000,7/1/1987 12:00:00 AM,KIRTI NAHAR,1,M.A.eng.his.socio.B.ed.,28,38,Senior Secondary,Provisional,1/4/2011,31/ 3/ 2016,AGAR MALVA WELL EDU WELFARE SOCIETY
Shree Sanskar Public School Susner,1030992,MADHYA PRADESH,SHAJAPUR,"Shree Sanskar Public School, Palika Bazar SusnerDist Shajapur mp",465447,,"07361233623 ,",,,vipinsusner@gmail.com,,2001,7/1/2001 12:00:00 AM,Mrs.Saroj Aahuja,,"M.A., B.ed",8,6,Secondary School,Provisional,1/4/2017,31/3/2020,Susner Shree Sanskar Shiksha samity susner
ST. TERESA'S CONVENT HIGH SCHOOL,1030550,MADHYA PRADESH,SHAJAPUR,"jai matha nagar, kalapipal, distt. shajapur, M.P. 465337",465337,7360,"2368023 ,",,,kochurani1111@gmail.com,,1996,7/1/1996 12:00:00 AM,LEENA,0,"M.A. , B.Ed.",15,15,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2020,Aishwarya Social Welfare Society
YUGDHARMA PUBLIC SCHOOL,1030375,MADHYA PRADESH,SHAJAPUR,"Shujalpur, Distt Shajapur, Madhya Pradesh",465331,7360,"216346 ,",2287136,,riteshh.pawaar@gmail.com,,2007,7/2/2007 12:00:00 AM,Ritesh Pawar,1,"B.COM.,M.A.,B.ED.",8,5,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,"Gaekwad Education Society, Indore"
JAWAHAR NAVODAYA VIDYALAYA,1040039,MADHYA PRADESH,SHEOPUR,JAIDA DISTT SHEOPUR MADHYA PRADESH,476337,0753,"221401 ,",251490,251260,upadhyayvk59@gmail.com,,1993,3/31/2011 12:00:00 AM,VINOD KUMAR UPADHYAY,2,"ma,bed.",08,20,Senior Secondary,Provisional,1/4/2005,31/ 3/ 2007,Navodaya Vidyalaya Samiti
JEEVAN ACADEMY,1030916,MADHYA PRADESH,SHEOPUR,PALI ROAD,476337,7530,"221250 ,",,,rajeevgarg28@gmail.com,,2011,7/1/2011 12:00:00 AM,SUMAN GARG,,M.A. B.ed,5,13,Secondary School,Provisional,1/4/2017,31/3/2020,Sarveshwar Shikhsha Paryavaran Samaj Kalyan Samiti
KENDRIYA VIDYALAYA,1000082,MADHYA PRADESH,SHEOPUR,"SHEOPUR, BEHIND COLLECTORATE, SHIVPURI ROAD, SHEOPUR, MADHYA PRADESH",476337,7530,"221800 ,",234235,,sheopurkv@gmail.com,,1999,4/1/1991 12:00:00 AM,PANKAJ SHARMA,0,,,,Secondary School,Provisional,1/4/2014,31/3/2019,K V S
MODERN CONVENT SCHOOL,1030617,MADHYA PRADESH,SHEOPUR,"MODERN CONVENT SCHOOL, BARODA ROAD SHEOPUR (M.P.)",476337,7530,"222251 ,",,07530 220478,mcs.neha47@gmail.com,,2000,7/1/2000 12:00:00 AM,NEHA SHUKLA,0,"M.A.,B.Ed.",5,5,Secondary School,Provisional,1/4/2015,31/3/2020,maa sarswati educational society
Rajeev Gandhi Memorial Boarding School,1030326,MADHYA PRADESH,SHEOPUR,"link road, near jaida mandi, dist. Sheopur, Madhya Pradesh",476337,7530,"223412 ,",220478,,Reshu5858sikarwar@yahoo.in,,2000,2/7/2001 12:00:00 AM,Reshu Tomar,2,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,late shri pragdas nayak shiksha prasar samiti
"St. Pius School, Sheopur",1030423,MADHYA PRADESH,SHEOPUR,"Pali Road, Sheopur",476337,0,"7049078507 ,",,07512569300,dinyiousarby@gmail.com,,2001,7/19/2001 12:00:00 AM,FR Dionysius RB,0,"Ph. D., M.A., B. Ed.",15,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,CATHOLIC DIOCESE OF GWALIOR
Acharya Vidyasagar Public School,1031012,MADHYA PRADESH,SHIVPURI,"G- Pothyai, gaushala campus, new Pichhore road, Khaniyadhana",473990,,"07497-7909472032 ,",,,avpskhaniyadhana@gmail.com,,2016,3/13/2017 12:00:00 AM,Mr. Santosh Agarwal,,"M.Sc., B.Ed & M.A. Education",05,12,Secondary School,Provisional,1/4/2018,31/3/2021,"Shri Digmbar Jain Shraman Sanskriti Sansthan, Sanganer, Jaipur (Raj.)"
child zone school,1030606,MADHYA PRADESH,SHIVPURI,a. b. road. kolaras,473770,7494,"211375 ,",,,principalczs@rediffmail.com,,2010,4/1/2010 12:00:00 AM,ARVIND DUBEY,0,b. ed.,5,16,Secondary School,Provisional,1/4/2016,31/3/2019,swargiya shri prakash punj jan kalyan samiti
Eastern Heights Public School,1030639,MADHYA PRADESH,SHIVPURI,Near Balalji Dham Nohari Chuk Shivpuri,473551,7492,"280377 ,",,,neelamarora2103@gmail.com,,2010,4/2/2010 12:00:00 AM,Neelam Arora,0,M.Sc. phy. B.Ed.,3,7,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Swa.Mahendra Pratap Shiksha Prasar Samiti
GANESHA BLESSED PUBLIC SCHOOL,1030174,MADHYA PRADESH,SHIVPURI,AB ROAD SHIVPURI MADHYA PRADESH,473551,7492,"222917 ,",,06246222755,ganesha.blessed@gmail.com,,2000,12/24/2004 12:00:00 AM,NEELAM GUPTA,2,bsc.bed(msc),20,23,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,SH D C EDU AND SOC WEL TRUST
Geeta Public School,1030504,MADHYA PRADESH,SHIVPURI,"fatehpur, Shivpuri",473551,7492,"224030 ,",,07492-220377,dil896@gmail.com,,2004,7/1/2004 12:00:00 AM,Dileep Shidhore,0,"M.Sc. (Botany), B.Ed.",20,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,Smt. Geeta Devi Sharma Shiksha Prasar Evm Gramotthan Kalyan Samiti Shivpuri
HAPPY DAYS SCHOOL,1030109,MADHYA PRADESH,SHIVPURI,KATHA A B ROAD SHIVPURI MADHYA PRADESH,473638,91,"7000652592 ,",07492-220291,223992,principal.hds@gmail.com,http://www.happydaysschoo,1994,4/5/2004 12:00:00 AM,PADMESH THAPLIYAL,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,SAJEEWAN VIDYALAYA TRUST
Innovative world school,1030951,MADHYA PRADESH,SHIVPURI,"0pp.kothi no. 27, Guna Bypass Road",473551,91,"7509972248 ,",,,ks.kiran71@gmail.com,http://www.innovativeworldschool.com,2009,7/1/2009 12:00:00 AM,Kiran Sharma,,"B.A.,M.BA.,B.ed.",7,10,Secondary School,Provisional,1/4/2017,31/3/2020,Smt. Foolwati Kanhaiya lal sharma education and welfare society
JAWAHAR NAVODAYA VIDYALAYA,1040011,MADHYA PRADESH,SHIVPURI,PANGHATA (NARWAR) DISTT SHIVPURI MADHYA PRADESH,473865,7491,"273389 ,",72442,,jnvshivpuri87@gmail.com,,1988,3/31/2012 12:00:00 AM,S J GAWAI,1,,,,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2030,NAVODAYA VIDYALAYA SAMITI
KENDRIYA VIDYALAYA,1000031,MADHYA PRADESH,SHIVPURI,I T B P CAMPUS NEAR KALIMAI TEMPLE SHIVPURI MADHYA PRADESH,473554,7492,"224795 ,",2054,265433,kvitbpshivpuri@gmail.com,http://kvsecljamuna.com,1988,4/1/1991 12:00:00 AM,S K SHARMA,1,"m.a.eng, b.ed., m. phil",1,11,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2020,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,1000036,MADHYA PRADESH,SHIVPURI,P O KARERA ITBP DISTT SHIVPURI MADHYA PRADESH,473662,7493,"253226 ,",53227,,sharmat2kv@rediffmail.com,,1988,4/1/1991 12:00:00 AM,RAJEEV KUMAR SHARMA,1,,,,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2015,KENDRIYA VIDYALAYA SANGATHAN
Kids Garden School,1030412,MADHYA PRADESH,SHIVPURI,Pohari- Darroni Link Road Shivpuri,473551,91,"9425137434 ,",05683282041,07492401004,shvkumar584@gmail.com,,2003,7/15/2003 12:00:00 AM,shiv kumar Gautam,1,"M. Sc. Maths, B.Ed.",2,12,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,Late Vimla Devi gautam Memorial Cheritable Society
KOLARAS PUBLIC SCHOOL,1030507,MADHYA PRADESH,SHIVPURI,VILLAGE - RAMTALA A.B. ROAD KOLARS DISTT. - SHIVPURI,473331,0000,"7000253850 ,",,07492 - 220002,kphs_kls@rediffmail.com,,1998,7/1/2009 12:00:00 AM,JOSHY EJ,0,"M.A., B.Ed.",3,5,Secondary School,Provisional,1/4/2018,31/3/2023,Tishir Siksha Prasar Samiti
Little Angle Publice School Pichhore,1030872,MADHYA PRADESH,SHIVPURI,near krashi upaj mandi jhansi road pichhore,473995,,"07496244002 ,",,07496244002,laps.pch@gmail.com,,2011,7/1/2011 12:00:00 AM,Mrs.Shilpa Khare,,"MA B,ED",10,10,Secondary School,Provisional,1/4/2016,31/3/2019,SHRI NAVEEN UTKRASHTA SHIKSHA AVAM SAMAJ KALYAN SAMITI
LITTLE FLOWER SCHOOL,1030646,MADHYA PRADESH,SHIVPURI,GHURBAR ROAD,473885,0,"8989458742 ,",,,JOHNSONGWLR@YAOO.CO.IN,,2005,7/1/2005 12:00:00 AM,FR JOHNSON B,0,"M.A., B. Ed.",8,8,Secondary School,Provisional,1/4/2016,31/3/2021,CATHOLIC DIOCESE OF GWALIOR
Sanskriti Public School,1030689,MADHYA PRADESH,SHIVPURI,"In-Front Of Rest House, Jhansi Road,",473660,7493,"252214 ,",,,ajay-akpatanaik@yahoo.com,http://www.sanskritipublicschool.in,2010,7/5/2010 12:00:00 AM,AJAY KUMAR PATTNAIK,0,"MA.,MA.,M.Ed.,PhD...",19,9,Secondary School,Provisional,1/4/2016,31/3/2021,Saryu Devi Welfare Society
SHIV PURI PUBLIC SCHOOL,1030186,MADHYA PRADESH,SHIVPURI,FATEHPUR ROAD SHIVPURI MADHYA PRADESH,473551,0,"9425418222 , 221891",47060,01592233833,sps_shivpuri@rediffmail.com,,1996,7/2/2005 12:00:00 AM,ANTONY JOSE,1,"M.A., B.Ed.",6,27,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,TISHIR SHIKSHA PRASAR SAMITI
ST BENDICT SCHOOL,1030220,MADHYA PRADESH,SHIVPURI,JEEVAN JYOTI ASHRAM SHIV PURI MADHYA PRADESH,473551,7492,"222412 , 223283","2758565,9425714653",,georgekuttyosb@gmail.com,,1998,4/1/2001 12:00:00 AM,GEORGE KUTTY VJ,1,"MA, B. Ed",14,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,JEEVAN JYOTI CHARITABLE SOCIETY
Swami Vivekanand Higher Secondary School,1030767,MADHYA PRADESH,SHIVPURI,village kankar satanwada shivpuri,473551,0749,"2211774 ,",,07492-220322,dhirajs147@gmail.com,,1994,6/23/1994 12:00:00 AM,Dhiraj Sharma,0,"M.A. Economics, M.Ed.",17,05,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,Smt. Archna Devi Sharma Shiksha Prasar Evm Samaj Kalyan Samiti Shivpuri
