Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
,,,,,,,,,,,,,,,,,,,,,,,
BAL VIKAS VIDYALAYA,330025,BIHAR,ROHTAS,SHERSHAH ROZA PATH SASARAM ROHTAS BIHAR,821115,6184,"226002 , 22305",22058,,patrickgerald16@gmail.com,,1976,1/1/1990 0:00,Gerald Patrick P,1,"b.com, b.ed",9,17,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,BAL VIKAS VID.MANAGING COMMIITTEE
,,,,,,,,,,,,,,,,,,,,,,,
BUDDHA MISSION SCHOOL,330409,BIHAR,ROHTAS,"JAGDEO PATH, NOORANGANJ, SASARAM, ROHTAS- 821115",821115,6184,"221189 ,",224302,,TRILOKBMS@GMAIL.COM,,2006,1/24/2006 0:00,TRILOK KUMAR SINGH,1,M.Sc. B.Ed,8,15,Secondary School,Provisional,1/4/2015,31/3/2020,Tathagat Educational Trust
,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL ENGLISH SCHOOL,330291,BIHAR,ROHTAS,"MOHALLA KABIRGANJ, P.O.SASARAM, DISTT.ROHTAS,",821115,6184,"223102 ,",,0612-2303341,,,2005,4/4/2005 0:00,Uma Kant Pandey,,"M.A., M.ED.",6,13,Secondary School,Provisional,1/4/2011,31/3/2014,AL-MOMIN EDUCATIONAL & WELFARE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
DAV PUBLIC SCHOOL,330105,BIHAR,ROHTAS,HANSRAJ NAGAR ADAM PUR SASARAM ROHTAS BIHAR,821115,6184,"221650 , 221650",224302,221650,ghoshdk2007@rediffmail.com,,1997,6/15/2006 0:00,DEWESH KUMAR GHOSH,1,M.Sc.Chem. B.Ed.,7,7,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,DAV COLLEGE & TRUST & MGMT SOC
,,,,,,,,,,,,,,,,,,,,,,,
DAV PUBLIC SCHOOL,330118,BIHAR,ROHTAS,"LAJPAT RAI NAGAR KATAR BACHINA SHAKARPURI VIA INDRA PURI DEHRI ON- STONE, DISTT ROHTAS BIHAR",821308,0,"0 , 253646",,06432 275485,davkatardos147@yahoo.com,,1998,3/18/2010 0:00,JAGAT MOHAN KUMAR,2,"HS, BSC, MA,BED,AMIE, PGD IN COMP & MGT",28,28,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,DAV COLLEGE MGMT COMMITTEE
,,,,,,,,,,,,,,,,,,,,,,,
DAV PUBLIC SCHOOL BIKRAMGANJ,330389,BIHAR,ROHTAS,SASARAM ARA ROAD SEMRA BIKRAMGANJ ROHTAS,802212,6185,"222651 ,",,06185-222651,tripath_premchandra@yahoo.com,,2008,5/22/2008 0:00,PREM CHANDRA TRIPATHI,0,M.SC. B.ED LLB,10,15,Secondary School,Provisional,1/4/2015,31/3/2020,DAV COLLEGE TRUST AND MANAGEMENT SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
"dav public school,",330333,BIHAR,ROHTAS,"dehri-patna road, dalmiyanagar",821305,618,"4221650 ,",,,davdehri163@gmail.com,,2003,4/2/2003 0:00,BASKI PRASAD,0,m.a. b.ed.,7,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,dav college managing comittee
,,,,,,,,,,,,,,,,,,,,,,,
DEDICATED PUBLIC SCHOOL,330657,BIHAR,ROHTAS,"DINA VIHAR, BANSA, KARWANDIYA, SASARAM, ROHTAS, BIHAR-821305",821305,6184,"216321 ,",,,info@dpsinternational.org,http://dpsinternational.org,2010,3/1/2010 0:00,KAMAL KISHOR,0,M Sc (B Ed),5,5,Secondary School,Provisional,1/4/2016,31/3/2019,DEDICATED INTERNATIONAL EDUCATIONAL TRUST (DIET)
,,,,,,,,,,,,,,,,,,,,,,,
G.S. Residential School,330680,BIHAR,ROHTAS,"Malwar Road, Near Toll Plaza, Sasaram, District- Rohtas(Bihar)",821113,6184,"8292999397 ,",,,lamapop@gmail.com,,2014,12/22/2014 0:00,GANGA GURUNG,,"M.A., B.Ed",10,10,Secondary School,Provisional,1/4/2016,31/3/2019,Late Lalan Prasad Singh Memorial Educational Trust
,,,,,,,,,,,,,,,,,,,,,,,
ISHWARCHANDRA VIDYASAGAR ACADEMY,330646,BIHAR,ROHTAS,"BHAGAWATI VIHAR, MORESARAI",821113,6184,"9431434613 ,",,,ishwarchandra.vacademy@gmail.com,http://www.ivacademy.edu.in,2001,12/2/2001 0:00,MR. RAMESH CHANDRA TRIPATHI,1,"M.A.,B.Ed",10,22,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,BABU CHANDRIKA SINGH MEMORIAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR NAVODAYA VIDYALAYA,340036,BIHAR,ROHTAS,"AT NAWADIH, PO GAMHARIA, PS AKODHIGOLA, DISTT. ROHTAS BIHAR",821301,0,"0 ,",9473388626,,bknsingh.jnv2011@gmail.com,,1994,3/31/2011 0:00,B K N SINGH,1,,,,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2019,Navodaya Vidyalaya Samiti
,,,,,,,,,,,,,,,,,,,,,,,
KENDRIYA VIDYALAYA,300009,BIHAR,ROHTAS,P P C L AMJHORE P O AMJHORE ROHTAS DISTT BIHAR,821302,1482,"32 ,",241465,,stmary1983@gmail.com,,1977,7/2/1983 0:00,G S PANDEY,1,M.A Bed,3,8,Senior Secondary,Provisional,29/12/1988,31/ 3/ 2003,KENDRIYA VIDYALAYA SANGATHAN
,,,,,,,,,,,,,,,,,,,,,,,
MODEL SCHOOL,330002,BIHAR,ROHTAS,DALMIA NAGAR DISTT ROHTAS BIHAR,821305,6184,"256274 ,",0241 - 2548624,2548426,satapathy1973@gmail.com,www.kvvrde.com,1957,3/31/2011 0:00,SAKYA SINGH SATAPATHY,1,MSc BEd,14,17,Senior Secondary,Provisional,1/4/2002,31/ 3/ 2011,MODEL SCHOOL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
PRAGYA NIKETAN PUBLIC SCHOOL,330393,BIHAR,ROHTAS,"PRAGYA NIKETAN PUBLIC SCHOOL VILL- KHANIPUR,SASARAM P.O.- NAAD via TAKIA, SASARAM DIST- ROHTAS PIN-82115 STATE-BIHAR",821115,6184,"282020 ,",,,vijaysingh.pragya@gmail.com,,2004,1/26/2004 0:00,VIJAY KUMAR SINGH,0,"MSc. , BEd.",0,6,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,DEVSHEELA TRUST
,,,,,,,,,,,,,,,,,,,,,,,
Pragya Punj Public School,330595,BIHAR,ROHTAS,"Kurur, Karakat, Gorari Bikramganj, Rohtas",802205,6185,"222303 ,",,,PRINCIPALPPPS@GMAIL.COM,http://www.ppps.co.in,2010,1/4/2010 0:00,KAMINI KUMARI,0,"M.A, B.Ed",2,7,Secondary School,Provisional,1/4/2018,31/3/2019,Gayatri Social Welfare and Educational Foundation
,,,,,,,,,,,,,,,,,,,,,,,
RESIDENTIAL SUN-BEAM PUBLIC SCHOOL,330089,BIHAR,ROHTAS,PANI TANKI DEHRI ON SONE DISTT ROHTAS BIHAR,821307,6184,"252086 ,",07285-265423,265406,sinha.anubha5@gmail.com,,1996,4/1/2002 0:00,ANUBHA SINHA,2,M.Sc.Physics B.Ed,20,35,Secondary School,Provisional,1/4/2015,31/3/2020,SUN BEAM EDUCATIONAL WEL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
SARASWATI VIDYA MANDIR,330464,BIHAR,ROHTAS,SARASWATI VIDYA MANDIR,821312,6184,"264232 ,",,,jangleshprasadchaurasia@gmail.com,,2010,1/1/2010 0:00,JANGLESH PRASAD CHAURASIA,0,"B.SC., B.ED.",25,25,Secondary School,Provisional,1/4/2016,31/3/2021,"shishu shiksha prabandh samiti, bihar"
,,,,,,,,,,,,,,,,,,,,,,,
SCOTTISH CENTRAL SCHOOL,330602,BIHAR,ROHTAS,"LALGANJ (KARAMDIHRI ROAD), TETARI, SASARAM",821115,6184,"230165 ,",,,scottish.ssm@gmail.com,,2013,4/1/2013 0:00,NAND KISHOR SINGH,0,"M.SC., B.ED",12,12,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,MAA GAYATRI JIV-DAYAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
SHREE SAI INTERNATIONAL,330749,BIHAR,ROHTAS,KARGAHAR,821107,91,"9801129799 ,",,,TIWARY.ANJALI01@GMAIL.COM,,2014,4/6/2015 0:00,ANJALI TIWARY,,MSc.BEd,10,15,Secondary School,Provisional,4/1/2017,31/3/2020,SAMSKAR FOUNDATION
,,,,,,,,,,,,,,,,,,,,,,,
ST PAUL'S SCHOOL,330091,BIHAR,ROHTAS,CIVIL LINES G T ROAD SASARAM BIHAR,821115,6184,"222099 ,",221229,26488861,aradhanaverm@yahoo.co.in,http://www.podar.org,1987,6/12/1992 0:00,ARADHANA VERMA,1,"MAEco,BEd,Dip in Mgmt",10,20,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,VERMA EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
THE DIVINE PUBLIC SCHOOL,330640,BIHAR,ROHTAS,"DHAWAN, P.O. : DURGADIH",802212,6185,"222221 ,",,6185222221,archana15181@gmail.com,http://www.thedivinepublicschool.co.in,2011,4/4/2011 0:00,KUMARI ARCHANA SINGH,,"M.A., B.Ed.",5,5,Secondary School,Provisional,1/4/2016,31/3/2019,RADHIKA SRINIWAS EDUCATIONAL AND WELFARE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
BUDDHA PUBLIC SCHOOL,330196,BIHAR,SAHARSA,"Kachehari Dhalla, Saharsa, Bihar",852201,6478,"227547 ,",,,aratiprasad973@gmail.com,,2001,5/28/2001 0:00,ARATI,2,"B.Sc.(Hons.), B.Ed.",4,5,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,S.S. BUDDHA CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
Eklavya Central School,330437,BIHAR,SAHARSA,"Sulindabad, Saharsa",852201,647,"223710 ,",,,ecsprincipal330437@gmail.com,http://www.eklavyacs.com,2007,3/30/2007 0:00,DILIP KUMAR YADAV,1,M.Sc. B.ed,12,7,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,KOSHI CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
GAYATRI SHIKSHA NIKETAN HIGH SCHOOL,330451,BIHAR,SAHARSA,"NEPAL ROAD, SIMRI BAKHTIARPUR",852127,,"0647-5222678 ,",,,amit4ujsr@gmail.com,,2006,9/5/2006 0:00,Mr.BIJAY KUMAR,0,"M.SC., B.ED.",4,16,Secondary School,Provisional,1/4/2016,31/3/2019,GYSO Educational and Welfare Trust
,,,,,,,,,,,,,,,,,,,,,,,
INDIAN HIGH SCHOOL,330791,BIHAR,SAHARSA,"KAYASTHA TOLA , WARD NO.- 28 , SAHARSA-852201 , BIHAR",852201,,"06478-222020 ,",,06478-222020,nkvihs@gmail.com,http://www.ihssaharsa.com,2004,4/14/2004 0:00,MRS. SHANTWANA KUMARI,1,B.Ed,2,5,Secondary School,Provisional,1/4/2018,31/3/2021,Bharti Human Resources Foundation Trust
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR NAVODAYA VIDYALAYA,340026,BIHAR,SAHARSA,PO BARIYAHI DISTT. SAHARSA BIHAR,852212,647,"232922 ,",39235,,jnvsaharsa@gmail.com,,1995,4/1/1991 0:00,Pradeep Kumar Thakur,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,N.V.S.
,,,,,,,,,,,,,,,,,,,,,,,
JAY PRATAP SINGH PUBLIC SCHOOL,330565,BIHAR,SAHARSA,"MEERA TALKIES ROAD GANGJALA,SAHARSA",852201,6478,"222651 ,",,,principaljpsp@gmail.com,,2011,4/8/2011 0:00,XAVIER LINDEZ,1,M.Sc,11,4,Secondary School,Provisional,1/4/2017,31/3/2022,Suraj Abhiraj Public Charitable Trust
,,,,,,,,,,,,,,,,,,,,,,,
kendriya vidyalaya,300032,BIHAR,SAHARSA,saharsa bihar,852201,6478,"223164 ,",9430077985,226482,kvsaharsa@ymail.com,http://kvkhagaria.ac.in/,1996,1/25/2009 0:00,ASHIM NATH,1,msc b.ed msed,2,15,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2022,Kendriya Vidyalaya Sangathan
,,,,,,,,,,,,,,,,,,,,,,,
"SENIOR SECONDARY DELHI PUBLIC SCHOOL, SAHARSA",330325,BIHAR,SAHARSA,SAHARSA,852201,6478,"222125 ,",2593126,6478222073,knjha6552@gmail.com,http://www.dpssaharsa.com,2008,11/30/2008 0:00,Krishna nandan jha,1,M.Sc.;B.Ed.,11,16,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,DYNAMIC PLATFORM FOR SERVICES OF SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
Shanti Mission Academy,330274,BIHAR,SAHARSA,"Bariahi Bazar , P.S. - Bangaon , Saharsa , Bihar",852212,6478,"232175 ,",,,pkjha02@gmail.com,,2005,3/9/2005 0:00,PHOOL KANT JHA,0,M.A. (Eng.),12,7,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Navyug Nirman Shaikshnik Sansthan
,,,,,,,,,,,,,,,,,,,,,,,
SHANTI NIKETAN SHIKSHAN SANSTHAN,330512,BIHAR,SAHARSA,"AT - MENHA, P.O.: KHADIPUR, VIA - PANCHGACHHIA, P.S. - BIHRA, DIST. - SAHARSA - 852124, BIHAR",852124,6478,"205164 ,",,06478-224766,shilpinath@outlook.com,http://www.snss.org.in,2004,1/12/2004 0:00,SHILPI NATH,0,"B.A., B.ED.",2,10,Secondary School,Provisional,1/4/2017,31/3/2022,SHANTI NIKETAN SAMAJ SEVI SANSTHAN
,,,,,,,,,,,,,,,,,,,,,,,
St. Xavier's School,330381,BIHAR,SAHARSA,"Islamiya chowk,Gangjala,Saharsa",852201,6478,"224339 ,",,,premprakash1010.pp@gmail.com,,1986,12/3/1996 0:00,PREM PRAKASH,0,M.A.,20,20,Secondary School,Provisional,1/4/2012,31/3/2015,ST.xavier''s Institute of development and social welfare
,,,,,,,,,,,,,,,,,,,,,,,
A. Y. International School,330755,BIHAR,SAMASTIPUR,"At & P.O.-Rebra, P.S.-Khanpur,Dist-Samastipur",848117,,"8677042789 ,",,,principal.ayisrebra@gmail.com,http://www.ayinternationalschool.com,2014,4/3/2014 0:00,Mrs.Afrin Khanam,,B.A. B.Ed,5,9,Secondary School,Provisional,4/1/2017,31/3/2020,Abu Yunus Educationl & Welfare Society
,,,,,,,,,,,,,,,,,,,,,,,
BUDDHA WOODLAND SCHOOL,3307222,BIHAR,SAMASTIPUR,"VILL+P.O.-KEONTA, P.S.-DALSINGSARAI,DIST.-SAMASTIPUR, (BIHAR)-848114",848114,,"06278221322 ,",,,basantkchoudhary@gmail.com,,2012,4/2/2012 0:00,Mr.PREM KUMAR CHAUDHARY,,"M.A.,B.Ed.",10,19,Secondary School,Provisional,1/4/2017,31/3/2020,KRISHNA ENLIGHTENMENT FOUNDATION
,,,,,,,,,,,,,,,,,,,,,,,
CAMPUS PUBLIC SCHOOL,330011,BIHAR,SAMASTIPUR,R. A. U. PUSA SAMASTIPUR BIHAR,848125,6274,"240209 ,",209,223992,principal@cpspusa.com,http://www.happydaysschoo,1987,4/5/2004 0:00,RUMA,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,A I PERSONALITY ENHANCE.CNTR FOR SC
,,,,,,,,,,,,,,,,,,,,,,,
central public school,330041,BIHAR,SAMASTIPUR,tajpur road samastipur bihar,848101,6274,"222970 ,",222970,,mdariftraveller@gmail.com,,2002,6/2/2004 0:00,MD ARIF,1,m.a b.ed,20,20,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,azad memial ednl.&cultural soc.
,,,,,,,,,,,,,,,,,,,,,,,
CITY CENTRAL HIGH SCHOOL,330663,BIHAR,SAMASTIPUR,VILL-PO- JITWARIA,848302,6274,"0000000 ,",,,sanjivkumarpandey1709@gmail.com,http://www.cchs.in,2012,10/2/2012 0:00,SANJIV KUMAR PANDEY,1,M.A B.Ed.,,,Secondary School,Provisional,1/4/2016,31/3/2019,VASUNDHARA
,,,,,,,,,,,,,,,,,,,,,,,
"D.A.V. PUBLIC SCHOOL,",330244,BIHAR,SAMASTIPUR,"PO. - HARPUR AILOTH, DIST. - SAMASTIPUR",848101,6274,"226267 ,",,06274-246599,davsprbr046@rediffmail.com,,2002,4/10/2002 0:00,RAM KUMAR,1,M.Sc. B.Ed,7,7,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,DAV COLLEGE TRUST AND MANAGEMENT SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
D.M.P. Holy Mission School,330585,BIHAR,SAMASTIPUR,"Rosera, Dist-Samastipur",848210,6275,"06275-223600, ,",,,dmphms@gmail.com,http://www.dmphms.com,2006,3/11/2006 0:00,MR. SHAMBHU SHARAN SINGH,1,M.A.B.Ed,14,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,D.M.P.EDUCATIONAL CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
Delhi Public School Samastipur,330775,BIHAR,SAMASTIPUR,"Muktapur, Samastipur, Distt- Samastipur, Bihar",848101,,"06274251196 ,",,,dpssamastipur321@gmail.com,http://www.dpssamastipur.com,2010,2/19/2010 0:00,Mrs.Shalini Kumari,,"MA, B. Ed. (Eng)",7,11,Secondary School,Provisional,1/4/2018,31/3/2021,Delhi Public Senior Secondary School Samastipur Educational&Welfare Trust
,,,,,,,,,,,,,,,,,,,,,,,
Global Vision Academy,330746,BIHAR,SAMASTIPUR,Bishambharpur Ailoth,848101,6274,"246321 ,",,,principalgva@gmail.com,,2010,4/1/2010 0:00,MD NADIM,,"M. Sc., B.Ed.",2,32,Secondary School,Provisional,4/1/2017,31/3/2020,AL-QAMAR
,,,,,,,,,,,,,,,,,,,,,,,
GREEN VALLEY INTERNATIONAL SCHOOL,330400,BIHAR,SAMASTIPUR,"VILL. & P.O- MALINAGAR, P.S- CHAKMEHSI",848125,6274,"9931877440 ,",2758565,,help.gvischool@gmail.com,,2009,4/9/2010 0:00,Lanton david,1,"M.SC, MED",5,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,GANGA EDUCATIONAL FOUNDATION TRUST
,,,,,,,,,,,,,,,,,,,,,,,
GURUKUL SENIOR SECONDARY SCHOOL,330747,BIHAR,SAMASTIPUR,At-Dadpur Po-Rahmatpur Chaknoor Dist.-Samastipur,848101,6274,"226321 ,",,6274226322,NIRAJJHA@OUTLOOK.IN,http://www.omgurukul.com,2013,3/13/2013 0:00,NIRAJ KUMAR,,M. Sc. B. Ed.,10,12,Secondary School,Provisional,4/1/2017,31/3/2020,GURUKUL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
GYANDEEP PUBLIC SCHOOL,330716,BIHAR,SAMASTIPUR,"KHARAJ, HAKIMABAD",848101,,"09430047911 ,",,,pbhagat9@gmail.com,http://gpssamastipur.com/,2013,4/1/2013 0:00,Dr.Ram Deo Mahto,,"M.A. in Hindi, Ph.D., B.Ed.",10,20,Secondary School,Provisional,1/4/2017,31/3/2020,Sandhya Chaturi Memorial Trust(S.C. Memorial Trust)
,,,,,,,,,,,,,,,,,,,,,,,
HOLY MISSION HIGH SCHOOL,330043,BIHAR,SAMASTIPUR,SAMASTIPUR BIHAR,848101,6274,"223326 ,",226061,223655,hmsspr@gmail.com,,1987,6/1/2002 0:00,KUMARI SHAKUNTALA,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,PEOPLES CHARITABLE SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
J. P. CENTRAL SCHOOL,330762,BIHAR,SAMASTIPUR,"VILLAGE- AKBARPUR, P.S.- WARISNAGAR, DIST.- SAMASTIPUR",848101,,"06274251328 ,",,,jpcs.director@gmail.com,http://www.jpspn.org,2012,4/11/2012 0:00,Mr.DILIP KUMAR THAKUR,,"M.A., B. Ed",8,12,Secondary School,Provisional,4/1/2017,31/3/2020,JANKI EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
JAGRITI PUBLIC SCHOOL,330689,BIHAR,SAMASTIPUR,Husainipur (Maricha),848504,91,"9931823125 ,",,,jpspatori@gmail.com,http://www.jagritischool.com,2011,4/4/2011 0:00,Ashutosh Kumar,,"M.A., B.Ed.",3,14,Secondary School,Provisional,1/4/2016,31/3/2019,Ravintra Devi Binda Prasad Singh Memorial Trust
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR NAVODAYA VIDYALAYA,340008,BIHAR,SAMASTIPUR,BIRAULI SAMASTIPUR BIHAR,848113,6274,"290490 ,",32352,,PK_THAKUR11@GMAIL.COM,,1986,3/31/2011 0:00,PRADEEP KUMAR THAKUR,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2022,NAVODAYA VIDYALAYA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
KENDRIYA VIDYALAYA,300015,BIHAR,SAMASTIPUR,SAMASTIPUR E C RAILWAY SAMASTIPUR DISTT BIHAR,848101,627,"4227017 , 432",391,,kvsamastipur@gmail.com,,1981,7/2/1983 0:00,R L Singh,1,,,,Senior Secondary,Provisional,1/4/2007,31/ 3/ 2012,KENDRIYA VIDYALAYA SANGATHAN
,,,,,,,,,,,,,,,,,,,,,,,
kendriya vidyalaya,300026,BIHAR,SAMASTIPUR,r a u campus p u s a samastipur bihar,848125,6274,"240233 ,",6122295595,,badhandk@yahoo.com,http://www.kvbaileyroadpa,1988,1/25/2009 0:00,DINESH KUMAR,1,"m.sc.physics, m.ed.",4,15,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2016,kendriya vidyalaya sangathan
,,,,,,,,,,,,,,,,,,,,,,,
NEW SAMASTIPUR PUBLIC SCHOOL,330562,BIHAR,SAMASTIPUR,"BISHANPUR, MUFFASIL",848101,6274,"9931469915, ,",,,nspsbishanpur@gmail.com,http://www.nsps.in,2010,4/2/2010 0:00,MR. RAJEEV RANJAN KUMAR,1,M.Sc B.Ed,5,11,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Harish Chandra Prasad Thakur Social and Educational Trust
,,,,,,,,,,,,,,,,,,,,,,,
P C HIGH SCHOOL,330148,BIHAR,SAMASTIPUR,PATSA SAMASTIPUR BIHAR,848101,6275,"282222 ,",282222,282222,principal.pchs@rediffmail.com,www.pchighschool.co.in,1986,8/12/2007 0:00,SANJIT KUMAR SINGH,1,B.ED,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,PROGRESSIVE EDUCATIONAL AND DEV TR
,,,,,,,,,,,,,,,,,,,,,,,
PODAR INTERNATIONAL SCHOOL,330767,BIHAR,SAMASTIPUR,"Podar International School, shambhupatti,behind ACC cement ware house, Tajpur Road",848129,,"7070199321 ,",,,principal.samastipur@podar.org,http://www.podareducation.org/school/samastipur,2015,4/9/2015 0:00,DR.SHANMUKHAIAH SURANAGIMATH,1,"M.Sc.,M.Ed.,M.Phill.,Ph.D",10,16,Secondary School,Provisional,1/4/2018,31/3/2021,PODAR EDUCATION AND SPORTS TRUST
,,,,,,,,,,,,,,,,,,,,,,,
Prabhat Tara English School,330756,BIHAR,SAMASTIPUR,"Prabhu Thakur Muhalla, Ward No 4",848210,,"9431898742 ,",,,principalprabhattara@gmail.com,,2011,12/10/2009 0:00,Mr.Indresh Choudhary,,"M.A,B.Ed",6,6,Secondary School,Provisional,4/1/2017,31/3/2020,Memvati Memorial Welfare Trust
,,,,,,,,,,,,,,,,,,,,,,,
PROGRESSIVE CENTRAL SCHOOL,330485,BIHAR,SAMASTIPUR,"AT SAKARPURA, P.O - HASANPUR SAMASTIPUR",848205,6275,"258066 ,",,,psdubeypcs@gmail.com,,2008,4/2/2008 0:00,Prem Shankar Dubey,1,"M.A, B.Ed.",10,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,RAM JANKI EDUCATIONAL AND HEALTH TRUST
,,,,,,,,,,,,,,,,,,,,,,,
PUBLIC CENTRAL SCHOOL,330396,BIHAR,SAMASTIPUR,"N.H.103.GANDHI CHOWK KHALISPUR,DIST.SAMASTIPUR.BIHAR",848505,6278,"289301 ,",,6278289301,pcs.khalispur@gmail.com,http://www.pcskhalispur.in,2007,4/11/2007 0:00,KUMARI SAPNA,0,"MA,B.ed",6,6,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Public Educational and Welfare Society
,,,,,,,,,,,,,,,,,,,,,,,
PUSA CENTRAL SCHOOL,330739,BIHAR,SAMASTIPUR,"AT-SAHURI,P.O.SAIDPUR.P.S.CHAKMEHSI,DIST-SAMASTIPUR",848125,6274,"240226 ,",,,nishant330739@gmail.com,http://www.pusacentralschool.com,2014,4/3/2014 0:00,NISHANT,,M.Sc.B.Ed.,5,7,Secondary School,Provisional,1/4/2017,31/3/2020,"KAILASH NANDAN KISHORE WELFARE AND EDUCATIONAL TRUST, SAHURI, SAMASTIPUR"
,,,,,,,,,,,,,,,,,,,,,,,
RAVI SHANKAR PUBLIC SCHOOL,330784,BIHAR,SAMASTIPUR,"AT-KHARAHIYA, P.O. MANGALGARH, DIST.SAMASTIPUR",848208,,"8873745106 ,",,,rspublicschool.principal@gmail.com,http://www.rspublicschool.com,1996,4/3/1996 0:00,Mr.Syed Allaudin Ashraf,,M.A.B.Ed.,8,10,Secondary School,Provisional,1/4/2018,31/3/2021,RAM JATAN CHARITABLE AND WELFARE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
Sadhana Devi Vidyapith,330386,BIHAR,SAMASTIPUR,"Punjabi Colony, Dharampur Nistama",848101,6274,"225126 ,",,,meenakshithakur25121983@gmail.com,,2000,4/5/2000 0:00,MEENAKSHI THAKUR,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,"Sadhana Devi Memorial Seva Sansthan, Samastipur"
,,,,,,,,,,,,,,,,,,,,,,,
SARASWATI SHISHU MANDIR,330721,BIHAR,SAMASTIPUR,KESHAVNAGAR PHULWARIA ROSERA WARD NO 3 SAMASTIPUR PIN 848210,848210,6275,"223010 ,",,,banikant36@gmail.com,,1998,4/30/1998 0:00,BANI KANT JHA,,M.Sc. B.Ed.,18,20,Secondary School,Provisional,1/4/2017,31/3/2020,LOK SHIKSHA SAMITI BIHAR
,,,,,,,,,,,,,,,,,,,,,,,
ST PAUL SR SECONDARY SCHOOL,330731,BIHAR,SAMASTIPUR,"AT + PO- HARPUR AILOUTH, PS- MUSARIGHARARI, SAMASTIPUR",848101,6274,"284212 ,",,6274225305,stpaulrs@gmail.com,,2009,4/8/2009 0:00,BINOD KUMAR,,"M.A., B.Ed.",5,13,Secondary School,Provisional,1/4/2017,31/3/2020,SHIV JYOTI RAM KRISHNA SEWA SANSTHAN
,,,,,,,,,,,,,,,,,,,,,,,
ST. JOSEPH PUBLIC SCHOOL,330059,BIHAR,SAMASTIPUR,M S V NAGAR DALSINGSARAI SAMASTIPUR BIHAR,848114,6278,"221710 ,",25709,,st.joseph8272@gmail.com,www.sjrs.ac.in,1994,8/12/2007 0:00,UDAY KUMAR,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,MISHRI SINGH VISHWA MOHINI MEM EDU SOC & HEALTH TRUST
,,,,,,,,,,,,,,,,,,,,,,,
