Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
LEADERS PRIVATE SCHOOL,6630055,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,PO BOX 45094 SHARJAH UAE,608602,011,"27611520 ,",2554653,442388,goyalgbp99@hotmail.com,,1999,1/14/2000 12:00:00 AM,MS SUNITA KANT,2,M. Com. B. Ed.,05,18,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,SAI EDUCARE TRUST
Mayoor Private School LLC,6630082,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,"PO- 53728, Al Wathba south Abu Dhabi,",123456,971,"25100800 ,",,,principal@mpsabudhabi.com,http://www.mayoorschoolabudhabi.com,2014,5/19/2014 12:00:00 AM,Annahita Pagdiwalla,0,M.Ed.,4,27,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Taleem National Private Educational Facilities and Management Company LLC
MODERN INDIAN SCHOOL,6630044,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,P O BOX 11870 DIBBA FUJAIRAH UAE,284001,971,"92446520 ,",2388891,,abrahamthomas28@gmail.com,,1982,6/24/2009 12:00:00 AM,THOMAS ABRAHAM,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,MODERN INDIAN SCHOOL DUBAI
NEW INDIAN MODEL SCHOOL,6630047,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,PO BOX 3780 SHARJAH UAE,263136,971,"65228035 ,",5694377,5734331,principal@nimsshj.com,,1984,7/3/2000 12:00:00 AM,NUSKY JAMAL ABDUL NAZAR,1,"M.A, M.A, M.Ed, L.L.B",10,20,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,AMAR DEEP MEMORIAL SOCIETY
NEW INDIAN MODEL SCHOOL,6630009,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,P O BOX 3100 DUBAI U A E,,04,"2824313 , 2824250",3443729,2825454,principal@nimsdxb.com,http://www.nimsuae.com,1996,8/1/2005 12:00:00 AM,MOHAMMED ASLAM KHAN,1,"M.Sc,M.A,B.Ed",21,36,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2017,M K KAMALVODIN MOHAMMAD NASEEM
OASIS SCHOOL,6630023,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,P.O. BOX 15806 AL-AIN U A E,110094,971,"37821001 , 668014",0097137662235,7822331,manafcka@gmail.com,,1992,2/26/2003 12:00:00 AM,C K Abdul Manaf,1,"M.A,BEd",11,11,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,OASIS SCH MANAGING COMMITTEE
OUR OWN ENGLISH HIGH SCHOOL,6630024,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,OLD SAROOJ DISTT P O BOX 80369 AL-AIN ABU DHABI (U A E),,9713,"7679747 ,",7677976,7677974,principal_ool@gemsedu.com,http://www.gemsoo-alain.c,1992,4/1/2003 12:00:00 AM,ROCKY WOLLEE MILLER,1,"M.A., TTC",10,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,VARKEY GROUP OF SCHOOLS
OUR OWN ENGLISH HIGH SCHOOL,6630015,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,PO BOX 2676 SHARJAH U A E,,971,"065386486 ,",5386486,06-5386657,asma.g_oos@gemsedu.com,,1982,4/1/1974 12:00:00 AM,ASMA GILANI,1,M.A B.Ed,4,12,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,VARKEY GROUP OF SCHOOLS
OUR OWN ENGLISH HIGH SCHOOL,6630016,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,P.B. NO 967 FUJAIRAH U.A.E.,110094,0097,"192227127 , 2221729",01795222537,2221772,himmat.d_oof@gemsedu.com,http://www.alpinenalagarh,1988,7/9/2003 12:00:00 AM,HIMMAT S DHILLON,1,MA B.Ed.,10,15,Secondary School,Provisional,1/4/2014,31/3/2019,VARKEY GROUP OF SCHOOLS
Our Own English High School,6630063,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,"sharjah - boys branch PO Box 150807 sharjah, uae",263139,971,"65355227 ,",,00971-6-5355228,srivalsan.m_oob@gemsedu.com,http://www.gemsourownenglishboys-sharjah.com/,1982,9/1/2007 12:00:00 AM,SRIVALSAN MURUGAN,1,"m.a. b.ed., d.p.m.",14,26,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,sunny varkey
OUR OWN HIGH SCHOOL,6630054,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,PO BOX 35519 AL WARQA DUBAI UAE,,9714,"2800077 , 2676815",2800076,2800076,sanjeev.j_oow@gemsedu.com,http://www.gemsoo-alwarqa,1968,4/2/1980 12:00:00 AM,Sanjeev K Jolly,1,M.Sc. B.Ed.,5,37,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,private management
"PACE INTERNATIONAL SCHOOL,SHARJAH",6630087,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,P O BOX 73319,673319,,"0097165438000, ,",,06-5428444,principal@pacesharjah.com,http://www.pacesharjah.com,2016,4/19/2016 12:00:00 AM,MR. MUHSIN.KATTAYAT,1,MA.BEd,11,20,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2022,PACE Group
Private International English School,6630072,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,"Musaffah, Sector 9, Shabiya PO-039 972, ABU DHABI",039972,9712,"5591777 ,",,0097125592552,principal@bhavansabudhabi.com,http://www.bhavansabudhabi.com,2010,9/19/2010 12:00:00 AM,GIRIJA BAIJU,0,"M.A,M.Ed",19,7,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,"Bharatiya Vidya Bhavan, Middle East"
PROGRESSIVE ENGLISH SCHOOL,6630019,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,P.O.BOX NO. 6078 SHARJAH U.A.E.,,,"5542234 ,",5511272,5368211,progress@emirates.net.ae,,1983,,PROF MRS SOSA GEEVARGHESE,P,,,,Senior Secondary,Provisional,1/4/1992,31/ 3/ 2004,MANAGING COMMITTEE
RADIANT SCHOOL,6630028,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,P.B.NO. 4764 SHARJAH U A E,72,0097,"165663128 ,",522076,5664944,azim_etemaad@yahoo.co.in,,1986,6/8/2007 12:00:00 AM,MOHAMMMED ABDUL AZEEM,1,"M.A, B.Ed",2,8,Secondary School,Provisional,1/4/2010,31/3/2015,
rajagiri international school,6630077,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,"p.o box - 62012, al warqa 1, dubai, uae",683104,971,"42800691 ,",,0097142800692,principal@risdubai.org,http://www.risdubai.g,2008,4/6/2008 12:00:00 AM,Arundhati Rawat,1,"bsc, msc, bed, mba",12,12,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,rajagiri international school
RYAN INTERNATIONAL PRIVATE SCHOOL,6630092,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,"P O BOX 2913 SHARJAH, U.A.E",000000,,"0097165341119 ,",,,jalsa.mani@ryangroup.org,http://www.ryaninternational.org/,2006,4/1/2007 12:00:00 AM,Mrs.JALSA MANI,,MA B.Ed,10,18,Secondary School,Provisional,4/1/2017,31/3/2020,NIL
Sabari Indian School,6630076,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,"30B street, Al Wuheida Area,Near Century Mall, Dubai,UAE.",088965,,"97142505806 ,",,97142505028,principal@sisdubai.com,http://www.sisdubai.com,2013,4/2/2013 12:00:00 AM,MRS.LATHA VENKATESWAR,1,"MA, MSc, BEd",15,17,Secondary School,Provisional,1/4/2018,31/3/2021,NA
SCHOLARS INDIAN SCHOOL,6630048,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,PO BOX 3659 RAS AL KHAIMAH UAI,,9717,"2227600 ,",2222155,2227606,profmabubaker@yahoo.co.in,,1999,4/3/2007 12:00:00 AM,MOHAMED ABUBAKER,1,M.A. B.ed. Phd.,4,23,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,PATNA NOTRE DAME SISTERS SOCIETY
SHARJAH INDIAN SCHOOL,6630005,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,PO BOX 2324 SHARJAH 009716 U A E C/O FIRST SECY CONS GEN OF INDIA DUBAI U A E,,9716,"5670560 , 358845",590515,5672914,principal@sissharjah.com,,1979,6/2/1997 12:00:00 AM,Mr. Pramod Mahajan,1,,,29,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,INDIAN ASSOCIATION
Shining Star International School,6630075,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,"SHABIA-12, MUSSAFAH, ABU DHABI POST BOX NO 109242, UAE",110001,0091,"025596444 ,",,,shiningstarprincipal@gmail.com,,2014,4/20/2014 12:00:00 AM,CHITRAKALA RAMACHANDRAN,0,M.A.; B. Ed.,12,29,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2017,Shining Star International School LLC
SPRINGDALE INDIAN SCHOOL SHARJAH,6630069,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,Springdale Indian School Sharjah - P.O BOX. 27060 UAE.,027060,0971,"065243335 ,",,0097165243336,principal@springdaleindianschool.com,http://www.springdale.org,1991,4/1/1999 12:00:00 AM,PATTAN MOULALI KHAN,1,,,,Secondary School,Provisional,1/4/2016,31/3/2021,G.S BHOLA and family trust
"springdales school, dubai",6630073,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,"post box - 115930, dubai united arab emirates",115930,971,"43381311 ,",,0097133381316,principal@springdalesdubai.com,http://www.springdalesdubai.com,2013,4/15/2013 12:00:00 AM,Julian Williams,0,b.a. b ed,7,12,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2021,goldline education
ST JOSEPH'S SCHOOL,6630012,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,PO BOX 54 ABU DHABI U A E C/O FIRST SECY EMBASSY OF INDIA ABU DHABI U A E,,9712,"4463646 ,",461848,461772,csstsrcarmen@yahoo.com,,1967,8/1/2005 12:00:00 AM,CARMEN,2,m.sc. b.ed,20,23,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2014,BISHOP BERNARD G GREMOLI SR JENNIFER
ST MARY'S CATHOLIC HIGH SCHOOL,6630049,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,PO BOX 1665 FUJAIRAH UAE,,971,"092281183 ,",2281041,04366250018,stmarysfujhm@yahoo.com,,2002,6/6/2004 12:00:00 AM,ARUL SEKAR,2,"M.A.,B.Ed.,[M.PHIL],",3,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,VICANATE APOSTOLIC OF ARABIA
SUNRISE ENGLISH PRIVATE SCHOOL,6630033,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,PO BOX 71356 ABU DHABI U A E,781023,971,"25529989 ,",00971507813773,5527837,thakur.m@seps-auh.com,www.seps-auh.com,1988,7/9/2003 12:00:00 AM,Thakur S Mulchandani,1,,,,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2014,KENDRIYA VIDYALAYA SANGATHAN
The Central School,6630008,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,PO Box 3100 dubai u a e c/o first secy cons gen of india,,0971,"42674433 ,",504744889,42679014,principal@centralschool.net,,1982,4/1/1998 12:00:00 AM,SHARAFUDEEN TK,1,m.sc. b.ed.,22,28,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,m k kamaluddin
THE ELITE ENGLISH SCHOOL,6630057,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,PO BOX 51212 DUABI U A E,123456,009714,"2688244 , 2688434",2455813,0097165249349,indexcel@emirates.net.ae,,1991,9/25/1991 12:00:00 AM,,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2020,THE ELITE ENG SCHOOL MANAGING COMM
THE EMIRATES NATIONAL SCHOOL,6630030,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,"PO BOX 5622, NAKHEELAT, MAISALOON SHARJAH U A E",,0971,"65242252 , 5242253",548652,5228191,thomsens.ens@gmail.com,,1980,4/1/2007 12:00:00 AM,RAVI THOMAS,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,E N S MANAGING COMMITTEE
THE IDEAL ENGLISH SCHOOL,6630053,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,P O BOX 10300 RAS AL KHAIMAH UAE,276207,07,"2282500 , 2283831",2281500,,prasannabhaskar@ymail.com,,1992,4/1/1997 12:00:00 AM,Prasanna Bhaskar,2,"MA(Eng), MA(His), B.Ed",8,12,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2024,MANAGING COMMITTEE
The Indian Academy Dubai,6630085,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,55510,555100,,"0097142646733 ,",,0097142644501,info@indianacademydubai.com,http://tiadubai.iqraeducation.net,2012,4/2/2012 12:00:00 AM,Mr.Syed Ali Haider Rizvi,,M.Sc. B.Ed.,7,9,Secondary School,Provisional,1/4/2016,31/3/2019,The Indian Academy Dubai
The Indian Academy Sharjah,6630088,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,"PO Box No. 3780, Near Sharjah RTA,",000000,971,"65770979 ,",,0097165770900,aparna@indianacademysharjah.com,http://tiasharjah.iqraeducation.net/,2014,5/4/2014 12:00:00 AM,APARNA SHANKAR,0,"MSc, BEd, PhD, BD, MBA",19,9,Secondary School,Provisional,1/4/2017,31/3/2020,The Indian Academy
THE INDIAN HIGH SCHOOL,6630001,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,PO BOX 106 DUBAI U A E C/O FIRST SECY CONS GEN OF INDIA DUBAI U A E,,,"377475 , 373566",551891,3358851,indiansc@emirates.net.ae,,1961,4/2/1980 12:00:00 AM,ASHOK KUMAR TANGRI,1,,,,Senior Secondary,Provisional,1/5/1980,31/ 3/ 2019,THE BOARD OF TRUSTEES DUBAI
The Indian International School,6630090,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,"P.O. Box 106, Dubai, UAE",000106,971,"3423909 ,",,0097143423069,principal.iis@ihsdubai.org,http://www.ihsdxb.com/dso,2011,1/16/2012 12:00:00 AM,GEETHA MURALI,,M.Sc. B.Ed.,10,32,Secondary School,Provisional,4/1/2017,31/3/2020,"The Indian High School, Dubai"
THE MILLENNIUM SCHOOL,6630045,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,PO BOX 32446 DUBAI UAI,,971,"042988567 ,",3554237,2988606,michael.g_tms@gemsedu.com,,2000,5/21/2007 12:00:00 AM,MICHAEL GUZDER,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,VARKEY GROUP
The Model School,6630060,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,"PO Box 25723, musaffah abu dhavi, uae",,971,"25527200 ,",2455813,0097165249349,kadervv@hotmail.com,,1991,9/25/1991 12:00:00 AM,ABDUL KADER V V,1,"m.a,m.ed",20,10,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,managing committee
THE ROYAL ACADEMY SCHOOL.,6630034,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,"PO BOX NO 30099, AJMAN,",110005,0097,"167494449 , 7455444",,7429444,principal@royalacademyajman.com,,1984,4/1/1997 12:00:00 AM,SARASWATHY RAJASEKARAN,1,"m.a., b.ed.",02,12,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,westbengal holy cross sisters socy
WESTERN PRIVATE MODEL SCHOOL,6630039,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,P.O BOX. 11812 GYATHI RUWAIS ABU DHABI U A E,,00971,"28742002 , 8743089",505217014,28741505,wpms@emirates.net.ae,,1998,4/1/2002 12:00:00 AM,Mrs. RAJALEKSHMI.N,2,"M.A, B.Ed",20,30,Secondary School,Provisional,1/4/2009,31/3/2014,
WOODLEM PARK PRIVATE SCHOOL,6630094,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,"P.B.NO:1215, AL JURF-3, AJMAN, U.A.E",123456,,"0097167409444 ,",,,principal@woodlempark.ae,http://www.woodlempark.ae/,2017,4/17/2017 12:00:00 AM,MRS.JISHA JAYAN,1,M.A B.Ed,7,13,Secondary School,Provisional,1/4/2018,31/3/2021,NA
INDIAN EMBASSY SCHOOL,7130001,FOREIGN SCHOOLS,yemen,PO BOX 1154 88 KULYEH AL SHURTAH ROAD SANA'A REPUBLIC OF YEMEN,,009671,"241811-2 ,",734001453,241812,gmanulal@gmail.com,,1986,9/1/1986 12:00:00 AM,Mr.G.MANULAL,1,"M.Sc,M.Ed,M.Phil,LLBGen,P",13,20,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,EMBASSEY OF INDIA
