Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
,,,,,,,,,,,,,,,,,,,,,,,
R A N PUBLIC SCHOOL,2130282,UTTAR PRADESH,RAMPUR,P.O.KAUNSAL GANJ BILASPUR RAMPUR UTTAR PRADESH,244921,5944,"244048 ,",24914001,7677974,dbhardwaj74@gmail.com,http://www.gemsoo-alain.c,1989,4/1/2003 0:00,DIVYA BHARDWAJ,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,RAN PUBLIC SCHOOL EDN SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
RAMPUR PUBLIC SCHOOL,2132329,UTTAR PRADESH,RAMPUR,NEW TEHSEELR ROAD,244901,9410,"9837147123 ,",,,gurukul.sre@gmail.com,,2015,2/4/2015 0:00,MR. SULTAN MOHAMMAD KHAN,1,M.SC.ENGG.B.ED,20,39,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,MAULANA MOHAMMAD ALI JAUHAR TRUST
,,,,,,,,,,,,,,,,,,,,,,,
SARV SANSKRITI SCHOOL,2132022,UTTAR PRADESH,RAMPUR,"National Highway 87, Near Mannat Garden Nayagaon Bilaspur Rampur UP",244921,595,"2415528 ,",,,yogesh.jadli@gmail.com,,2013,4/4/2013 0:00,Yogesh Jadli,0,M.A- B.Ed,4,18,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,SARV EDUCATION SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
SHRI GURU NANAK PUBLIC SCHOOL,2132501,UTTAR PRADESH,RAMPUR,4.KM.Bilaspur road milak,244701,963,"9489363 ,",590515,,renuyadav.jars@gmail.com,,2014,4/1/2014 0:00,RENU YADAV,0,Bsc.home science.I.G.D,10,26,Secondary School,Provisional,1/4/2017,31/3/2020,shri guru nanak shiksha samiti
,,,,,,,,,,,,,,,,,,,,,,,
Smart Indian Model School,2132680,UTTAR PRADESH,RAMPUR,"Near Vill Chikna , 7 KM Shahbad Road , Teh sadar , Rampur (UP) 244901",244901,595,"8979021111 ,",,,sharad7in@gmail.com,http://www.xyz.com,2015,4/6/2015 0:00,NOOPUR CHANDRA,0,"M.A, B.Ed",2,5,Secondary School,Provisional,1/4/2017,31/3/2020,Pathways Educational Development Society
,,,,,,,,,,,,,,,,,,,,,,,
ST MARY'S SCHOOL,2130786,UTTAR PRADESH,RAMPUR,DILARI MILAKKHANAM BILASPUR DISTT RAMPUR UP,244921,595,"2470046 ,",2470159,,darshanacmc@gmail.com,www.stmarysmilakkhanam.com,1965,4/1/2005 0:00,DARSHANA,2,B.A. B.Ed,5,7,Secondary School,Provisional,1/4/2014,31/3/2019,GYANDEEP EDUCATION SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
ST. ANTHONY'S SCHOOL FOR GIRLS,2130327,UTTAR PRADESH,RAMPUR,ANTONIAN CAMPUS RAHE MURTAZA CIVIL LINES RAMPUR UTTAR PRADESH,244901,595,"2350222 , 2353338",4916204,,st.anthonysschoolrampur@yahoo.com,,1981,4/1/2002 0:00,LALIT SHARMA,2,"M.A.M.A.M.PHIL.,M.ED.",7,22,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,ST ANTHONY SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
St. John Vianney School,2132185,UTTAR PRADESH,RAMPUR,"Bazpur Road, Tanda",244925,0,"9456885610 ,",,,stellafrancis59@yahoo.com,,1999,6/19/2000 0:00,Sr Mary Stella,0,"M.A., B.Ed.",10,18,Secondary School,Provisional,1/4/2016,31/3/2019,Gyan Deep Educational Society
,,,,,,,,,,,,,,,,,,,,,,,
ST. MARY'S SR SEC SCHOOL,2130007,UTTAR PRADESH,RAMPUR,RAMPUR UTTAR PRADESH,244901,595,"2350761 ,",5952350761,,sagaya13@yahoo.com,,1960,6/2/2003 0:00,SAGAYA MARY,2,M.A. B.ED.,7,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,SISTERS OF ST ANN
,,,,,,,,,,,,,,,,,,,,,,,
St. Marys School,2132832,UTTAR PRADESH,RAMPUR,Dhanori,244924,,"0595 ,",,,stmarydhanori@gmail.com,,2008,1/4/2008 0:00,MissSr. Poonam,0,M.A B.Ed,3,8,Secondary School,Provisional,4/1/2017,31/3/2020,Gyan deep Society
,,,,,,,,,,,,,,,,,,,,,,,
ST. PAUL'S SCHOOL,2130262,UTTAR PRADESH,RAMPUR,CIVIL LINES RAMPUR,244901,595,"2350433 , 2350433",,,principalsaintpaulrampur1969@gmail.com,,1987,,Manoj Pathak,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,ST PAUL EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
St. Pauls Academy,2131712,UTTAR PRADESH,RAMPUR,"Vill. Milak kaji, Rampur Road, shahabad.",244922,91,"9675964597 ,",,,principalshabad@gmail.com,,2003,4/5/2004 0:00,FR BYJU P,0,"MA, BEd",5,8,Secondary School,Provisional,1/4/2017,31/3/2022,"ST.PAULS EDUCATIONAL AND CHARITABLE SOCIETY, NEW RAJNAGAR,GHAZIABAD. (Reg.No.1900-1982-83)"
,,,,,,,,,,,,,,,,,,,,,,,
SUNWAY SCHOOL,2130345,UTTAR PRADESH,RAMPUR,RAMPUR UTTAR PRADESH,244901,595,"7055607076 ,",2326319,,sunwayschool@rediffmail.com,,1993,4/6/2006 0:00,Kaneez Mehdi Zaidi,2,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,SHAMSI EDUCATIONAL & WEL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
VIKAS BHARTI SCHOOL,2132247,UTTAR PRADESH,RAMPUR,"Shikarpur,Rampur-Bazpur Road,Uttarpradesh-Uttarakhand Border,Tehsil-Swar,Distt.-Rampur.",244924,595,"8938010003 ,",4427,,principalsinha@gmail.com,,2015,4/17/2015 0:00,ASHOK KUMAR SINHA,0,"M.Phil.,B.Ed.",8,21,Secondary School,Provisional,1/4/2016,31/3/2019,MATA CHHANO DEVI SEVA TRUST
,,,,,,,,,,,,,,,,,,,,,,,
WHITEHALL PUBLIC SCHOOL,2130462,UTTAR PRADESH,RAMPUR,8TH MILESTONE RAMPUR BAREILLY ROAD PO KAKRAWA RAMPUR UTTAR PRADESH,244901,595,"2357080 , 351624",,01744-263400,principal.whitehall@gmail.com,http://www.doonpublicschool.org,1998,4/3/2006 0:00,Basant Gupta,2,"BA, BEd, PGDPC",5,18,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,HIND EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
abhinav vidyalaya kaluwala pahadipur,2120027,UTTAR PRADESH,SAHARANPUR,"block- muzaffarabad , distt. sharanpur division saharanpur up",246762,,",",,,,,2010,4/1/2011 0:00,PRINCIPAL,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,shri sai seva samiti
,,,,,,,,,,,,,,,,,,,,,,,
ACME GLOBAL SCHOOL,2132761,UTTAR PRADESH,SAHARANPUR,247001,247001,,"0132776620 ,",,132776620,acmeschool07@yahoo.com,http://www.acme-global-school.com,2013,4/1/2013 0:00,Mrs.Ameesha Gaur,0,MA,1,8,Secondary School,Provisional,4/1/2017,31/3/2020,ACME EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
AIR FORCE SCHOOL,2180026,UTTAR PRADESH,SAHARANPUR,AFS SARSAWA SAHARANPUR UTTAR PRADESH,247232,,"746040 , 746264",,,,,1985,4/1/2005 0:00,B RICHARD,0,,,,Secondary School,Provisional,1/4/2015,31/3/2023,shri sajjan singh shiksha samiti
,,,,,,,,,,,,,,,,,,,,,,,
ALPINE PUBLIC SCHOOL,2130851,UTTAR PRADESH,SAHARANPUR,CHILKANA ROAD SAHARANPUR UTTAR PRADESH,247001,132,"9219441346 ,",222369,,mailmeshakeelahmed@gmail.com,http://www.bbbethania.org,1983,7/3/2000 0:00,SHAKEEL AHMED,2,B Sc M A B Ed,7,25,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SMT AHILYA BAI BHANDARI SHIKSHA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
aryan international school,2131753,UTTAR PRADESH,SAHARANPUR,"nakur road, ambehty, ambetha, nakur",247340,1331,"225500 ,",,1331225500,infoaryanschool753@gmail.com,http://www.aryanschool.in,2013,4/1/2013 0:00,RUCHI GUPTA,2,m.ed.,3,6,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,maa saraswati charitable trust
,,,,,,,,,,,,,,,,,,,,,,,
Aryavrat Academy,2132885,UTTAR PRADESH,SAHARANPUR,"Vill-Bilaspur,post-khera mugal,Tehsil-Deoband,Dist-Saharanpur(U.P.)",247551,5944,"9627269667 ,",,,anuj.singh909a.s@gmail.com,,2012,4/1/2013 0:00,Mrs.Madhu bala,1,M.A.B.ed,5,10,Secondary School,Provisional,4/1/2017,31/3/2020,Nav Niman Samajik and Shikshoutthan Samiti
,,,,,,,,,,,,,,,,,,,,,,,
Asha Modern International School,2130963,UTTAR PRADESH,SAHARANPUR,"3.5 Km ,Janta Road, Distt Saharanpur, Uttar Pradesh",247001,91,"9412743400 ,",,,seemaaseingh@gmail.com,,2005,4/25/2005 0:00,SEEMAA SEINGH,2,"M.A.,B.Ed.",10,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Asha Modern educational Society
,,,,,,,,,,,,,,,,,,,,,,,
ASHA MODERN SCHOOL,2130003,UTTAR PRADESH,SAHARANPUR,CIVIL LINES SAHARANPUR UTTAR PRADESH,247001,132,"6452512 , 2760159",9699910091,,divya.jain9@gmail.com,,1968,7/1/1992 0:00,Divya Jain,2,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
ATHENIA HIGH SCHOOL,2132983,UTTAR PRADESH,SAHARANPUR,"VILLAGE MOHIUDDINPUR, NAVADA TIVAYA ROAD",247001,,"9897545421 ,",,,akhurana2100@gmail.com,,2016,4/6/2017 0:00,MR.SURYA MANI UPADHYAY,1,"M. Sc. (Chem), NET (Chem), M. Tech",1,6,Secondary School,Provisional,1/4/2018,31/3/2021,Athenia Higher Education Society
,,,,,,,,,,,,,,,,,,,,,,,
B.D.PUBLIC SCHOOL,2132201,UTTAR PRADESH,SAHARANPUR,VPO. BABAIL BUZURG SAHARANPUR-247001,247001,132,"2790359 ,",4427,-----------,bdpublicschoolsre@gmail.com,,2010,4/2/2010 0:00,POONAM TOMAR,0,"M.A,B.ED.",5,7,Secondary School,Provisional,1/4/2016,31/3/2019,KISAN BAL VIDYA MANDIR SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
B.S.M GLOBAL SCHOOL,2132481,UTTAR PRADESH,SAHARANPUR,"DELHI HIGHWAY JANDHARI RAILWAY CROSSING VILLAGE JANDHERI , TEHIL RAMPUR DIST. SAHARANPUR",247001,91,"9639083768 ,",590515,,pundircp@gmail.com,,2013,7/1/2013 0:00,Chandra Pal Singh,0,"M.SC (ORGANIC CHEMISTRY), B.ED",8,20,Secondary School,Provisional,1/4/2017,31/3/2020,bhagwati sher singh memorial global trust
,,,,,,,,,,,,,,,,,,,,,,,
BENISON SCHOOL,2131586,UTTAR PRADESH,SAHARANPUR,"INDERPUR ROAD, DEOBAND,SAHARANPUR-247554(UP)",247554,1336,"9319865623 ,",,01336-223339,narendras170@gmail.com,http://www.benisonschool.co.in,2008,2/10/2008 0:00,NARENDRA DEO SHARMA,0,MSc BEd & PGDGC,3,5,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,DOAABA GRAMIN VIKAS KALYAN SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
BILL CLINTON SCHOOL,2131928,UTTAR PRADESH,SAHARANPUR,"RAMRATI EDUCATION COMPLEX, RAMPUR MANIHARAN, SAHARANPUR, UTTAR PRADESH",247451,1336,"252875 ,",,01336-252696,principal.bcs06@gmail.com,http://www.billclintonschool.com,2011,4/4/2011 0:00,Sansar Pal Singh,0,"M.A., B.Ed.",2,17,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,VINOD GUPTA CHARITABLE FOUNDATION
,,,,,,,,,,,,,,,,,,,,,,,
bright home public school,2130427,UTTAR PRADESH,SAHARANPUR,nanauta distt saharanpur uttar pradesh,247452,1336,"253731 ,",54342,,info_bhpsnnt@yahoo.com,,1997,5/5/1990 0:00,MOHD AHMAD KHAN,0,m.a. b. ed.,10,14,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,bright home shiksha samiti
,,,,,,,,,,,,,,,,,,,,,,,
BROWNWOOD PUBLIC SCHOOL,2130609,UTTAR PRADESH,SAHARANPUR,CHILKANA ROAD SAHARANPUR UTTAR PRADESH,247001,132,"2655353 ,",2642323,2256168,syediftikhar10@gmail.com,,1986,6/26/2010 0:00,SYED IFTIKHAR HUSSAIN,1,"M.A., B.Ed., P.H.D.",10,20,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,SALFIYA MODERN SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
CAMBRIDGE INTERNATIONAL SCHOOL,2131622,UTTAR PRADESH,SAHARANPUR,"Bus Stand,Talheri Buzurg Deoband, Saharanpur, Uttar Pradesh",247554,1336,"248211 ,",,,kansal100@gmail.com,,2009,3/1/2009 0:00,Pankaj Kumar Kansal,1,"M.A.,B.ED",5,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Cambridge Educational Welfare Society
,,,,,,,,,,,,,,,,,,,,,,,
Chander sain convent Academy,2131422,UTTAR PRADESH,SAHARANPUR,mittargarh road Nanauta saharanpur,247001,1336,"254600 ,",,,pankajjai19@gmail.com,,2005,4/4/2005 0:00,PANKAJ JAIN,0,"B.com,L.L.B,M.B.A,B.ed",6,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,CHANDER SAIN MEMORIAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
DAFFODILS ACADEMY,2132040,UTTAR PRADESH,SAHARANPUR,"Village-Shakarpur Mafi, Post-Rajupur",247670,1336,"247248 ,",,1336247248,aap.subhash@gmail.com,http://www.mdi.org.in,2013,4/15/2013 0:00,Subhash Agarwal,0,"MA,LLB UGC-NET",10,4,Secondary School,Provisional,1/4/2018,31/3/2023,LAKSHAYA EDUCATION TRUST
,,,,,,,,,,,,,,,,,,,,,,,
DAV Public School,2131216,UTTAR PRADESH,SAHARANPUR,"behat road rasoolpur, saharanpur",247001,132,"2680343 ,",256444,,anilmohan067@gmail.com,,2005,4/1/2005 0:00,ANIL KUMAR MOHAN,1,MA B.ED.,2,19,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2017,DAV College Trust And Management Society New Delhi
,,,,,,,,,,,,,,,,,,,,,,,
DAV Public School,2132640,UTTAR PRADESH,SAHARANPUR,Delhi Road Rampur Maniharan Saharanpur,247451,,"01336-252443 ,",,01336-252443,principaldavrmpr@gmail.com.in,http://www.xyz.com,1997,4/1/1997 0:00,Mrs. pammy rani,0,,,,Secondary School,Provisional,1/4/2017,31/3/2020,DAV COLLEGE TRUST & MANAGEMENT SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
"DELHI PUBLIC SCHOOL, SAHARANPUR",2131373,UTTAR PRADESH,SAHARANPUR,"NEAR RADHA SWAMI SATSANG BHAWAN DELHI ROAD, SAHRANPUR",247001,132,"6500160 ,",,0132-3244622,poonam.srivastava19@gmail.com,,2006,4/21/2008 0:00,POONAM SHRIVASTAVA,2,"MA,B.Ed",10,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,MODERN EDUCATION FOUNDATION
,,,,,,,,,,,,,,,,,,,,,,,
dellmond international school,2131657,UTTAR PRADESH,SAHARANPUR,"dehradun road, near fatehpur thana village fatehpur",247662,132,"2781600 ,",,,anshulsinghal1978@gmail.com,,2011,4/7/2011 0:00,Anshul Singhal,0,"m.a. (eco), b.ed.",5,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,r.k. educational society
,,,,,,,,,,,,,,,,,,,,,,,
DIVYA PUBLIC SCHOOL,2132955,UTTAR PRADESH,SAHARANPUR,NANAUTA DEVBOND ROAD BARGAUN SAHARANPUR,247452,120,"8194090001 ,",,,gurukul.sre@gmail.com,,2012,4/1/2012 0:00,Mrs.BABITA TYAGI,1,M.A.B.ED,8,10,Secondary School,Provisional,1/4/2018,31/3/2021,DIVYA PUBLIC SHIKSHA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
DOON HILLS ACADEMY,2131394,UTTAR PRADESH,SAHARANPUR,"Vill-Dhankarpur,Muzzafarnagar Road, Deoband Saharanpur",247454,1336,"220594 ,",,,dhadeoband@gmail.com,,2001,6/28/2001 0:00,ANJALI GUPTA,2,"M.Sc,B.Ed",2,8,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,SHAKUNTLA DEVI EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
Doons Pride Public School,2131824,UTTAR PRADESH,SAHARANPUR,"NH Saharanpur-Dehradun, Opposite Inter College, Sundarpur Tanko, Tehsil - Bahet, Disttic - Saharanpur, Pincode- 247662, Uttar Pradesh",247662,135,"2640192 ,",,,Jassarhs@Yahoo.com,http://doonspride.in/,2009,4/1/2009 0:00,ANU KAHLON,0,"MSc, B.Ed",5,18,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Har-Dil Educational and Charitable Society
,,,,,,,,,,,,,,,,,,,,,,,
GEETAGYAN SANSKAR ACADEMY,2132166,UTTAR PRADESH,SAHARANPUR,VIDYA MANDIR MARG GANGOH (SRE) SAHARANPUR,247341,0,"9412514856, ,",,1322661704,gsagangoh@gmail.com,http://www.gsagangoh.in/index.php,2009,4/1/2009 0:00,MR.SANJAY KUMAR GUPTA,1,"M.COM.,B.Ed.,M.A.Ed.,PGDCA",16,11,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Shiksha Vikas Samiti
,,,,,,,,,,,,,,,,,,,,,,,
GLOBAL PUBLIC SCHOOL,2132423,UTTAR PRADESH,SAHARANPUR,"VILLAGE SINGMOUR,POST CHILKANA.",247001,132,"9568227223 ,",,,gps.sre786@gmail.com,,2009,4/2/2009 0:00,ANEESH KUMAR GUPTA,0,"M.A.,B.ED",5,8,Secondary School,Provisional,1/4/2016,31/3/2019,GLOBAL EDUCATIONAL INSTITUTE
,,,,,,,,,,,,,,,,,,,,,,,
Glocal School,2132103,UTTAR PRADESH,SAHARANPUR,Mirzapur village,247122,91,"9917586795 ,",,,principal@glocalschool.in,http://www.glocalschool.in,2014,4/15/2014 0:00,GUNJAN RAJPUT,2,"B.com,MA,B.ED,CC in Admin",4,20,Secondary School,Provisional,1/4/2015,31/3/2018,ABDUL WAHEED EDUCATIONAL AND CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
GREEN FIELD ACADEMY,2130794,UTTAR PRADESH,SAHARANPUR,OLRA ROAD NANAUTA DISTT SAHARANPUR UP,247452,1336,"254217 ,",9311297131,,KUMUDPUNDIR@YMAIL.COM,,1965,4/5/2005 0:00,KUMUD PUNDIR,2,M.Sci. B.Ed,11,20,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,DR DAYARAM MEM SHIKSHA PRABANDH SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
GURU TEGH BAHADUR PUBLIC SCHOOL,2130054,UTTAR PRADESH,SAHARANPUR,GRANT ROAD (NEAR MAIDA MILL CROSSING) SAHARANPUR UTTAR PRADESH,247001,132,"2642195 ,",9897464063,2642195,,,1977,4/1/1991 0:00,INDERPAL SINGH,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,SRI GURU SINGH SABHA
,,,,,,,,,,,,,,,,,,,,,,,
Gurukul Gyan Ganga International School,2132164,UTTAR PRADESH,SAHARANPUR,sarsawa,247232,0,"9412424073, ,",,,gurukuleducationworld@gmail.com,http://www.gurukuleduworld.com,2011,4/11/2014 0:00,MISS ALKA RANGA,1,"M.ED,MPHIL,JRF",5,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,CMR SOCIAL AND EDUCATIONAL WELFARE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
Gurukul Vidyapeeth,2131303,UTTAR PRADESH,SAHARANPUR,"Vill Bahadurpur,Bargaun Road saharanpur",247001,132,"7037668622 ,",9675660864,,sandch206@gmail.com,,2004,4/2/2004 0:00,SANDEEP KUMAR,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Gurukul Shiksha Samiti
,,,,,,,,,,,,,,,,,,,,,,,
GYAN KALASH INTERNATIONAL SCHOOL,2130824,UTTAR PRADESH,SAHARANPUR,NEAR P & T TRAINING CENTRE AMBALA ROAD SAHARANPUR U P,247001,132,"8057646000 ,",67040,0374 2300730,amitsethi2909@gmail.com,,1987,4/19/2000 0:00,AMIT KUMAR SETHI,0,"MA, BEd.",15,20,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,MAHARAJA AGGARSAIN EDUCATION SOC
,,,,,,,,,,,,,,,,,,,,,,,
HARI INTERNATIONAL ACADEMY,2132455,UTTAR PRADESH,SAHARANPUR,"N.H.73, 10th K.M. STONE, NEAR HINDON BRIDGE, SAHARANPUR-DEHRADUN ROAD, GAGALHERI",247669,132,"2785544 ,",,1322785545,vsvarnan.vats@gmail.com,http://www.hariinternationalacademy.com,2015,1/4/2015 0:00,SHIVANK VATS,0,"M.A., M.Eed, Phd",2,13,Secondary School,Provisional,1/4/2016,31/3/2019,SMT PREMVATI SEWA NIDHI TRUST
,,,,,,,,,,,,,,,,,,,,,,,
HIGHLAND HALL CONVENT SCHOOL,2132644,UTTAR PRADESH,SAHARANPUR,VILLAGE ASANVALI PUVARNKA,247551,132,"2665050 ,",,,tarunnakapill96@gmail.com,http://www.highlandhallconvent.com,2012,4/1/2014 0:00,Taruna Kapil,0,"M.A., B.Ed.",6,6,Secondary School,Provisional,1/4/2017,31/3/2020,"HIGHLAND HALL EDUCATIONAL SOCIETY, C-35 MOHIT VIHAR NEW MADHAV NAGAR SAHARANPUR"
,,,,,,,,,,,,,,,,,,,,,,,
Himalayan International School,2133019,UTTAR PRADESH,SAHARANPUR,Sultanpur Chilkana Saharanpur,247231,132,"9412743758 ,",,,himalayanschool1718@gmail.com,,2016,4/1/2016 0:00,MRS. SARITA GARG,1,"MA, M.Ed",3,7,Secondary School,Provisional,1/4/2018,31/3/2021,Dr. Radha Krishnan Educational Society
,,,,,,,,,,,,,,,,,,,,,,,
Holy Home Public School,2132459,UTTAR PRADESH,SAHARANPUR,Delhi Saharanpur Road Nanauta,247452,133,"01336-253793, ,",,,gurukul.sre@gmail.com,,2002,4/1/2003 0:00,MR. SIRAJU UL HASAN,1,"M.A.,B.ED",15,12,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,HOLY HOME EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
INDIA TODAY CONVENT ACADEMY,2130943,UTTAR PRADESH,SAHARANPUR,"RAMPUR MANIHARAN, DELHI ROAD, SHAHRANPUR, UTTAR PRADESH",247451,132,"09675300800 ,",011-22514977,0,renusaini412@gmail.com,http://www.xyz.com,2005,4/1/2005 0:00,RENU SAINI,2,"M.A., B.ED.",1,8,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,DIVINE EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
J.L.N. School,2132018,UTTAR PRADESH,SAHARANPUR,"6 Km, Delhi Road Saharanpur",247001,91,"7078566621 ,",,,jlnschool.sre@gmail.com,,2009,7/1/2010 0:00,Meenu Jain,0,M.A.(Edu.) B.Ed,5,5,Secondary School,Provisional,1/4/2018,31/3/2019,"Jawahar Lal Nehru Parsikshan Sansthan, Saharanpur"
,,,,,,,,,,,,,,,,,,,,,,,
JAI HIND PUBLIC JUNIOR HIGH SCHOOL,2131903,UTTAR PRADESH,SAHARANPUR,"TAPRI ROAD, SHEKHPURA, KADEEM, SAHARANPUR UP",247001,132,"2711164 ,",,,jps2014sre@gmail.com,,2005,4/1/2006 0:00,SANJAY KUMAR,0,M.Sc. B.Ed.,4,8,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,National Model School Bus Stand Nagal Saharanpur Society
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR NAVODAYA VIDYALAYA,2140049,UTTAR PRADESH,SAHARANPUR,MANIHARAN SAHARANPUR UTTAR PRADESH,247451,1336,"9720680258 ,",40231,,singhiskingjnv@rediffmail.com,,1967,3/31/2012 0:00,MAHENDRA SINGH,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2024,Navodaya Vidyalaya Samiti
,,,,,,,,,,,,,,,,,,,,,,,
K. L. G. Public School,2131123,UTTAR PRADESH,SAHARANPUR,"Nalheda Bakkal, Ambala Road",247001,91,"9759704949 ,",239548,,manojkumarawasthi1975@gmail.com,,2004,4/16/2004 0:00,MANOJ KUMAR AWASTHI,1,"M.A., B.Ed.",3,10,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,K.L.G. Educational Society
,,,,,,,,,,,,,,,,,,,,,,,
KALVIN CENTRAL ACADEMY,2131353,UTTAR PRADESH,SAHARANPUR,Naya Goan Road Nakur Distt Saharanpur,247342,133,"243258 ,",,,mailme.dabral@rediffmail.com,,2009,4/2/2010 0:00,SANJEEV DABRAL,0,M.A B.Ed,10,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,KAUSHAL PRASHAD SAINI EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
KENDRIYA VIDYALAYA,2100035,UTTAR PRADESH,SAHARANPUR,AIR FORCE STATION SARSAWA SAHARANPUR UTTAR PRADESH,247232,1331,"244859 ,",9761115599,242258,afssarsawa_kv@yahoo.com,,1979,4/1/1991 0:00,PARVEEN KUMAR MALIK,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2019,KENDRIYA VIDYALAYA SANGATHAN
,,,,,,,,,,,,,,,,,,,,,,,
KHALSA PUBLIC SCHOOL,2130484,UTTAR PRADESH,SAHARANPUR,"SARAK DOODHLI, DEHRADUN ROAD SAHARANPUR UTTAR PRADESH",247001,0,"9897096264 , 726498",,,kps09286@gmail.com,,1981,4/1/2013 0:00,MANDEEP BAJAJ,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,KHALSA EDUCATION SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
KRISHNA INTERNATIONAL SCHOOL,2132285,UTTAR PRADESH,SAHARANPUR,"1 KM. MILE STONE, SAHARANPUR ROAD GANGOH",247341,91,"8476009960 ,",,,shribalaji5@ymail.com,,2012,4/1/2012 0:00,sanjeev kumar gupta,0,"M.A., B.Ed.",5,10,Secondary School,Provisional,1/4/2016,31/3/2019,SHRI MAHARAJA AGARSEN CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
KUSHWAHA ARMY PUBLIC SCHOOL,2130964,UTTAR PRADESH,SAHARANPUR,"9KM STONE,DELHI ROAD,SAHARANPUR, UTTAR PRADESH",247001,132,"2715772 ,",,,pawant48@gmail.com,,2004,4/1/2004 0:00,PAWAN THAKUR,2,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,"KUSHWAHA EDUCATIONAL & CHARITABLE SOCIETY ,SAHARANPUR"
,,,,,,,,,,,,,,,,,,,,,,,
